,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,disp_x_um,disp_y_um,track_point_x,track_point_y,bacterial_area_[um²]-_sum_per_cell_,infected,ni,intensity_real_cytoplasm_alexa_647_mean,intensity_real_cytoplasm_dsred_mean,far_red_sdmean,red_sdmean,real_cytoplasm_alexa_647_ser_edge_0.0675675675676_um,real_cytoplasm_alexa_647_ser_ridge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_edge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_ridge_0.0675675675676_um,intensity_nucleus_alexa_647_mean,intensity_nucleus_hoechst_33342_mean,farredbyred_sdmean,number_of_dsred_spots-_per_cell_,dsred_spot_area_[um²]-_sum_per_cell_,number_of_alexa_647_spots-_per_cell_,alexa_647_spot_area_[um²]-_sum_per_cell,well_id,cell_lbl,growth
114012,4,18,1,15,1,40,1588,1616,_1527_1576_1650_1659_,75.54,-79.62,WT,8,5.0422,3.1143,1589,1616,0.0,0,1,120.199,116.948,0.0394014,0.0374116,1.40347,0.884573,1.44012,0.91749,120.326,875.928,1.05319,0,0.0,0,0.0,32,w32_f1_c40,0
114178,4,18,1,16,1,40,1602,1610,_1556_1566_1651_1657_,77.83,-79.21,WT,8,7.26669,2.8177,1604,1614,3.89273,1,0,120.309,116.712,0.0380458,0.0367789,1.40778,0.903692,1.47316,0.858572,120.041,974.611,1.03445,0,0.0,0,0.0,32,w32_f1_c40,0
114337,4,18,1,17,1,40,1632,1612,_1562_1567_1682_1657_,80.96,-78.76,WT,8,10.381,2.3728,1625,1611,2.92505,1,0,120.436,117.017,0.0397299,0.0371037,1.38297,0.892808,1.44611,0.902129,120.189,932.924,1.07078,0,0.0,0,0.0,32,w32_f1_c40,0
112574,4,18,1,0,1,41,1305,1612,_1262_1568_1349_1675_,33.79,-80.25,WT,8,0.0,0.0,1307,1621,5.87209,1,0,123.195,119.408,0.0384798,0.0385414,1.40191,0.894697,1.42882,0.890633,123.109,312.639,0.998401,1,0.0439857,0,0.0,32,w32_f1_c41,0
112808,4,18,1,1,1,41,1329,1586,_1280_1537_1397_1636_,37.32,-75.54,WT,8,3.5592,-4.7456,1331,1589,12.9318,1,0,122.691,120.644,0.0407781,0.0486862,1.39547,0.893336,1.44552,0.896852,122.403,643.306,0.83757,0,0.0,0,0.0,32,w32_f1_c41,0
114504,4,18,1,2,1,41,1343,1578,_1283_1521_1401_1647_,38.53,-74.35,WT,8,4.7456,-5.93199,1339,1581,12.9758,1,0,122.332,120.181,0.0409737,0.0527198,1.40723,0.868508,1.43812,0.88415,121.799,1051.13,0.777198,0,0.0,0,0.0,32,w32_f1_c41,0
114755,4,18,1,3,1,41,1343,1593,_1293_1543_1399_1644_,39.19,-76.7,WT,8,5.48709,-3.5592,1344,1597,28.8326,1,0,122.69,120.256,0.0395684,0.0404289,1.41623,0.904609,1.44498,0.883358,122.472,1664.01,0.978716,0,0.0,0,0.0,32,w32_f1_c41,0
115002,4,18,1,4,1,41,1276,1592,_1235_1551_1327_1640_,29.79,-76.59,WT,8,-4.0041,-3.7075,1280,1596,15.1751,1,0,123.132,119.997,0.0389644,0.0409371,1.39601,0.916326,1.42978,0.887388,123.023,1939.76,0.95181,0,0.0,0,0.0,32,w32_f1_c41,0
115247,4,18,1,5,1,41,1269,1592,_1222_1543_1323_1643_,28.43,-76.34,WT,8,-5.3388,-4.0041,1271,1594,5.52021,1,0,122.848,119.095,0.0391152,0.0372704,1.38243,0.91129,1.48449,0.863595,122.689,1786.23,1.0495,0,0.0,0,0.0,32,w32_f1_c41,0
115492,4,18,1,6,1,41,1275,1597,_1228_1554_1330_1641_,29.25,-76.88,WT,8,-4.449,-3.4109,1277,1598,7.03771,1,0,122.113,119.409,0.0383743,0.0386211,1.41334,0.907593,1.43522,0.886379,121.964,1694.41,0.99361,0,0.0,0,0.0,32,w32_f1_c41,0
115734,4,18,1,7,1,41,1275,1599,_1239_1567_1332_1631_,30.01,-77.27,WT,8,-3.7075,-2.966,1282,1601,9.47892,1,0,123.11,119.296,0.0386722,0.0372733,1.40084,0.91033,1.43386,0.881076,,,1.03753,0,0.0,0,0.0,32,w32_f1_c41,0
115965,4,18,1,8,1,41,1258,1597,_1224_1566_1316_1629_,27.85,-77.0,WT,8,-5.93199,-3.2626,1267,1599,10.4906,1,0,122.838,119.797,0.0381225,0.038478,1.37362,0.869228,1.44135,0.865904,,,0.99076,0,0.0,0,0.0,32,w32_f1_c41,0
116193,4,18,1,9,1,41,1251,1606,_1219_1575_1312_1638_,27.33,-78.19,WT,8,-6.37689,-2.0762,1264,1607,9.19301,1,0,122.781,119.391,0.0378956,0.03871,1.41231,0.90438,1.45057,0.893739,,,0.978961,0,0.0,0,0.0,32,w32_f1_c41,0
113054,4,18,1,10,1,41,1255,1598,_1226_1567_1317_1629_,27.97,-77.15,WT,8,-5.78369,-3.1143,1268,1600,7.9834,1,0,122.534,120.881,0.0383021,0.0383442,1.40674,0.859472,1.4682,0.884767,,,0.998902,0,0.0,0,0.0,32,w32_f1_c41,0
113267,4,18,1,11,1,41,1262,1600,_1228_1561_1324_1631_,28.86,-76.98,WT,8,-4.8939,-3.2626,1274,1599,11.5243,1,0,123.099,119.667,0.0383093,0.0418573,1.40397,0.850327,1.39891,0.901111,,,0.915237,0,0.0,0,0.0,32,w32_f1_c41,0
113471,4,18,1,12,1,41,1258,1601,_1224_1570_1317_1631_,27.69,-77.45,WT,8,-6.08029,-2.8177,1266,1602,10.1167,1,0,123.26,120.543,0.0380714,0.0396099,1.41552,0.920369,1.45989,0.876761,,,0.961157,0,0.0,0,0.0,32,w32_f1_c41,0
113662,4,18,1,13,1,41,1248,1597,_1221_1570_1310_1625_,26.95,-77.2,WT,8,-6.82179,-3.1143,1261,1600,11.0844,1,0,123.235,120.247,0.03827,0.0399902,1.39664,0.874197,1.42668,0.897062,,,0.956985,0,0.0,0,0.0,32,w32_f1_c41,0
113844,4,18,1,14,1,41,1233,1631,_1202_1597_1297_1661_,25.1,-81.85,WT,8,-8.60139,1.483,1249,1631,11.0404,1,0,122.82,120.438,0.038634,0.0416471,1.4344,0.852579,1.43728,0.919884,,,0.927651,0,0.0,0,0.0,32,w32_f1_c41,0
114013,4,18,1,15,1,41,1224,1637,_1196_1609_1290_1667_,23.67,-83.22,WT,8,-10.0844,2.966,1239,1641,10.2267,1,0,122.942,120.011,0.0381697,0.0421441,1.44846,0.916425,1.41571,0.916494,,,0.905696,0,0.0,0,0.0,32,w32_f1_c41,0
114179,4,18,1,16,1,41,1234,1635,_1208_1609_1299_1664_,25.15,-83.04,WT,8,-8.60139,2.6694,1249,1639,12.8438,1,0,122.57,120.721,0.0382006,0.0391771,1.4347,0.926554,1.47129,0.874475,,,0.975073,0,0.0,0,0.0,32,w32_f1_c41,0
114338,4,18,1,17,1,41,1240,1638,_1213_1611_1303_1665_,25.86,-83.24,WT,8,-7.85989,2.966,1254,1641,11.0404,1,0,123.45,120.991,0.039522,0.0403151,1.41593,0.888961,1.4585,0.886858,,,0.980328,0,0.0,0,0.0,32,w32_f1_c41,0
112576,4,18,1,0,1,43,200,1615,_112_1519_266_1709_,-131.44,-79.32,WT,8,0.0,0.0,193,1614,3.29893,1,0,108.837,105.916,0.0427193,0.0412451,1.41752,0.887927,1.46237,0.88758,109.172,335.776,1.03574,0,0.0,0,0.0,32,w32_f1_c43,0
112810,4,18,1,1,1,43,211,1602,_149_1520_277_1664_,-128.7,-75.55,WT,8,2.8177,-3.7075,212,1589,0.0,0,1,108.782,106.856,0.0431127,0.0405718,1.40068,0.916493,1.47374,0.898068,109.09,622.55,1.06263,0,0.0,0,0.0,32,w32_f1_c43,0
114506,4,18,1,2,1,43,211,1582,_151_1505_265_1646_,-129.32,-73.88,WT,8,2.2245,-5.3388,208,1578,0.0,0,1,108.5,106.623,0.0428329,0.0410354,1.39971,0.892168,1.45205,0.899816,108.272,1175.66,1.0438,0,0.0,0,0.0,32,w32_f1_c43,0
114757,4,18,1,3,1,43,209,1588,_152_1516_256_1642_,-129.77,-74.2,WT,8,1.6313,-5.0422,204,1580,0.0,0,1,109.224,106.902,0.0438731,0.0402175,1.37936,0.906669,1.47343,0.895081,109.045,2027.19,1.0909,0,0.0,0,0.0,32,w32_f1_c43,0
115004,4,18,1,4,1,43,160,1574,_110_1525_209_1627_,-136.19,-72.98,WT,8,-4.7456,-6.22859,161,1572,1.73744,1,0,107.72,105.628,0.0427491,0.0411694,1.42938,0.905441,1.46494,0.907115,107.244,1619.54,1.03837,0,0.0,0,0.0,32,w32_f1_c43,0
115249,4,18,1,5,1,43,154,1570,_101_1519_205_1622_,-137.12,-72.17,WT,8,-5.63539,-7.11839,155,1566,0.0,0,1,107.701,105.094,0.0442371,0.0409238,1.40116,0.896825,1.46581,0.87472,107.382,1911.95,1.08096,0,0.0,0,0.0,32,w32_f1_c43,0
115494,4,18,1,6,1,43,156,1571,_101_1518_210_1625_,-136.58,-72.55,WT,8,-5.0422,-6.67349,159,1569,0.0,0,1,107.276,105.735,0.0435296,0.040862,1.42965,0.893363,1.47659,0.895787,106.987,1419.02,1.06528,0,0.0,0,0.0,32,w32_f1_c43,0
115736,4,18,1,7,1,43,158,1562,_93_1506_212_1617_,-136.8,-71.36,WT,8,-5.3388,-7.85989,157,1561,0.0,0,1,108.375,105.881,0.0439081,0.0403142,1.39975,0.891174,1.46774,0.897399,108.327,1533.41,1.08915,0,0.0,0,0.0,32,w32_f1_c43,0
115967,4,18,1,8,1,43,138,1555,_83_1504_191_1608_,-139.34,-70.65,WT,8,-7.85989,-8.60139,140,1556,0.0,0,1,107.226,105.601,0.0441592,0.0410343,1.41506,0.912148,1.48817,0.890662,106.773,2048.81,1.07615,0,0.0,0,0.0,32,w32_f1_c43,0
116195,4,18,1,9,1,43,137,1564,_87_1511_190_1617_,-139.38,-71.93,WT,8,-7.85989,-7.26669,140,1565,0.0,0,1,107.312,105.554,0.0435006,0.0408352,1.41596,0.874726,1.47671,0.882348,106.746,1585.7,1.06527,0,0.0,0,0.0,32,w32_f1_c43,0
113056,4,18,1,10,1,43,142,1550,_91_1500_188_1602_,-139.09,-70.17,WT,8,-7.56329,-9.04629,142,1553,0.0,0,1,107.088,105.695,0.0438432,0.0412951,1.43355,0.919092,1.47848,0.882333,106.948,1760.11,1.0617,0,0.0,0,0.0,32,w32_f1_c43,0
113269,4,18,1,11,1,43,144,1554,_91_1503_199_1607_,-138.34,-70.58,WT,8,-6.82179,-8.74969,147,1555,0.0,0,1,107.063,105.414,0.044127,0.041628,1.41906,0.894131,1.46089,0.900081,106.794,1394.02,1.06003,2,0.0879714,0,0.0,32,w32_f1_c43,0
113473,4,18,1,12,1,43,141,1552,_85_1502_191_1605_,-139.02,-70.45,WT,8,-7.56329,-8.74969,142,1555,0.0,0,1,107.552,106.24,0.0436177,0.0405276,1.4354,0.919322,1.46875,0.869886,107.365,1520.14,1.07625,0,0.0,0,0.0,32,w32_f1_c43,0
113663,4,18,1,13,1,43,134,1550,_81_1496_186_1603_,-140.02,-69.96,WT,8,-8.60139,-9.34289,135,1551,0.0,0,1,107.455,105.385,0.0444691,0.0409697,1.42917,0.886125,1.45982,0.87368,107.428,2197.87,1.08541,0,0.0,0,0.0,32,w32_f1_c43,0
113845,4,18,1,14,1,43,123,1587,_64_1534_177_1644_,-141.83,-75.57,WT,8,-10.381,-3.7075,123,1589,0.0,0,1,106.797,105.325,0.0432911,0.0413364,1.42885,0.882735,1.47353,0.899453,107.218,1048.03,1.04729,0,0.0,0,0.0,32,w32_f1_c43,0
114014,4,18,1,15,1,43,116,1592,_65_1540_166_1647_,-142.73,-76.3,WT,8,-11.2708,-2.966,117,1594,0.0,0,1,106.361,105.175,0.0445327,0.0420933,1.41504,0.914954,1.44161,0.872428,106.722,1200.31,1.05795,0,0.0,0,0.0,32,w32_f1_c43,0
114180,4,18,1,16,1,43,120,1589,_68_1538_173_1643_,-141.99,-75.93,WT,8,-10.5293,-3.2626,122,1592,0.0,0,1,106.526,105.435,0.0434598,0.0411247,1.4364,0.89977,1.4616,0.888763,106.828,1515.64,1.05678,0,0.0,0,0.0,32,w32_f1_c43,0
114339,4,18,1,17,1,43,129,1594,_77_1538_181_1649_,-140.82,-76.56,WT,8,-9.34289,-2.6694,130,1596,0.0,0,1,107.402,105.989,0.0442826,0.0422215,1.42442,0.889598,1.46099,0.883433,107.44,1381.92,1.04882,0,0.0,0,0.0,32,w32_f1_c43,0
112577,4,18,1,0,1,44,317,1668,_223_1535_399_1764_,-114.19,-84.3,WT,8,0.0,0.0,309,1648,5.80611,1,0,110.841,107.832,0.042149,0.0396973,1.41707,0.913081,1.46395,0.879993,111.299,434.091,1.06176,0,0.0,0,0.0,32,w32_f1_c44,0
112811,4,18,1,1,1,44,350,1628,_275_1571_430_1689_,-107.85,-81.65,WT,8,6.37689,-2.6694,352,1630,7.25764,1,0,111.738,109.052,0.0416291,0.0398406,1.40496,0.890608,1.46797,0.873352,111.541,744.718,1.04489,2,0.0879714,0,0.0,32,w32_f1_c44,0
114507,4,18,1,2,1,44,358,1598,_274_1546_417_1685_,-108.4,-79.44,WT,8,5.93199,-4.8939,349,1615,6.90575,1,0,111.249,108.928,0.0418243,0.04036,1.40188,0.89279,1.46475,0.90642,111.212,1106.35,1.03628,0,0.0,0,0.0,32,w32_f1_c44,0
114758,4,18,1,3,1,44,358,1599,_277_1545_411_1680_,-108.7,-79.23,WT,8,5.63539,-5.0422,347,1614,5.89408,1,0,111.901,108.934,0.0409364,0.0396481,1.42779,0.885376,1.47704,0.884601,111.824,1190.42,1.03249,0,0.0,0,0.0,32,w32_f1_c44,0
115005,4,18,1,4,1,44,306,1593,_223_1533_358_1673_,-116.46,-77.72,WT,8,-2.2245,-6.52519,294,1604,7.76348,1,0,110.326,107.727,0.0422747,0.0400664,1.43191,0.887082,1.47202,0.864357,110.393,778.899,1.05512,0,0.0,0,0.0,32,w32_f1_c44,0
115250,4,18,1,5,1,44,295,1601,_215_1534_350_1676_,-117.74,-77.98,WT,8,-3.4109,-6.37689,286,1605,6.158,1,0,110.313,107.707,0.0423376,0.0402377,1.42632,0.891876,1.47139,0.892076,110.486,918.63,1.05219,0,0.0,0,0.0,32,w32_f1_c44,0
115495,4,18,1,6,1,44,312,1596,_217_1528_392_1678_,-114.35,-77.71,WT,8,-0.1483,-6.52519,308,1604,5.71814,1,0,110.353,108.104,0.041823,0.040731,1.40361,0.871815,1.45305,0.891328,110.164,616.226,1.02681,1,0.0439857,0,0.0,32,w32_f1_c44,0
115737,4,18,1,7,1,44,304,1577,_223_1526_350_1662_,-116.97,-76.25,WT,8,-2.6694,-8.00819,291,1594,7.14768,1,0,110.717,108.085,0.0425902,0.0403795,1.41584,0.927902,1.45012,0.897198,111.011,977.748,1.05475,0,0.0,0,0.0,32,w32_f1_c44,0
115968,4,18,1,8,1,44,286,1570,_204_1519_337_1660_,-119.67,-75.74,WT,8,-5.3388,-8.60139,273,1590,10.4026,1,0,110.118,107.595,0.0425005,0.0401979,1.39857,0.890061,1.49493,0.899489,110.376,983.031,1.05728,0,0.0,0,0.0,32,w32_f1_c44,0
116196,4,18,1,9,1,44,276,1575,_205_1521_323_1662_,-120.96,-75.49,WT,8,-6.67349,-8.74969,264,1589,7.63152,1,0,109.804,107.406,0.0417852,0.0397108,1.41409,0.889427,1.47475,0.889822,109.656,806.126,1.05224,0,0.0,0,0.0,32,w32_f1_c44,0
113057,4,18,1,10,1,44,271,1561,_211_1511_316_1649_,-121.58,-73.42,WT,8,-7.26669,-10.8259,260,1575,7.96141,1,0,109.676,107.825,0.0427376,0.0404682,1.41196,0.896788,1.45859,0.895588,109.736,1077.81,1.05608,0,0.0,0,0.0,32,w32_f1_c44,0
113270,4,18,1,11,1,44,277,1560,_210_1498_326_1659_,-121.03,-73.43,WT,8,-6.82179,-10.8259,263,1575,13.0638,1,0,109.745,107.194,0.0421169,0.0408614,1.42766,0.915073,1.45011,0.892223,109.749,772.076,1.03073,0,0.0,0,0.0,32,w32_f1_c44,0
113474,4,18,1,12,1,44,271,1563,_220_1505_315_1635_,-121.07,-72.38,WT,8,-6.82179,-11.864,263,1568,13.0638,1,0,110.156,107.996,0.0416788,0.0410008,1.42281,0.895486,1.45981,0.899203,110.216,897.176,1.01653,1,0.0439857,0,0.0,32,w32_f1_c44,0
113664,4,18,1,13,1,44,259,1560,_196_1485_306_1653_,-123.7,-72.4,WT,8,-9.49119,-11.864,245,1568,15.285,1,0,109.901,107.199,0.0422808,0.0410497,1.4256,0.891055,1.45249,0.901219,109.986,944.203,1.02999,0,0.0,0,0.0,32,w32_f1_c44,0
113846,4,18,1,14,1,44,238,1580,_179_1509_283_1682_,-126.57,-75.96,WT,8,-12.3089,-8.30479,226,1592,12.382,1,0,109.418,107.137,0.0421364,0.0401728,1.39104,0.893807,1.47514,0.874256,109.485,612.377,1.04888,0,0.0,0,0.0,32,w32_f1_c44,0
114015,4,18,1,15,1,44,213,1564,_162_1497_254_1611_,-129.36,-70.69,WT,8,-15.1266,-13.6436,207,1556,14.2734,1,0,108.39,106.083,0.0430592,0.0402696,1.40417,0.892436,1.45682,0.917798,108.668,724.85,1.06927,0,0.0,0,0.0,32,w32_f1_c44,0
114181,4,18,1,16,1,44,197,1523,_143_1469_240_1574_,-131.28,-65.3,WT,8,-17.0545,-18.9824,194,1520,10.2487,1,0,108.602,106.016,0.0437124,0.0406111,1.39458,0.900939,1.47161,0.887367,108.601,1313.98,1.07637,0,0.0,0,0.0,32,w32_f1_c44,0
114340,4,18,1,17,1,44,200,1522,_148_1470_241_1572_,-130.86,-65.2,WT,8,-16.6096,-19.1307,197,1519,11.6122,1,0,109.053,106.193,0.040972,0.0407638,1.41815,0.885036,1.48161,0.875373,109.28,1079.99,1.00511,0,0.0,0,0.0,32,w32_f1_c44,0
112580,4,18,1,0,1,47,1022,1677,_943_1524_1153_1789_,-5.77,-86.42,WT,8,0.0,0.0,1041,1662,0.0,0,1,121.413,117.741,0.0381924,0.0369003,1.42272,0.886245,1.45146,0.88267,121.458,301.316,1.03502,1,0.0439857,0,0.0,32,w32_f1_c47,0
112814,4,18,1,1,1,47,1073,1632,_976_1546_1171_1729_,-1.27,-83.62,WT,8,4.449,-2.8177,1071,1643,6.55387,1,0,121.608,118.172,0.0385049,0.0362842,1.41275,0.890889,1.48402,0.888286,121.233,591.533,1.0612,2,0.0879714,0,0.0,32,w32_f1_c47,0
114510,4,18,1,2,1,47,1058,1639,_992_1537_1129_1716_,-2.33,-82.52,WT,8,3.4109,-3.8558,1064,1636,7.19166,1,0,121.318,118.348,0.0384048,0.0368844,1.40879,0.898422,1.46104,0.881338,121.214,969.834,1.04122,0,0.0,0,0.0,32,w32_f1_c47,0
114761,4,18,1,3,1,47,1063,1632,_991_1543_1133_1710_,-2.45,-82.23,WT,8,3.2626,-4.1524,1063,1634,5.82811,1,0,121.826,118.488,0.0382793,0.0371834,1.42148,0.884443,1.47493,0.891058,121.588,1095.21,1.02947,0,0.0,0,0.0,32,w32_f1_c47,0
115007,4,18,1,4,1,47,1006,1650,_948_1575_1076_1720_,-9.67,-84.32,WT,8,-4.0041,-2.0762,1014,1648,9.47892,1,0,121.124,117.735,0.037967,0.0368278,1.41933,0.897151,1.46567,0.901319,121.087,893.614,1.03093,0,0.0,0,0.0,32,w32_f1_c47,0
115252,4,18,1,5,1,47,1007,1638,_954_1564_1063_1707_,-9.99,-83.12,WT,8,-4.3007,-3.2626,1012,1640,6.48789,1,0,121.329,118.224,0.0377377,0.0368485,1.42053,0.889788,1.46005,0.890292,121.148,1003.7,1.02413,1,0.0439857,0,0.0,32,w32_f1_c47,0
115497,4,18,1,6,1,47,1021,1652,_975_1580_1067_1704_,-8.62,-83.97,WT,8,-2.966,-2.3728,1021,1646,1.64946,1,0,120.891,118.171,0.0390228,0.0368381,1.39625,0.914726,1.45032,0.877642,120.989,832.751,1.05931,0,0.0,0,0.0,32,w32_f1_c47,0
115739,4,18,1,7,1,47,1021,1643,_974_1560_1071_1699_,-7.88,-81.77,WT,8,-2.2245,-4.5973,1026,1631,4.90441,1,0,121.342,118.152,0.0386851,0.037122,1.41322,0.900392,1.45921,0.886568,120.935,1036.02,1.04211,0,0.0,0,0.0,32,w32_f1_c47,0
115970,4,18,1,8,1,47,1013,1637,_967_1554_1060_1691_,-9.34,-80.65,WT,8,-3.5592,-5.78369,1017,1623,5.8501,1,0,121.336,118.441,0.0383875,0.0376317,1.39546,0.900791,1.45985,0.90003,121.255,1148.15,1.02009,0,0.0,0,0.0,32,w32_f1_c47,0
116198,4,18,1,9,1,47,1009,1636,_961_1564_1065_1687_,-9.78,-81.2,WT,8,-4.0041,-5.1905,1014,1627,4.94839,1,0,121.045,118.311,0.0384453,0.0362898,1.39796,0.908919,1.48023,0.878644,121.034,1121.29,1.0594,0,0.0,0,0.0,32,w32_f1_c47,0
113059,4,18,1,10,1,47,1026,1609,_975_1561_1083_1680_,-8.27,-80.19,WT,8,-2.5211,-6.22859,1024,1620,7.23565,1,0,120.924,118.899,0.0389212,0.03738,1.42719,0.880452,1.4466,0.877296,120.817,1408.32,1.04123,0,0.0,0,0.0,32,w32_f1_c47,0
113271,4,18,1,11,1,47,1031,1615,_981_1565_1084_1681_,-7.45,-80.71,WT,8,-1.7796,-5.63539,1029,1624,12.0521,1,0,121.677,118.051,0.038292,0.0375824,1.41172,0.905151,1.45545,0.876341,121.684,1178.46,1.01888,0,0.0,0,0.0,32,w32_f1_c47,0
113475,4,18,1,12,1,47,1021,1619,_971_1568_1072_1684_,-8.54,-81.04,WT,8,-2.8177,-5.3388,1022,1626,6.86177,1,0,121.698,118.565,0.0374183,0.037046,1.41899,0.875289,1.45438,0.881372,121.272,1299.06,1.01005,0,0.0,0,0.0,32,w32_f1_c47,0
113665,4,18,1,13,1,47,1016,1618,_965_1567_1073_1676_,-9.56,-80.5,WT,8,-3.8558,-5.93199,1015,1622,9.17102,1,0,121.249,118.197,0.0386664,0.0369457,1.42287,0.88803,1.45056,0.902585,120.873,1372.85,1.04657,0,0.0,0,0.0,32,w32_f1_c47,0
113847,4,18,1,14,1,47,1001,1656,_948_1603_1062_1711_,-11.66,-85.46,WT,8,-5.93199,-0.889799,1001,1656,11.3483,1,0,121.332,118.23,0.0368715,0.0371362,1.4376,0.87102,1.47094,0.889497,121.363,1087.5,0.992872,0,0.0,0,0.0,32,w32_f1_c47,0
114016,4,18,1,15,1,47,985,1666,_938_1617_1034_1722_,-13.47,-87.4,WT,8,-7.71159,1.0381,989,1669,15.373,1,0,121.208,117.548,0.0378821,0.0378127,1.40661,0.91466,1.45491,0.87822,121.231,1203.51,1.00184,0,0.0,0,0.0,32,w32_f1_c47,0
114182,4,18,1,16,1,47,999,1681,_949_1624_1038_1716_,-12.13,-88.07,WT,8,-6.37689,1.6313,998,1673,12.36,1,0,121.555,118.124,0.0378135,0.0373633,1.39229,0.93247,1.45585,0.887401,121.859,2013.86,1.01205,0,0.0,0,0.0,32,w32_f1_c47,0
114341,4,18,1,17,1,47,1008,1683,_958_1634_1046_1726_,-11.42,-89.12,WT,8,-5.78369,2.6694,1002,1680,15.0431,1,0,121.364,118.068,0.0378492,0.0377104,1.39187,0.898714,1.45147,0.910037,121.29,1418.45,1.00368,0,0.0,0,0.0,32,w32_f1_c47,0
112585,4,18,1,0,1,51,423,1783,_300_1665_541_1911_,-97.37,-106.26,WT,8,0.0,0.0,423,1796,4.20063,1,0,112.508,110.388,0.0426211,0.0404413,1.4184,0.892839,1.4782,0.878346,112.409,438.285,1.0539,2,0.0879714,0,0.0,32,w32_f1_c51,0
112819,4,18,1,1,1,51,465,1761,_356_1648_551_1876_,-92.29,-101.93,WT,8,5.0422,-4.3007,457,1767,4.46455,1,0,113.198,111.137,0.0413919,0.0402509,1.42704,0.881447,1.46746,0.872539,113.165,752.783,1.02835,0,0.0,1,0.0439857,32,w32_f1_c51,0
114515,4,18,1,2,1,51,482,1751,_398_1689_546_1815_,-90.37,-100.05,WT,8,6.97009,-6.22859,470,1754,0.0,0,1,114.062,111.973,0.0411204,0.0390992,1.42661,0.879828,1.46363,0.898257,114.416,980.57,1.05169,0,0.0,0,0.0,32,w32_f1_c51,0
114766,4,18,1,3,1,51,476,1736,_394_1656_555_1827_,-89.94,-98.67,WT,8,7.41499,-7.56329,473,1745,3.51886,1,0,114.449,111.813,0.0405904,0.0397167,1.43292,0.896398,1.47248,0.886948,114.615,1149.23,1.022,1,0.0439857,0,0.0,32,w32_f1_c51,0
115012,4,18,1,4,1,51,422,1744,_353_1669_538_1807_,-94.86,-98.64,WT,8,2.5211,-7.56329,440,1745,2.13331,1,0,113.177,110.84,0.0413792,0.0400599,1.44044,0.898882,1.47144,0.88822,112.948,785.765,1.03293,0,0.0,0,0.0,32,w32_f1_c51,0
115257,4,18,1,5,1,51,426,1731,_301_1626_523_1834_,-97.57,-98.2,WT,8,-0.1483,-8.00819,422,1742,5.32227,1,0,112.944,110.28,0.0418998,0.040367,1.41189,0.892223,1.47533,0.890797,112.676,912.169,1.03797,1,0.0439857,0,0.0,32,w32_f1_c51,0
115502,4,18,1,6,1,51,437,1746,_324_1613_543_1856_,-95.34,-97.68,WT,8,2.0762,-8.60139,437,1738,6.97173,1,0,113.238,110.77,0.0415973,0.0401383,1.42482,0.896154,1.46976,0.889553,112.973,656.672,1.03635,2,0.0879714,0,0.0,32,w32_f1_c51,0
115744,4,18,1,7,1,51,445,1710,_344_1614_541_1851_,-94.51,-96.37,WT,8,2.8177,-9.93609,442,1729,1.86939,1,0,113.368,110.56,0.0417203,0.0398115,1.42035,0.888246,1.46683,0.880906,113.111,886.021,1.04795,0,0.0,0,0.0,32,w32_f1_c51,0
115975,4,18,1,8,1,51,420,1728,_321_1592_513_1833_,-97.86,-94.8,WT,8,-0.4449,-11.4191,420,1719,2.41921,1,0,112.808,110.288,0.0421926,0.040154,1.41904,0.886352,1.45785,0.87269,112.528,875.406,1.05077,2,0.109964,0,0.0,32,w32_f1_c51,0
116203,4,18,1,9,1,51,403,1751,_283_1615_497_1837_,-100.49,-97.4,WT,8,-3.1143,-8.89799,402,1736,4.15665,1,0,112.066,109.949,0.0417826,0.0407497,1.44905,0.893742,1.47723,0.888692,111.951,751.479,1.02535,1,0.0439857,0,0.0,32,w32_f1_c51,0
113063,4,18,1,10,1,51,429,1713,_307_1611_530_1832_,-96.52,-96.94,WT,8,0.889799,-9.34289,429,1733,6.31195,1,0,112.726,110.521,0.0419271,0.0401242,1.42543,0.889938,1.46461,0.90002,112.686,815.595,1.04493,0,0.0,0,0.0,32,w32_f1_c51,0
113275,4,18,1,11,1,51,436,1738,_326_1638_540_1847_,-96.27,-98.44,WT,8,1.0381,-7.85989,430,1743,11.0404,1,0,112.559,109.904,0.041961,0.0403275,1.41714,0.906823,1.47077,0.880652,112.158,680.785,1.04051,0,0.0,0,0.0,32,w32_f1_c51,0
113479,4,18,1,12,1,51,421,1728,_321_1592_510_1834_,-97.52,-95.28,WT,8,-0.1483,-10.9742,422,1722,6.4659,1,0,113.06,110.611,0.041471,0.0402557,1.40748,0.895495,1.45593,0.873922,112.552,783.157,1.03019,0,0.0,0,0.0,32,w32_f1_c51,0
113669,4,18,1,13,1,51,380,1746,_287_1668_457_1839_,-103.99,-99.48,WT,8,-6.67349,-6.82179,378,1750,5.91608,1,0,111.971,109.623,0.0415334,0.0407395,1.44793,0.890351,1.45312,0.895364,111.989,774.501,1.01949,0,0.0,0,0.0,32,w32_f1_c51,0
