,row,col,plane,t,field,n,x,y,bacteria,ser_edge_tmrm,sdmean_tmrm,annexin647,hoechst,n_legio_per_cell,bacteria_area,infected,well_id,cell_lbl,growth
28627,4,3,1,12,22,12,741,1410,Lpp_WT,0.506792,0.0932467,860.761,4494.83,2,3.44064,1,6,w6_f22_c12,0
28984,4,3,1,13,22,12,741,1410,Lpp_WT,0.510132,0.0817359,736.244,3842.9,2,3.40571,1,6,w6_f22_c12,0
29346,4,3,1,14,22,12,739,1411,Lpp_WT,0.509965,0.0934731,768.909,4181.13,2,4.17418,1,6,w6_f22_c12,0
29708,4,3,1,15,22,12,739,1410,Lpp_WT,0.503132,0.102879,686.631,3998.33,2,3.45811,1,6,w6_f22_c12,0
30073,4,3,1,16,22,12,738,1409,Lpp_WT,0.5024,0.113885,744.668,4225.25,2,4.05193,1,6,w6_f22_c12,0
30443,4,3,1,17,22,12,734,1404,Lpp_WT,0.496821,0.115751,674.42,3985.57,2,3.70262,1,6,w6_f22_c12,0
27600,4,3,1,1,22,13,1663,1853,Lpp_WT,0.401826,0.337034,121.355,221.783,7,11.6842,1,6,w6_f22_c13,0
30786,4,3,1,2,22,13,1652,1892,Lpp_WT,0.420737,0.290249,121.543,237.986,7,9.57093,1,6,w6_f22_c13,0
31113,4,3,1,3,22,13,1632,1836,Lpp_WT,0.426107,0.265275,121.917,,6,10.0163,1,6,w6_f22_c13,0
31457,4,3,1,4,22,13,1669,1750,Lpp_WT,0.43321,0.268057,122.889,232.338,8,11.5532,1,6,w6_f22_c13,0
31806,4,3,1,5,22,13,1645,1829,Lpp_WT,0.442125,0.244672,124.306,241.036,10,14.3913,1,6,w6_f22_c13,0
32155,4,3,1,6,22,13,1662,1805,Lpp_WT,0.451361,0.220374,125.904,245.428,10,14.4525,1,6,w6_f22_c13,0
32502,4,3,1,7,22,13,1676,1800,Lpp_WT,0.451699,0.216527,125.957,242.415,10,16.8539,1,6,w6_f22_c13,0
32852,4,3,1,8,22,13,1668,1798,Lpp_WT,0.446919,0.218284,126.904,247.563,10,16.0593,1,6,w6_f22_c13,0
33200,4,3,1,9,22,13,1662,1814,Lpp_WT,0.440802,0.224902,126.258,258.359,10,16.6269,1,6,w6_f22_c13,0
27917,4,3,1,10,22,13,1682,1718,Lpp_WT,0.444535,0.241809,127.56,266.348,13,20.1024,1,6,w6_f22_c13,0
28271,4,3,1,11,22,13,1718,1661,Lpp_WT,0.443719,0.223535,126.423,249.237,13,25.0538,1,6,w6_f22_c13,0
28628,4,3,1,12,22,13,1717,1687,Lpp_WT,0.440727,0.243063,148.042,407.287,9,19.0807,1,6,w6_f22_c13,0
28985,4,3,1,13,22,13,1706,1696,Lpp_WT,0.492474,0.165793,266.751,1466.95,9,18.4258,1,6,w6_f22_c13,0
29347,4,3,1,14,22,13,1663,1672,Lpp_WT,0.514698,0.119621,468.176,3236.02,7,13.1338,1,6,w6_f22_c13,0
29709,4,3,1,15,22,13,1711,1633,Lpp_WT,0.518641,0.123837,630.746,3535.84,7,12.898,1,6,w6_f22_c13,0
30074,4,3,1,16,22,13,1686,1627,Lpp_WT,0.516429,0.124136,640.235,3738.72,13,17.177,1,6,w6_f22_c13,0
30444,4,3,1,17,22,13,1687,1626,Lpp_WT,0.516547,0.128527,679.454,3710.76,6,10.4005,1,6,w6_f22_c13,0
30788,4,3,1,2,22,15,30,1047,Lpp_WT,0.449227,0.211665,108.547,,0,0.0,0,6,w6_f22_c15,0
31115,4,3,1,3,22,15,27,1030,Lpp_WT,0.44172,0.198749,107.958,,1,0.794667,1,6,w6_f22_c15,0
31458,4,3,1,4,22,15,33,1034,Lpp_WT,0.476908,0.151029,109.12,,0,0.0,0,6,w6_f22_c15,0
31807,4,3,1,5,22,15,35,1012,Lpp_WT,0.44919,0.165686,110.992,411.052,0,0.0,0,6,w6_f22_c15,0
32156,4,3,1,6,22,15,28,1026,Lpp_WT,0.432612,0.189607,110.61,427.749,0,0.0,0,6,w6_f22_c15,0
32503,4,3,1,7,22,15,28,1019,Lpp_WT,0.464542,0.170687,109.178,,0,0.0,0,6,w6_f22_c15,0
32853,4,3,1,8,22,15,30,1045,Lpp_WT,0.4607,0.147035,108.809,452.524,1,1.72905,1,6,w6_f22_c15,0
33201,4,3,1,9,22,15,80,1049,Lpp_WT,0.520905,0.0832248,109.391,450.204,1,3.15247,1,6,w6_f22_c15,0
27918,4,3,1,10,22,15,36,953,Lpp_WT,0.460598,0.162101,107.998,532.891,1,3.43191,1,6,w6_f22_c15,0
28272,4,3,1,11,22,15,50,865,Lpp_WT,0.468446,0.141435,108.84,567.882,1,2.66344,1,6,w6_f22_c15,0
28629,4,3,1,12,22,15,52,868,Lpp_WT,0.483528,0.157383,108.873,586.334,1,2.05216,1,6,w6_f22_c15,0
28986,4,3,1,13,22,15,98,857,Lpp_WT,0.517885,0.0896439,110.372,528.625,1,4.17418,1,6,w6_f22_c15,0
29348,4,3,1,14,22,15,102,822,Lpp_WT,0.524778,0.0492821,421.451,1864.3,0,0.0,0,6,w6_f22_c15,0
29710,4,3,1,15,22,15,76,838,Lpp_WT,0.522293,0.0593144,850.337,3499.77,2,5.31815,1,6,w6_f22_c15,0
30075,4,3,1,16,22,15,77,856,Lpp_WT,0.518286,0.0845406,1142.63,3425.36,1,5.79845,1,6,w6_f22_c15,0
30445,4,3,1,17,22,15,77,852,Lpp_WT,0.511524,0.089033,1231.36,3077.7,1,6.70664,1,6,w6_f22_c15,0
30789,4,3,1,2,22,16,274,1737,Lpp_WT,0.456086,0.189509,113.055,,0,0.0,0,6,w6_f22_c16,0
31116,4,3,1,3,22,16,274,1752,Lpp_WT,0.456704,0.178611,113.393,,0,0.0,0,6,w6_f22_c16,0
31459,4,3,1,4,22,16,314,1773,Lpp_WT,0.43782,0.197107,118.234,241.416,1,1.79018,1,6,w6_f22_c16,0
31808,4,3,1,5,22,16,312,1787,Lpp_WT,0.437844,0.211216,122.886,244.935,1,1.85131,1,6,w6_f22_c16,0
32157,4,3,1,6,22,16,297,1805,Lpp_WT,0.421865,0.234134,120.348,243.202,3,7.48384,1,6,w6_f22_c16,0
32504,4,3,1,7,22,16,282,1800,Lpp_WT,0.416008,0.243887,121.024,237.941,3,7.11707,1,6,w6_f22_c16,0
32854,4,3,1,8,22,16,276,1798,Lpp_WT,0.409092,0.243568,114.591,242.419,2,8.00779,1,6,w6_f22_c16,0
33202,4,3,1,9,22,16,257,1844,Lpp_WT,0.425512,0.216708,118.227,243.053,2,6.12155,1,6,w6_f22_c16,0
27919,4,3,1,10,22,16,211,1730,Lpp_WT,0.408561,0.281363,130.295,273.178,4,3.45811,1,6,w6_f22_c16,0
28273,4,3,1,11,22,16,273,1569,Lpp_WT,0.401448,0.291068,134.525,269.699,5,5.88577,1,6,w6_f22_c16,0
28630,4,3,1,12,22,16,273,1685,Lpp_WT,0.388034,0.324373,138.601,274.173,5,7.37905,1,6,w6_f22_c16,0
28987,4,3,1,13,22,16,268,1700,Lpp_WT,0.394099,0.307933,137.049,291.943,7,3.47557,1,6,w6_f22_c16,0
29349,4,3,1,14,22,16,265,1695,Lpp_WT,0.403532,0.320141,831.768,281.628,10,14.4612,1,6,w6_f22_c16,0
29711,4,3,1,15,22,16,262,1706,Lpp_WT,0.394733,0.347475,879.077,292.29,5,14.6358,1,6,w6_f22_c16,0
30076,4,3,1,16,22,16,261,1697,Lpp_WT,0.381137,0.372101,748.796,289.524,3,12.0161,1,6,w6_f22_c16,0
30446,4,3,1,17,22,16,256,1702,Lpp_WT,0.380179,0.379699,737.58,302.728,4,17.8931,1,6,w6_f22_c16,0
33204,4,3,1,9,22,18,2089,1312,Lpp_WT,0.526723,0.0509429,491.584,2144.76,0,0.0,0,6,w6_f22_c18,0
27921,4,3,1,10,22,18,2093,1224,Lpp_WT,0.530593,0.0536055,544.286,2135.28,0,0.0,0,6,w6_f22_c18,0
28275,4,3,1,11,22,18,2123,1213,Lpp_WT,0.5286,0.0592298,543.362,2664.94,0,0.0,0,6,w6_f22_c18,0
28631,4,3,1,12,22,18,2122,1267,Lpp_WT,0.533462,0.057045,507.374,2717.58,0,0.0,0,6,w6_f22_c18,0
28988,4,3,1,13,22,18,2108,1179,Lpp_WT,0.529135,0.0557111,599.732,2486.51,0,0.0,0,6,w6_f22_c18,0
29350,4,3,1,14,22,18,2109,1181,Lpp_WT,0.526233,0.0558364,532.194,2596.36,0,0.0,0,6,w6_f22_c18,0
29712,4,3,1,15,22,18,2107,1183,Lpp_WT,0.531661,0.0544768,563.636,2466.55,0,0.0,0,6,w6_f22_c18,0
30077,4,3,1,16,22,18,2117,1253,Lpp_WT,0.532119,0.057932,533.113,2573.11,0,0.0,0,6,w6_f22_c18,0
30447,4,3,1,17,22,18,2107,1179,Lpp_WT,0.528912,0.0551844,563.434,2509.29,0,0.0,0,6,w6_f22_c18,0
27359,4,3,1,0,22,2,1885,325,Lpp_WT,0.423078,0.250253,118.321,235.729,3,0.165919,1,6,w6_f22_c2,0
27601,4,3,1,1,22,2,1814,249,Lpp_WT,0.420073,0.260489,119.751,290.238,3,4.3139,1,6,w6_f22_c2,0
30790,4,3,1,2,22,2,1815,226,Lpp_WT,0.454926,0.164102,120.58,431.248,3,1.49327,1,6,w6_f22_c2,0
31117,4,3,1,3,22,2,1790,220,Lpp_WT,0.473292,0.166236,223.914,1696.76,2,2.384,1,6,w6_f22_c2,0
31460,4,3,1,4,22,2,1809,244,Lpp_WT,0.479564,0.140113,329.651,3478.98,2,2.27048,1,6,w6_f22_c2,0
31809,4,3,1,5,22,2,1800,223,Lpp_WT,0.479465,0.157465,408.386,4397.64,2,2.4364,1,6,w6_f22_c2,0
32158,4,3,1,6,22,2,1801,215,Lpp_WT,0.488318,0.145812,476.139,5053.97,2,2.90796,1,6,w6_f22_c2,0
32506,4,3,1,7,22,2,1803,227,Lpp_WT,0.476464,0.16612,531.573,5467.77,2,3.04768,1,6,w6_f22_c2,0
32856,4,3,1,8,22,2,1773,201,Lpp_WT,0.499063,0.150567,1171.55,6018.99,2,1.84258,1,6,w6_f22_c2,0
33205,4,3,1,9,22,2,1771,207,Lpp_WT,0.50875,0.120692,1109.91,5811.58,2,1.2051,1,6,w6_f22_c2,0
27922,4,3,1,10,22,2,1783,116,Lpp_WT,0.493347,0.147804,1502.63,5240.98,1,0.768469,1,6,w6_f22_c2,0
28276,4,3,1,11,22,2,1822,93,Lpp_WT,0.488432,0.181916,1871.11,5282.26,2,2.41893,1,6,w6_f22_c2,0
28633,4,3,1,12,22,2,1826,97,Lpp_WT,0.490708,0.169162,1829.37,5226.99,3,1.79018,1,6,w6_f22_c2,0
28990,4,3,1,13,22,2,1834,99,Lpp_WT,0.49008,0.166195,1550.99,5004.19,1,0.978051,1,6,w6_f22_c2,0
29352,4,3,1,14,22,2,1830,97,Lpp_WT,0.498097,0.16619,1506.44,5208.46,3,0.978051,1,6,w6_f22_c2,0
29714,4,3,1,15,22,2,1831,96,Lpp_WT,0.495402,0.185939,1532.81,5129.61,3,0.864527,1,6,w6_f22_c2,0
30079,4,3,1,16,22,2,1816,95,Lpp_WT,0.495994,0.187532,1729.07,5226.98,4,0.978051,1,6,w6_f22_c2,0
30449,4,3,1,17,22,2,1833,96,Lpp_WT,0.491594,0.168166,1607.72,5074.93,1,1.18763,1,6,w6_f22_c2,0
27360,4,3,1,0,22,3,1551,445,Lpp_WT,0.351334,0.577972,123.507,253.331,6,16.2601,1,6,w6_f22_c3,0
27602,4,3,1,1,22,3,1479,420,Lpp_WT,0.382962,0.42066,124.348,435.316,4,13.2648,1,6,w6_f22_c3,0
30791,4,3,1,2,22,3,1482,398,Lpp_WT,0.505013,0.140421,407.883,2123.47,4,20.5129,1,6,w6_f22_c3,0
31118,4,3,1,3,22,3,1553,393,Lpp_WT,0.521045,0.0991291,789.441,7157.14,2,12.3916,1,6,w6_f22_c3,0
31461,4,3,1,4,22,3,1538,395,Lpp_WT,0.519532,0.0847135,818.553,6938.15,2,14.4088,1,6,w6_f22_c3,0
31810,4,3,1,5,22,3,1549,407,Lpp_WT,0.511974,0.101665,853.873,7372.2,3,12.9766,1,6,w6_f22_c3,0
32159,4,3,1,6,22,3,1546,411,Lpp_WT,0.516323,0.0791923,862.148,7425.6,2,12.4527,1,6,w6_f22_c3,0
32507,4,3,1,7,22,3,1474,388,Lpp_WT,0.513297,0.123567,873.401,7488.07,2,10.776,1,6,w6_f22_c3,0
32857,4,3,1,8,22,3,1478,382,Lpp_WT,0.508171,0.104283,899.361,7569.29,3,12.9679,1,6,w6_f22_c3,0
33206,4,3,1,9,22,3,1475,380,Lpp_WT,0.50987,0.0797231,883.051,7475.74,2,14.3127,1,6,w6_f22_c3,0
27923,4,3,1,10,22,3,1486,288,Lpp_WT,0.511414,0.0895798,872.421,7118.39,2,13.6054,1,6,w6_f22_c3,0
28277,4,3,1,11,22,3,1522,242,Lpp_WT,0.505311,0.109918,904.897,6787.12,2,12.0423,1,6,w6_f22_c3,0
28635,4,3,1,12,22,3,1521,252,Lpp_WT,0.506328,0.0988311,888.109,6842.98,2,14.7668,1,6,w6_f22_c3,0
28992,4,3,1,13,22,3,1515,248,Lpp_WT,0.507085,0.0908494,806.863,6554.27,5,13.7713,1,6,w6_f22_c3,0
29353,4,3,1,14,22,3,1517,249,Lpp_WT,0.505327,0.0967673,855.87,6736.84,4,13.7014,1,6,w6_f22_c3,0
29715,4,3,1,15,22,3,1515,246,Lpp_WT,0.510628,0.0813185,820.841,6547.14,2,13.8412,1,6,w6_f22_c3,0
30080,4,3,1,16,22,3,1513,247,Lpp_WT,0.509767,0.0957088,846.283,6698.96,3,13.9984,1,6,w6_f22_c3,0
30450,4,3,1,17,22,3,1514,245,Lpp_WT,0.507819,0.0844947,806.435,6410.99,3,14.662,1,6,w6_f22_c3,0
27361,4,3,1,0,22,4,271,592,Lpp_WT,0.34986,0.422994,113.147,218.705,5,13.1775,1,6,w6_f22_c4,0
27603,4,3,1,1,22,4,201,556,Lpp_WT,0.443941,0.20909,112.855,313.922,5,8.29597,1,6,w6_f22_c4,0
30792,4,3,1,2,22,4,167,516,Lpp_WT,0.47993,0.134867,111.348,494.98,2,6.48832,1,6,w6_f22_c4,0
31119,4,3,1,3,22,4,181,508,Lpp_WT,0.488986,0.12622,112.729,732.301,3,6.02549,1,6,w6_f22_c4,0
31462,4,3,1,4,22,4,162,499,Lpp_WT,0.491997,0.153045,119.757,839.776,1,4.51475,1,6,w6_f22_c4,0
31811,4,3,1,5,22,4,166,546,Lpp_WT,0.513793,0.124304,428.311,1819.93,7,6.89875,1,6,w6_f22_c4,0
32160,4,3,1,6,22,4,177,545,Lpp_WT,0.526146,0.0570045,514.748,2375.38,2,4.38377,1,6,w6_f22_c4,0
32508,4,3,1,7,22,4,177,528,Lpp_WT,0.524445,0.0628903,609.57,2713.27,3,6.35733,1,6,w6_f22_c4,0
32858,4,3,1,8,22,4,214,512,Lpp_WT,0.519298,0.0651501,613.936,2634.49,5,6.47086,1,6,w6_f22_c4,0
33207,4,3,1,9,22,4,177,523,Lpp_WT,0.529095,0.0533161,592.966,2480.91,6,3.16993,1,6,w6_f22_c4,0
27924,4,3,1,10,22,4,195,425,Lpp_WT,0.520119,0.0569318,535.668,2274.44,5,3.5367,1,6,w6_f22_c4,0
28278,4,3,1,11,22,4,222,387,Lpp_WT,0.514896,0.0637287,659.801,2940.34,5,5.93817,1,6,w6_f22_c4,0
28636,4,3,1,12,22,4,260,384,Lpp_WT,0.517407,0.0634851,650.851,2865.9,4,5.35308,1,6,w6_f22_c4,0
28993,4,3,1,13,22,4,258,385,Lpp_WT,0.519742,0.0606372,475.955,2135.49,8,2.93415,1,6,w6_f22_c4,0
29354,4,3,1,14,22,4,233,392,Lpp_WT,0.517469,0.065505,537.196,2431.9,3,6.57565,1,6,w6_f22_c4,0
29716,4,3,1,15,22,4,243,403,Lpp_WT,0.518159,0.0698406,503.245,2271.93,5,5.06491,1,6,w6_f22_c4,0
30081,4,3,1,16,22,4,244,403,Lpp_WT,0.517889,0.0629064,534.184,2510.32,5,7.64976,1,6,w6_f22_c4,0
30451,4,3,1,17,22,4,249,399,Lpp_WT,0.515065,0.0616125,466.024,2279.51,5,5.09111,1,6,w6_f22_c4,0
27362,4,3,1,0,22,5,1386,767,Lpp_WT,0.364692,0.567821,123.84,258.853,8,18.9235,1,6,w6_f22_c5,0
27604,4,3,1,1,22,5,1313,687,Lpp_WT,0.394254,0.44582,124.568,364.018,8,15.2995,1,6,w6_f22_c5,0
30793,4,3,1,2,22,5,1319,685,Lpp_WT,0.39092,0.385215,124.659,509.265,5,11.7715,1,6,w6_f22_c5,0
31120,4,3,1,3,22,5,1309,667,Lpp_WT,0.404142,0.365677,178.218,585.295,3,11.0205,1,6,w6_f22_c5,0
31463,4,3,1,4,22,5,1285,697,Lpp_WT,0.418581,0.31283,146.828,662.187,7,11.6318,1,6,w6_f22_c5,0
31812,4,3,1,5,22,5,1284,693,Lpp_WT,0.457928,0.238321,134.083,710.35,7,6.2962,1,6,w6_f22_c5,0
32161,4,3,1,6,22,5,1270,687,Lpp_WT,0.458474,0.204622,143.552,699.476,14,19.7007,1,6,w6_f22_c5,0
32509,4,3,1,7,22,5,1292,670,Lpp_WT,0.440076,0.220816,144.203,601.93,13,20.216,1,6,w6_f22_c5,0
32859,4,3,1,8,22,5,1275,667,Lpp_WT,0.45326,0.200768,149.387,650.239,8,20.5827,1,6,w6_f22_c5,0
33208,4,3,1,9,22,5,1289,668,Lpp_WT,0.453393,0.193258,160.647,625.357,11,15.2471,1,6,w6_f22_c5,0
27925,4,3,1,10,22,5,1311,562,Lpp_WT,0.449417,0.229297,148.133,633.883,16,23.1589,1,6,w6_f22_c5,0
28279,4,3,1,11,22,5,1335,528,Lpp_WT,0.425939,0.26285,144.07,672.571,5,19.6833,1,6,w6_f22_c5,0
28637,4,3,1,12,22,5,1332,581,Lpp_WT,0.434746,0.245829,133.172,666.555,7,20.0937,1,6,w6_f22_c5,0
28994,4,3,1,13,22,5,1330,568,Lpp_WT,0.432783,0.24606,130.03,652.513,7,26.6257,1,6,w6_f22_c5,0
29355,4,3,1,14,22,5,1341,553,Lpp_WT,0.406617,0.310618,132.263,697.592,7,22.4079,1,6,w6_f22_c5,0
29717,4,3,1,15,22,5,1340,563,Lpp_WT,0.347212,0.415843,134.5,1189.22,5,28.2325,1,6,w6_f22_c5,0
30082,4,3,1,16,22,5,1334,569,Lpp_WT,0.425489,0.278768,168.499,2641.24,4,33.4109,1,6,w6_f22_c5,0
30452,4,3,1,17,22,5,1328,550,Lpp_WT,0.501853,0.141002,573.358,5381.51,5,32.2932,1,6,w6_f22_c5,0
27363,4,3,1,0,22,6,891,761,Lpp_WT,0.37131,0.368187,123.379,307.127,5,4.3139,1,6,w6_f22_c6,1
27605,4,3,1,1,22,6,818,741,Lpp_WT,0.46268,0.171427,122.561,469.764,4,3.77248,1,6,w6_f22_c6,1
30794,4,3,1,2,22,6,825,696,Lpp_WT,0.475839,0.128784,125.717,626.602,0,0.0,0,6,w6_f22_c6,1
31121,4,3,1,3,22,6,804,687,Lpp_WT,0.470909,0.162902,126.236,824.358,1,0.611282,1,6,w6_f22_c6,1
31464,4,3,1,4,22,6,723,644,Lpp_WT,0.476507,0.162637,124.141,405.461,3,4.75927,1,6,w6_f22_c6,1
31813,4,3,1,5,22,6,758,676,Lpp_WT,0.472444,0.160259,124.128,313.64,1,4.23531,1,6,w6_f22_c6,1
32162,4,3,1,6,22,6,773,689,Lpp_WT,0.473713,0.175791,124.869,404.075,3,7.8768,1,6,w6_f22_c6,1
32510,4,3,1,7,22,6,766,693,Lpp_WT,0.460956,0.205201,125.334,356.721,4,11.3174,1,6,w6_f22_c6,1
32860,4,3,1,8,22,6,769,701,Lpp_WT,0.44828,0.231819,127.106,251.096,4,11.3786,1,6,w6_f22_c6,1
33209,4,3,1,9,22,6,795,706,Lpp_WT,0.473536,0.177515,128.422,475.39,5,8.3309,1,6,w6_f22_c6,1
27926,4,3,1,10,22,6,788,606,Lpp_WT,0.452397,0.246678,130.287,1024.41,8,12.2606,1,6,w6_f22_c6,1
28280,4,3,1,11,22,6,824,569,Lpp_WT,0.431991,0.276352,138.44,1207.93,5,10.2957,1,6,w6_f22_c6,1
28638,4,3,1,12,22,6,809,566,Lpp_WT,0.442587,0.274365,139.094,1093.63,12,12.7409,1,6,w6_f22_c6,1
28995,4,3,1,13,22,6,812,555,Lpp_WT,0.437741,0.274765,135.979,957.638,3,15.6314,1,6,w6_f22_c6,1
29356,4,3,1,14,22,6,813,553,Lpp_WT,0.437374,0.290853,140.163,1134.99,4,18.8188,1,6,w6_f22_c6,1
29718,4,3,1,15,22,6,810,562,Lpp_WT,0.431081,0.284351,141.377,1141.4,5,15.448,1,6,w6_f22_c6,1
30083,4,3,1,16,22,6,813,555,Lpp_WT,0.416554,0.310871,139.933,1250.79,3,27.4728,1,6,w6_f22_c6,1
30453,4,3,1,17,22,6,810,555,Lpp_WT,0.410917,0.319813,138.263,1221.75,5,40.2486,1,6,w6_f22_c6,1
27364,4,3,1,0,22,7,483,787,Lpp_WT,0.426302,0.272321,116.846,300.453,3,11.789,1,6,w6_f22_c7,0
27606,4,3,1,1,22,7,374,765,Lpp_WT,0.457721,0.204482,115.711,518.821,6,16.8103,1,6,w6_f22_c7,0
30795,4,3,1,2,22,7,336,748,Lpp_WT,0.497967,0.118012,115.352,623.165,6,8.71513,1,6,w6_f22_c7,0
31122,4,3,1,3,22,7,316,755,Lpp_WT,0.502291,0.106735,115.98,991.598,6,2.66344,1,6,w6_f22_c7,0
31465,4,3,1,4,22,7,290,742,Lpp_WT,0.52922,0.0455066,345.095,684.502,0,0.0,0,6,w6_f22_c7,0
31814,4,3,1,5,22,7,306,671,Lpp_WT,0.526093,0.0433622,516.002,,0,0.0,0,6,w6_f22_c7,0
32163,4,3,1,6,22,7,308,721,Lpp_WT,0.52466,0.0510057,565.519,247.588,0,0.0,0,6,w6_f22_c7,0
32511,4,3,1,7,22,7,301,714,Lpp_WT,0.524421,0.0520069,557.511,347.582,0,0.0,0,6,w6_f22_c7,0
32861,4,3,1,8,22,7,295,709,Lpp_WT,0.523295,0.0521318,556.572,387.828,0,0.0,0,6,w6_f22_c7,0
33210,4,3,1,9,22,7,292,715,Lpp_WT,0.525283,0.0498976,559.828,474.501,0,0.0,0,6,w6_f22_c7,0
27927,4,3,1,10,22,7,294,622,Lpp_WT,0.527205,0.0500736,519.982,813.778,0,0.0,0,6,w6_f22_c7,0
28281,4,3,1,11,22,7,321,576,Lpp_WT,0.524549,0.0523253,530.151,1909.02,0,0.0,0,6,w6_f22_c7,0
28639,4,3,1,12,22,7,323,586,Lpp_WT,0.524756,0.0508586,539.092,2124.76,0,0.0,0,6,w6_f22_c7,0
28996,4,3,1,13,22,7,309,583,Lpp_WT,0.525091,0.0505219,462.695,1593.03,0,0.0,0,6,w6_f22_c7,0
29357,4,3,1,14,22,7,308,590,Lpp_WT,0.524744,0.0513595,508.577,2092.0,0,0.0,0,6,w6_f22_c7,0
29719,4,3,1,15,22,7,308,586,Lpp_WT,0.525146,0.0518519,488.783,2032.33,0,0.0,0,6,w6_f22_c7,0
30084,4,3,1,16,22,7,307,587,Lpp_WT,0.521934,0.0531246,514.668,2417.18,0,0.0,0,6,w6_f22_c7,0
30454,4,3,1,17,22,7,278,614,Lpp_WT,0.525946,0.0517066,481.298,2146.05,0,0.0,0,6,w6_f22_c7,0
27365,4,3,1,0,22,8,1770,892,Lpp_WT,0.291728,0.655875,119.693,343.257,9,4.4187,1,6,w6_f22_c8,0
27607,4,3,1,1,22,8,1738,900,Lpp_WT,0.308319,0.656289,122.544,608.932,1,8.08639,1,6,w6_f22_c8,0
30796,4,3,1,2,22,8,1760,875,Lpp_WT,0.341441,0.52123,122.429,969.751,1,4.72434,1,6,w6_f22_c8,0
31123,4,3,1,3,22,8,1732,867,Lpp_WT,0.338971,0.493509,123.109,1119.05,2,12.1994,1,6,w6_f22_c8,0
31466,4,3,1,4,22,8,1708,825,Lpp_WT,0.426191,0.243793,125.082,1638.84,2,11.0555,1,6,w6_f22_c8,0
31815,4,3,1,5,22,8,1689,845,Lpp_WT,0.491212,0.144927,561.035,2925.66,1,10.5228,1,6,w6_f22_c8,0
32164,4,3,1,6,22,8,1637,798,Lpp_WT,0.500879,0.147034,1127.39,6391.1,2,4.30517,1,6,w6_f22_c8,0
32512,4,3,1,7,22,8,1629,765,Lpp_WT,0.494742,0.186699,1309.85,6508.13,1,15.0026,1,6,w6_f22_c8,0
32862,4,3,1,8,22,8,1642,776,Lpp_WT,0.491986,0.170296,1491.9,6501.18,2,5.02998,1,6,w6_f22_c8,0
33211,4,3,1,9,22,8,1637,776,Lpp_WT,0.490212,0.250041,1537.01,6437.35,4,5.73732,1,6,w6_f22_c8,0
27928,4,3,1,10,22,8,1638,684,Lpp_WT,0.489211,0.170578,1638.79,6380.77,2,5.58013,1,6,w6_f22_c8,0
28282,4,3,1,11,22,8,1667,619,Lpp_WT,0.343463,0.579525,1038.34,1779.57,11,35.6814,1,6,w6_f22_c8,0
28640,4,3,1,12,22,8,1682,664,Lpp_WT,0.490299,0.18145,1562.22,6497.4,3,14.2603,1,6,w6_f22_c8,0
28997,4,3,1,13,22,8,1682,664,Lpp_WT,0.492178,0.172538,1684.65,6111.22,2,5.23956,1,6,w6_f22_c8,0
29358,4,3,1,14,22,8,1683,667,Lpp_WT,0.488275,0.184275,1733.33,6432.38,2,6.24381,1,6,w6_f22_c8,0
29720,4,3,1,15,22,8,1681,666,Lpp_WT,0.491132,0.178044,1754.2,6306.81,2,5.48407,1,6,w6_f22_c8,0
30085,4,3,1,16,22,8,1678,663,Lpp_WT,0.48967,0.185902,1747.68,6437.46,2,5.68492,1,6,w6_f22_c8,0
30455,4,3,1,17,22,8,1679,650,Lpp_WT,0.488062,0.184154,1751.71,6272.7,2,5.44041,1,6,w6_f22_c8,0
27366,4,3,1,0,22,9,1239,1261,Lpp_WT,0.378122,0.489179,125.382,254.016,3,3.43191,1,6,w6_f22_c9,0
27608,4,3,1,1,22,9,1186,1394,Lpp_WT,0.418034,0.298855,127.585,420.133,11,20.0675,1,6,w6_f22_c9,0
30797,4,3,1,2,22,9,1184,1318,Lpp_WT,0.527339,0.0552615,422.463,1695.66,3,4.11305,1,6,w6_f22_c9,0
31124,4,3,1,3,22,9,1178,1300,Lpp_WT,0.523144,0.0714187,518.744,3019.97,3,5.15223,1,6,w6_f22_c9,0
31467,4,3,1,4,22,9,1169,1291,Lpp_WT,0.517736,0.075728,551.408,2865.8,9,3.50177,1,6,w6_f22_c9,0
31816,4,3,1,5,22,9,1168,1291,Lpp_WT,0.514656,0.201936,576.703,3187.56,4,4.45363,1,6,w6_f22_c9,0
32165,4,3,1,6,22,9,1158,1300,Lpp_WT,0.508951,0.139327,588.96,3393.41,2,2.15695,1,6,w6_f22_c9,0
32513,4,3,1,7,22,9,1164,1294,Lpp_WT,0.515423,0.0903397,626.671,3802.26,11,2.75077,1,6,w6_f22_c9,0
32863,4,3,1,8,22,9,1161,1289,Lpp_WT,0.517281,0.0819557,624.251,3736.47,8,2.74204,1,6,w6_f22_c9,0
33212,4,3,1,9,22,9,1162,1289,Lpp_WT,0.513735,0.090113,617.081,3606.4,3,4.18292,1,6,w6_f22_c9,0
27929,4,3,1,10,22,9,1168,1198,Lpp_WT,0.512326,0.10193,610.198,3779.47,5,3.48431,1,6,w6_f22_c9,0
28283,4,3,1,11,22,9,1200,1150,Lpp_WT,0.512196,0.105145,654.744,4684.31,11,6.09535,1,6,w6_f22_c9,0
28641,4,3,1,12,22,9,1207,1169,Lpp_WT,0.507081,0.107998,641.013,4635.17,12,4.18292,1,6,w6_f22_c9,0
