,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id
2308,10,Lpp WT,0.447847,0.176667,1.0396151716271727,867.472,5.0,10.5664,1.0,w1_f11_c13,
2309,11,Lpp WT,0.440192,0.186472,1.0412020927522336,837.22,5.0,12.444,1.0,w1_f11_c13,
2310,12,Lpp WT,0.450102,0.182653,1.0402185322632636,912.089,9.0,15.2646,1.0,w1_f11_c13,
2311,13,Lpp WT,0.467181,0.154393,1.0165386936002445,906.203,3.0,4.182919999999999,1.0,w1_f11_c13,
2312,14,Lpp WT,0.4378399999999999,0.208592,1.02687847655572,976.778,7.0,16.6618,1.0,w1_f11_c13,
2313,15,Lpp WT,0.452039,0.176511,1.0232996388101399,910.989,7.0,16.0767,1.0,w1_f11_c13,
2314,16,Lpp WT,0.447189,0.193769,1.0149683029035697,914.701,5.0,15.0987,1.0,w1_f11_c13,
2315,17,Lpp WT,0.4384989999999999,0.227481,1.015092281116465,899.637,6.0,18.8624,1.0,w1_f11_c13,
2316,1,Lpp WT,0.513922,0.101433,1.0,322.545,0.0,0.0,0.0,w1_f11_c14,
2317,2,Lpp WT,0.456975,0.281341,1.3513797097049867,358.86800000000005,0.0,0.0,0.0,w1_f11_c14,
2318,3,Lpp WT,0.495371,0.167297,1.1789316694767893,361.47,0.0,0.0,0.0,w1_f11_c14,
2319,4,Lpp WT,0.418114,0.440625,1.305311296692854,377.369,2.0,1.30989,1.0,w1_f11_c14,
2320,5,Lpp WT,0.518518,0.1207039999999999,1.1782717581028868,351.56,0.0,0.0,0.0,w1_f11_c14,
2321,6,Lpp WT,0.450263,0.3226469999999999,1.1497239920678652,381.881,1.0,2.0085,1.0,w1_f11_c14,
2322,7,Lpp WT,0.506191,0.117515,1.1013293914627265,344.145,1.0,0.192117,1.0,w1_f11_c14,
2323,8,Lpp WT,0.391405,0.737781,1.4270286500522977,473.655,3.0,0.157187,1.0,w1_f11_c14,
2324,9,Lpp WT,0.525012,0.0878038,1.1136037430173127,420.612,0.0,0.0,0.0,w1_f11_c14,
2325,10,Lpp WT,0.464549,0.287008,1.7105331753945443,646.164,2.0,0.768469,1.0,w1_f11_c14,
2326,1,Lpp WT,0.390307,0.452895,1.0,267.094,7.0,15.0113,1.0,w1_f11_c15,
2327,2,Lpp WT,0.516383,0.119543,1.9654145409205004,924.076,6.0,7.649760000000001,1.0,w1_f11_c15,
2328,3,Lpp WT,0.514155,0.12727,3.1631484092975644,2947.76,9.0,7.431439999999999,1.0,w1_f11_c15,
2329,4,Lpp WT,0.515602,0.120076,4.045132063965676,3042.3,7.0,8.7588,1.0,w1_f11_c15,
2330,5,Lpp WT,0.506724,0.144221,4.4705843918959385,3032.36,7.0,6.46212,1.0,w1_f11_c15,
2331,6,Lpp WT,0.511336,0.13557,4.489309107540524,3116.82,5.0,7.19566,1.0,w1_f11_c15,
2332,7,Lpp WT,0.503602,0.125604,4.316953517622141,3084.62,10.0,8.07765,1.0,w1_f11_c15,
2333,8,Lpp WT,0.509571,0.164156,4.358535562803208,3286.7,6.0,9.03824,1.0,w1_f11_c15,
2334,9,Lpp WT,0.51013,0.1390279999999999,4.486815382688758,3217.73,10.0,7.72835,1.0,w1_f11_c15,
2335,10,Lpp WT,0.5009319999999999,0.154283,4.957987814506074,3267.68,6.0,8.50555,1.0,w1_f11_c15,
2336,11,Lpp WT,0.516084,0.1292599999999999,4.192370726501544,3066.21,7.0,7.536230000000001,1.0,w1_f11_c15,
2337,12,Lpp WT,0.497418,0.165199,5.216110115920092,3137.55,6.0,9.03824,1.0,w1_f11_c15,
2338,13,Lpp WT,0.5106470000000001,0.106869,4.224473350357453,3018.57,8.0,6.3486,1.0,w1_f11_c15,
2339,14,Lpp WT,0.50268,0.152608,4.3083180424804395,3140.08,7.0,9.62332,1.0,w1_f11_c15,
2340,15,Lpp WT,0.514013,0.105001,4.244303363261662,3075.79,7.0,6.7765,1.0,w1_f11_c15,
2341,16,Lpp WT,0.510288,0.112119,4.1881292163279085,3066.49,11.0,6.3224,1.0,w1_f11_c15,
2342,17,Lpp WT,0.507117,0.119434,4.091870348086964,3051.48,10.0,6.33113,1.0,w1_f11_c15,
2343,1,Lpp WT,0.393995,0.3089369999999999,1.0,230.87,3.0,3.71135,1.0,w1_f11_c16,
2344,2,Lpp WT,0.416851,0.235813,1.0129572841532415,265.639,3.0,2.06963,1.0,w1_f11_c16,
2345,3,Lpp WT,0.466251,0.1713849999999999,1.0094760938107372,299.913,4.0,1.85131,1.0,w1_f11_c16,
2346,4,Lpp WT,0.456064,0.164663,1.0046905368634735,318.77,2.0,2.52372,1.0,w1_f11_c16,
2347,5,Lpp WT,0.45266,0.160331,1.0074461192933961,318.492,1.0,2.68091,1.0,w1_f11_c16,
2348,6,Lpp WT,0.457445,0.1605609999999999,1.0045868785902476,337.164,2.0,4.33137,1.0,w1_f11_c16,
2349,7,Lpp WT,0.469842,0.143252,1.006202220014685,327.356,1.0,2.40146,1.0,w1_f11_c16,
2350,8,Lpp WT,0.430708,0.207073,1.002479160367987,378.53,2.0,3.78995,1.0,w1_f11_c16,
2351,9,Lpp WT,0.457222,0.177398,1.0033948084481492,334.96,2.0,3.05641,1.0,w1_f11_c16,
2352,10,Lpp WT,0.453791,0.16884,1.0072128881786377,354.666,1.0,4.23531,1.0,w1_f11_c16,
2353,11,Lpp WT,0.4547319999999999,0.194217,1.0090096315812207,367.731,1.0,3.10007,1.0,w1_f11_c16,
2354,12,Lpp WT,0.461568,0.194437,1.0136915302552585,383.978,0.0,0.0,0.0,w1_f11_c16,
2355,13,Lpp WT,0.4722159999999999,0.181263,1.0093810737269469,338.85,2.0,2.83809,1.0,w1_f11_c16,
2356,14,Lpp WT,0.452705,0.214357,1.0141234397270333,365.782,1.0,5.23956,1.0,w1_f11_c16,
2357,15,Lpp WT,0.466419,0.201629,1.0088023150347687,352.987,1.0,6.15648,1.0,w1_f11_c16,
2358,16,Lpp WT,0.467952,0.198408,1.0055975467542002,351.106,7.0,9.70192,1.0,w1_f11_c16,
2359,17,Lpp WT,0.46147,0.219046,1.0026605623461322,366.503,3.0,26.7043,1.0,w1_f11_c16,
2361,1,Lpp WT,0.412405,0.297925,1.0,314.898,7.0,2.56738,1.0,w1_f11_c18,
2362,2,Lpp WT,0.432332,0.2210389999999999,1.0134203023083235,421.509,2.0,1.46708,1.0,w1_f11_c18,
2363,3,Lpp WT,0.397831,0.2851579999999999,1.0092645393117994,442.515,3.0,5.1173,1.0,w1_f11_c18,
2364,4,Lpp WT,0.436504,0.2251369999999999,1.0136312150919815,562.672,4.0,5.5714,1.0,w1_f11_c18,
2365,5,Lpp WT,0.429476,0.2373829999999999,1.025661055345077,571.184,3.0,4.19165,1.0,w1_f11_c18,
2366,6,Lpp WT,0.434535,0.227632,1.0433230480803033,657.2760000000001,2.0,4.20038,1.0,w1_f11_c18,
2367,7,Lpp WT,0.4484649999999999,0.203276,1.0338319728156857,734.686,2.0,4.48856,1.0,w1_f11_c18,
2368,8,Lpp WT,0.43903,0.2325699999999999,1.0644377611998597,684.832,5.0,9.44867,1.0,w1_f11_c18,
2369,9,Lpp WT,0.442555,0.217082,1.0914892786001642,781.804,9.0,10.287,1.0,w1_f11_c18,
2370,10,Lpp WT,0.445985,0.232421,1.1080107799867205,644.625,2.0,3.10881,1.0,w1_f11_c18,
2371,11,Lpp WT,0.445097,0.241636,1.1914619380541345,753.13,4.0,5.9469,1.0,w1_f11_c18,
2372,12,Lpp WT,0.479358,0.243445,2.008725539975784,911.305,3.0,4.82913,1.0,w1_f11_c18,
2373,13,Lpp WT,0.4829819999999999,0.215283,2.75989532476663,1048.92,4.0,2.30541,1.0,w1_f11_c18,
2374,14,Lpp WT,0.490002,0.208668,2.6750302698902475,1267.47,3.0,0.7248060000000001,1.0,w1_f11_c18,
2375,15,Lpp WT,0.496427,0.1975859999999999,3.1107917040971764,1727.66,2.0,4.84659,1.0,w1_f11_c18,
2376,16,Lpp WT,0.514714,0.115614,5.238339257118307,5479.35,0.0,0.0,0.0,w1_f11_c18,
2377,17,Lpp WT,0.506559,0.147993,8.459321173300005,5641.75,4.0,1.43215,1.0,w1_f11_c18,
2378,1,Lpp WT,0.448733,0.183642,1.0,227.581,0.0,0.0,0.0,w1_f11_c19,
2379,2,Lpp WT,0.4562989999999999,0.147761,1.0827657164733844,238.944,2.0,1.0915700000000002,1.0,w1_f11_c19,
2380,3,Lpp WT,0.45369,0.209965,1.0260891065418176,245.281,3.0,2.24428,1.0,w1_f11_c19,
2381,4,Lpp WT,0.442259,0.222213,1.047783502687872,260.555,6.0,3.35332,1.0,w1_f11_c19,
2382,5,Lpp WT,0.4765939999999999,0.17736,3.9549761521160014,760.955,3.0,3.86854,1.0,w1_f11_c19,
2383,6,Lpp WT,0.481495,0.171402,6.100767279746047,1636.53,4.0,6.48832,1.0,w1_f11_c19,
2384,7,Lpp WT,0.481852,0.179199,6.764432356553782,1777.76,2.0,3.9122,1.0,w1_f11_c19,
2385,8,Lpp WT,0.481975,0.179973,7.860900636475298,1869.7,2.0,3.31839,1.0,w1_f11_c19,
2386,9,Lpp WT,0.476896,0.186323,8.050375663992089,1988.46,3.0,5.71985,1.0,w1_f11_c19,
2387,10,Lpp WT,0.4654069999999999,0.219479,7.951554499194437,2247.69,6.0,8.71513,1.0,w1_f11_c19,
2388,11,Lpp WT,0.475947,0.2070789999999999,7.572819792946131,2474.34,7.0,12.409,1.0,w1_f11_c19,
2389,12,Lpp WT,0.468157,0.221338,7.4740783869578395,2410.37,6.0,7.42271,1.0,w1_f11_c19,
2390,13,Lpp WT,0.463739,0.224571,8.44797332865415,2583.97,4.0,7.49257,1.0,w1_f11_c19,
2391,14,Lpp WT,0.463063,0.250812,7.738127901226691,2545.13,15.0,14.1555,1.0,w1_f11_c19,
2392,15,Lpp WT,0.473714,0.2226199999999999,8.131251096683629,2629.83,12.0,16.3387,1.0,w1_f11_c19,
2393,16,Lpp WT,0.4836899999999999,0.2042119999999999,7.702045015872003,2645.31,21.0,13.2299,1.0,w1_f11_c19,
2394,17,Lpp WT,0.473559,0.2361989999999999,8.931471230997463,2742.91,4.0,7.94667,1.0,w1_f11_c19,
2175,0,Lpp WT,0.366881,0.375542,1.0,215.436,5.0,4.11305,1.0,w1_f11_c2,
2176,1,Lpp WT,0.399705,0.302056,1.0043231710740552,288.869,6.0,8.29597,1.0,w1_f11_c2,
2177,2,Lpp WT,0.408509,0.261758,1.0166109226240605,359.061,6.0,8.750060000000001,1.0,w1_f11_c2,
2178,3,Lpp WT,0.377824,0.313058,1.0607409546267554,424.971,4.0,4.768,1.0,w1_f11_c2,
2179,4,Lpp WT,0.4093969999999999,0.239033,1.1126831733198586,506.264,1.0,1.45834,1.0,w1_f11_c2,
2180,5,Lpp WT,0.421705,0.228827,1.245867321157872,535.765,2.0,2.83809,1.0,w1_f11_c2,
2181,6,Lpp WT,0.421371,0.225654,1.1610160655132864,546.595,4.0,8.36583,1.0,w1_f11_c2,
2182,7,Lpp WT,0.432851,0.204865,1.2710523994000498,593.87,5.0,9.30022,1.0,w1_f11_c2,
2183,8,Lpp WT,0.447384,0.19069,1.2791212493082125,506.236,5.0,3.89474,1.0,w1_f11_c2,
2184,9,Lpp WT,0.4432109999999999,0.181797,1.296975384393272,552.684,5.0,7.029739999999999,1.0,w1_f11_c2,
2185,10,Lpp WT,0.4606439999999999,0.183259,1.3643895826816494,568.076,3.0,6.13028,1.0,w1_f11_c2,
2186,12,Lpp WT,0.484589,0.164663,10.343206846491332,3106.4,5.0,9.65826,1.0,w1_f11_c2,
2187,13,Lpp WT,0.482635,0.192649,10.545810374006432,3164.25,5.0,17.4215,1.0,w1_f11_c2,
2188,14,Lpp WT,0.4803199999999999,0.211617,10.278960834797115,3243.31,7.0,15.6052,1.0,w1_f11_c2,
2189,15,Lpp WT,0.487839,0.17668,10.209501351492257,3059.64,11.0,19.9278,1.0,w1_f11_c2,
2190,16,Lpp WT,0.4929,0.163391,10.169157101951441,3024.68,8.0,23.0541,1.0,w1_f11_c2,
2191,17,Lpp WT,0.48273,0.195134,13.046833016514674,3153.69,15.0,18.4956,1.0,w1_f11_c2,
2395,1,Lpp WT,0.363631,0.466999,1.0,237.738,1.0,1.51947,1.0,w1_f11_c20,
2396,2,Lpp WT,0.350457,0.474476,1.0730101381866068,281.574,2.0,2.51499,1.0,w1_f11_c20,
2397,3,Lpp WT,0.362093,0.435622,1.0631927268429806,326.834,2.0,2.82936,1.0,w1_f11_c20,
2398,4,Lpp WT,0.390204,0.3497909999999999,1.0872846373973308,346.042,2.0,3.84234,1.0,w1_f11_c20,
2399,5,Lpp WT,0.385887,0.3594219999999999,1.1418924052235722,372.523,2.0,3.15247,1.0,w1_f11_c20,
2400,6,Lpp WT,0.494214,0.100327,2.4784531879152145,1074.33,2.0,2.69837,1.0,w1_f11_c20,
2401,7,Lpp WT,0.51059,0.0900363,6.618513797557044,700.211,2.0,3.4231800000000003,1.0,w1_f11_c20,
2402,8,Lpp WT,0.505901,0.142002,12.33549715945063,1181.61,6.0,4.27024,1.0,w1_f11_c20,
2403,9,Lpp WT,0.499258,0.152244,13.67405856680989,950.073,2.0,4.11305,1.0,w1_f11_c20,
2404,10,Lpp WT,0.510066,0.119075,10.967306247520323,2045.72,3.0,5.02998,1.0,w1_f11_c20,
2405,11,Lpp WT,0.51213,0.1137869999999999,10.690679790314276,1897.08,3.0,5.04744,1.0,w1_f11_c20,
2406,12,Lpp WT,0.512115,0.1202119999999999,10.576635742805772,2224.35,3.0,5.16097,1.0,w1_f11_c20,
2407,13,Lpp WT,0.5112359999999999,0.108626,10.906274532976543,1456.13,2.0,4.02573,1.0,w1_f11_c20,
2408,14,Lpp WT,0.512985,0.119698,10.69490051746115,1922.5,3.0,5.15223,1.0,w1_f11_c20,
2409,15,Lpp WT,0.51703,0.1007179999999999,9.643770628803932,1619.78,2.0,3.89474,1.0,w1_f11_c20,
2410,16,Lpp WT,0.516087,0.108359,10.956332356938455,1539.91,2.0,3.76375,1.0,w1_f11_c20,
2411,17,Lpp WT,0.517808,0.106026,10.5165325882343,1474.39,2.0,4.35757,1.0,w1_f11_c20,
2415,2,Lpp WT,0.430116,0.302289,1.0,3400.42,4.0,5.00378,1.0,w1_f11_c22,
2416,3,Lpp WT,0.512332,0.1225599999999999,5.82448509564605,1965.39,4.0,10.0076,1.0,w1_f11_c22,
2417,4,Lpp WT,0.502829,0.157269,8.711418847553103,1900.97,4.0,7.675960000000001,1.0,w1_f11_c22,
2418,5,Lpp WT,0.506839,0.127222,8.282185189531745,1605.96,4.0,10.025,1.0,w1_f11_c22,
2419,6,Lpp WT,0.4928659999999999,0.177099,8.666676446426475,1705.21,5.0,8.74133,1.0,w1_f11_c22,
2420,7,Lpp WT,0.497733,0.1451339999999999,7.965687712709775,1441.92,3.0,6.706639999999999,1.0,w1_f11_c22,
2421,8,Lpp WT,0.492239,0.189282,8.988088252552517,2109.26,5.0,7.37905,1.0,w1_f11_c22,
2422,9,Lpp WT,0.496902,0.1642829999999999,9.166177678676211,1829.78,4.0,8.14752,1.0,w1_f11_c22,
2423,10,Lpp WT,0.499085,0.175564,8.776772092477408,2686.85,5.0,7.5013,1.0,w1_f11_c22,
2424,11,Lpp WT,0.496854,0.171718,8.37878476704612,2411.0,5.0,7.84187,1.0,w1_f11_c22,
2425,12,Lpp WT,0.498663,0.1736339999999999,8.630809177326604,2693.12,4.0,8.41823,1.0,w1_f11_c22,
2426,13,Lpp WT,0.50457,0.140642,7.028649806360756,2034.28,5.0,8.93345,1.0,w1_f11_c22,
2427,14,Lpp WT,0.501781,0.165744,7.818331181786175,2434.73,5.0,8.57541,1.0,w1_f11_c22,
2428,15,Lpp WT,0.501955,0.146028,7.402373547705668,2164.81,5.0,8.3047,1.0,w1_f11_c22,
2429,16,Lpp WT,0.504065,0.150518,7.705521652388216,2105.6,4.0,8.39203,1.0,w1_f11_c22,
2430,17,Lpp WT,0.4959149999999999,0.163793,7.766694049994133,2059.71,4.0,8.62781,1.0,w1_f11_c22,
2431,2,Lpp WT,0.453164,0.158874,1.0,304.027,3.0,2.86429,1.0,w1_f11_c23,
2432,3,Lpp WT,0.4661689999999999,0.155176,1.1947591145833334,361.943,3.0,3.07388,1.0,w1_f11_c23,
2433,4,Lpp WT,0.468004,0.164642,1.42900390625,400.476,2.0,2.76823,1.0,w1_f11_c23,
2434,5,Lpp WT,0.4668989999999999,0.1637839999999999,1.1400146484375,417.474,2.0,2.89922,1.0,w1_f11_c23,
2435,6,Lpp WT,0.456309,0.185633,1.1224446614583334,434.1880000000001,3.0,3.33585,1.0,w1_f11_c23,
2436,7,Lpp WT,0.479101,0.141752,1.5963785807291668,456.348,3.0,4.21785,1.0,w1_f11_c23,
2437,8,Lpp WT,0.458968,0.16429,1.1687662760416666,471.184,2.0,4.40123,1.0,w1_f11_c23,
2438,9,Lpp WT,0.463089,0.157601,1.3604817708333332,517.928,3.0,4.59335,1.0,w1_f11_c23,
2439,10,Lpp WT,0.46081,0.172092,1.3487711588541667,592.036,3.0,4.182919999999999,1.0,w1_f11_c23,
2440,11,Lpp WT,0.457912,0.174723,1.3141845703125,611.613,3.0,4.4187,1.0,w1_f11_c23,
2441,12,Lpp WT,0.452517,0.179219,1.5298095703125,620.2719999999999,3.0,4.21785,1.0,w1_f11_c23,
2442,13,Lpp WT,0.465591,0.153978,1.4195719401041669,654.624,2.0,3.76375,1.0,w1_f11_c23,
2443,14,Lpp WT,0.459689,0.182556,1.5943766276041667,889.4989999999999,3.0,5.55393,1.0,w1_f11_c23,
2444,15,Lpp WT,0.513537,0.120866,6.299593098958333,2787.32,2.0,5.02124,1.0,w1_f11_c23,
2445,16,Lpp WT,0.5112140000000001,0.141639,10.698811848958334,2744.13,2.0,4.43616,1.0,w1_f11_c23,
2446,17,Lpp WT,0.5071220000000001,0.149265,11.018473307291668,2670.92,2.0,4.80293,1.0,w1_f11_c23,
2455,4,Lpp WT,0.474306,0.135573,1.0,334.673,1.0,8.03399,1.0,w1_f11_c27,
2456,5,Lpp WT,0.475717,0.133903,0.9967543123883156,377.36800000000005,1.0,14.793,1.0,w1_f11_c27,
2457,6,Lpp WT,0.472886,0.1410539999999999,1.0398781955435616,410.976,4.0,11.5882,1.0,w1_f11_c27,
2458,7,Lpp WT,0.525692,0.0954574,0.9775445826191606,413.354,0.0,0.0,0.0,w1_f11_c27,
2459,8,Lpp WT,0.463625,0.179522,1.0660716239378578,508.827,1.0,20.5827,1.0,w1_f11_c27,
2460,9,Lpp WT,0.469778,0.149841,1.0378906677364064,499.75,2.0,20.5391,1.0,w1_f11_c27,
2461,10,Lpp WT,0.492389,0.142591,2.1284781736625216,1875.15,3.0,21.6045,1.0,w1_f11_c27,
2462,11,Lpp WT,0.5147520000000001,0.102996,3.4707067575945443,1906.33,9.0,27.1235,1.0,w1_f11_c27,
2463,12,Lpp WT,0.522744,0.0628392,6.559990518215967,1542.23,6.0,25.4817,1.0,w1_f11_c27,
2464,13,Lpp WT,0.522887,0.0663618,5.270796105174866,756.4780000000001,9.0,13.3085,1.0,w1_f11_c27,
2465,14,Lpp WT,0.512389,0.0924503999999999,9.025199664490719,1317.38,4.0,17.5351,1.0,w1_f11_c27,
2466,15,Lpp WT,0.520127,0.0762311,6.0257831588928195,1064.76,3.0,16.0854,1.0,w1_f11_c27,
2467,16,Lpp WT,0.519335,0.0751955,7.254239451515262,1089.5,8.0,14.0682,1.0,w1_f11_c27,
2468,17,Lpp WT,0.515401,0.0756299,5.960240326756866,1068.59,5.0,14.8192,1.0,w1_f11_c27,
2469,3,Lpp WT,0.4347939999999999,0.20823,1.0,246.067,1.0,2.1394900000000003,1.0,w1_f11_c28,
2470,4,Lpp WT,0.419088,0.237869,1.0973118118268281,243.448,1.0,2.12202,1.0,w1_f11_c28,
2471,5,Lpp WT,0.404788,0.244955,1.1188758213074916,255.094,2.0,3.32712,1.0,w1_f11_c28,
2472,6,Lpp WT,0.428741,0.2368579999999999,1.0843509045633195,250.831,2.0,3.29219,1.0,w1_f11_c28,
2473,7,Lpp WT,0.413471,0.273924,1.1088176172332065,244.357,2.0,3.55417,1.0,w1_f11_c28,
2474,8,Lpp WT,0.43163,0.209878,1.2881551708619607,231.725,1.0,2.7595,1.0,w1_f11_c28,
2475,9,Lpp WT,0.4147689999999999,0.263081,1.3864570519936399,227.92,1.0,2.55865,1.0,w1_f11_c28,
2476,10,Lpp WT,0.399539,0.285125,1.4113887972158052,230.896,4.0,22.8794,1.0,w1_f11_c28,
2477,11,Lpp WT,0.395638,0.330254,1.4074360205214367,236.918,6.0,44.0472,1.0,w1_f11_c28,
2478,12,Lpp WT,0.3886739999999999,0.342988,1.3304056283939878,223.746,7.0,40.1962,1.0,w1_f11_c28,
2479,13,Lpp WT,0.365149,0.398012,1.4269298850919567,242.856,9.0,45.2349,1.0,w1_f11_c28,
2480,14,Lpp WT,0.368553,0.42038,1.4112312861900336,231.131,12.0,54.8233,1.0,w1_f11_c28,
2481,15,Lpp WT,0.357097,0.430407,1.4687303111217787,244.171,7.0,50.4919,1.0,w1_f11_c28,
2482,16,Lpp WT,0.346063,0.463264,1.5221265488584204,249.829,6.0,56.8492,1.0,w1_f11_c28,
2483,17,Lpp WT,0.33478,0.478699,1.5499234946446252,249.815,6.0,75.3187,1.0,w1_f11_c28,
2484,4,Lpp WT,0.453955,0.176599,1.0,238.225,4.0,6.52325,1.0,w1_f11_c29,
2485,5,Lpp WT,0.456053,0.174679,1.0231742302559552,254.984,7.0,6.55818,1.0,w1_f11_c29,
2486,6,Lpp WT,0.442747,0.198878,1.065343338207913,253.398,3.0,4.663209999999999,1.0,w1_f11_c29,
2487,7,Lpp WT,0.47394,0.142456,1.0487537857902014,257.795,2.0,3.30092,1.0,w1_f11_c29,
2488,8,Lpp WT,0.493176,0.139455,1.6571572411478437,1132.8,4.0,11.9113,1.0,w1_f11_c29,
2489,9,Lpp WT,0.519623,0.0894238,3.3324862752619087,2355.0,4.0,3.54544,1.0,w1_f11_c29,
2490,10,Lpp WT,0.503641,0.104515,4.045876984792911,3099.55,2.0,7.073410000000001,1.0,w1_f11_c29,
2491,11,Lpp WT,0.512712,0.0926501,6.738994238406892,2749.11,2.0,2.44513,1.0,w1_f11_c29,
2492,12,Lpp WT,0.50732,0.143778,6.578500707213578,3121.74,2.0,1.93864,1.0,w1_f11_c29,
2493,13,Lpp WT,0.5011359999999999,0.131247,8.294376653161684,2860.81,1.0,1.43215,1.0,w1_f11_c29,
2494,14,Lpp WT,0.505999,0.14795,8.26704704368742,3418.98,1.0,1.45834,1.0,w1_f11_c29,
2495,15,Lpp WT,0.499797,0.147792,8.854154180551227,3315.1,3.0,1.69412,1.0,w1_f11_c29,
2496,16,Lpp WT,0.507574,0.111214,8.824587059190181,3295.8,5.0,2.80316,1.0,w1_f11_c29,
2497,17,Lpp WT,0.499853,0.153899,8.796937805160661,3303.81,1.0,1.69412,1.0,w1_f11_c29,
2517,7,Lpp WT,0.517728,0.0736817999999999,1.0,556.628,1.0,2.31414,1.0,w1_f11_c34,
2518,8,Lpp WT,0.524435,0.0966922,1.1261328624955311,1359.5,1.0,1.03045,1.0,w1_f11_c34,
2519,9,Lpp WT,0.527243,0.0753009999999999,1.159898373262671,1505.89,1.0,1.13524,1.0,w1_f11_c34,
2520,10,Lpp WT,0.521174,0.0995326,1.411533706837973,1278.17,1.0,0.90819,1.0,w1_f11_c34,
2521,11,Lpp WT,0.5215489999999999,0.109247,1.5043950016237353,1548.78,1.0,1.05664,1.0,w1_f11_c34,
2522,12,Lpp WT,0.520043,0.123647,1.7969102633726215,1262.63,1.0,0.777201,1.0,w1_f11_c34,
2523,13,Lpp WT,0.524937,0.0985904,1.66098313771187,1801.5,1.0,1.7377900000000002,1.0,w1_f11_c34,
2524,14,Lpp WT,0.519163,0.110278,1.9386964815426304,1536.79,1.0,1.07411,1.0,w1_f11_c34,
2525,15,Lpp WT,0.52189,0.0950483,1.8852551174956813,1760.62,1.0,1.50201,1.0,w1_f11_c34,
2526,16,Lpp WT,0.52374,0.0925172,1.8993556908516833,1792.74,0.0,0.0,0.0,w1_f11_c34,
2527,17,Lpp WT,0.5274399999999999,0.0945302,1.9363905042858427,1823.01,1.0,2.40146,1.0,w1_f11_c34,
2196,0,Lpp WT,0.333207,0.5481550000000001,1.0,230.405,1.0,1.64173,1.0,w1_f11_c5,
2197,1,Lpp WT,0.461917,0.18811,1.0039016809811852,341.478,3.0,0.995516,1.0,w1_f11_c5,
2198,2,Lpp WT,0.460035,0.143306,0.9887294054740502,415.127,0.0,0.0,0.0,w1_f11_c5,
2199,3,Lpp WT,0.4837649999999999,0.110574,1.0117718811616483,468.515,1.0,1.99103,1.0,w1_f11_c5,
2200,4,Lpp WT,0.486966,0.107777,0.990534037362564,547.736,0.0,0.0,0.0,w1_f11_c5,
2201,5,Lpp WT,0.498658,0.0723398999999999,0.9955803228285934,561.6669999999999,0.0,0.0,0.0,w1_f11_c5,
2202,6,Lpp WT,0.524509,0.0621905999999999,0.9775423587207166,601.265,0.0,0.0,0.0,w1_f11_c5,
2203,7,Lpp WT,0.522087,0.0488489,1.0009357350533035,2199.33,0.0,0.0,0.0,w1_f11_c5,
2204,8,Lpp WT,0.524216,0.0504587,1.043737258964676,3726.67,0.0,0.0,0.0,w1_f11_c5,
2205,9,Lpp WT,0.517896,0.0699213,1.7514871503525717,4203.95,2.0,5.03871,1.0,w1_f11_c5,
2206,10,Lpp WT,0.5224,0.0655909,3.4126340941750493,4558.81,2.0,3.851080000000001,1.0,w1_f11_c5,
2207,11,Lpp WT,0.517397,0.0704453999999999,4.558934598803596,4006.1,2.0,5.71985,1.0,w1_f11_c5,
2208,12,Lpp WT,0.516616,0.0737697,5.675408548608095,4435.19,3.0,7.16073,1.0,w1_f11_c5,
2209,13,Lpp WT,0.5165310000000001,0.0724095,4.581684657287036,3156.35,3.0,14.8542,1.0,w1_f11_c5,
2210,14,Lpp WT,0.5083810000000001,0.0926027,6.242405507469171,3900.15,3.0,15.3257,1.0,w1_f11_c5,
2211,15,Lpp WT,0.513389,0.0783517,5.566219964575745,3381.2,3.0,14.8629,1.0,w1_f11_c5,
2212,16,Lpp WT,0.514299,0.0846481,5.451667613541423,3292.76,3.0,14.8367,1.0,w1_f11_c5,
2213,17,Lpp WT,0.5128699999999999,0.0864163,5.497727500584834,3236.52,3.0,15.7361,1.0,w1_f11_c5,
2214,0,Lpp WT,0.358401,0.476088,1.0,230.79,5.0,13.9722,1.0,w1_f11_c6,
2215,1,Lpp WT,0.4380989999999999,0.2213389999999999,1.0543245721271395,395.46,7.0,28.9398,1.0,w1_f11_c6,
2216,2,Lpp WT,0.451105,0.20131,1.1300198655256726,539.224,3.0,20.6002,1.0,w1_f11_c6,
2217,3,Lpp WT,0.464362,0.167996,1.0715770171149144,673.845,5.0,15.1598,1.0,w1_f11_c6,
2218,4,Lpp WT,0.5156970000000001,0.146168,2.566557151589242,908.09,10.0,19.7007,1.0,w1_f11_c6,
2219,5,Lpp WT,0.516093,0.107492,2.3456372249388755,245.924,3.0,6.24381,1.0,w1_f11_c6,
2220,6,Lpp WT,0.5161,0.106483,2.3344437652811734,251.26,3.0,4.08686,1.0,w1_f11_c6,
2221,7,Lpp WT,0.510358,0.130082,2.11460880195599,248.384,5.0,7.230589999999999,1.0,w1_f11_c6,
2222,8,Lpp WT,0.499655,0.218128,2.2686812347188265,302.882,5.0,8.88105,1.0,w1_f11_c6,
2223,9,Lpp WT,0.5061899999999999,0.1651359999999999,2.3800122249388753,349.346,3.0,5.21336,1.0,w1_f11_c6,
