,row,col,plane,t,field,n,x,y,bacteria,ser_edge_tmrm,sdmean_tmrm,annexin647,hoechst,n_legio_per_cell,legio_area,infected,well_id,cell_lbl
27074,3,7,1,9,16,7,1076,1660,NI,0.327075,0.395558,127.648,703.501,0,0.0,0,5,w5_f16_c7
23576,3,7,1,1,16,8,1954,1230,NI,0.366808,0.426928,118.983,240.532,0,0.0,0,5,w5_f16_c8
25531,3,7,1,2,16,8,2002,1267,NI,0.41355,0.339156,119.242,258.256,0,0.0,0,5,w5_f16_c8
25744,3,7,1,3,16,8,1994,1307,NI,0.418585,0.334575,118.513,277.663,0,0.0,0,5,w5_f16_c8
25963,3,7,1,4,16,8,2038,1277,NI,0.413008,0.328839,118.089,291.136,0,0.0,0,5,w5_f16_c8
26185,3,7,1,5,16,8,2009,1275,NI,0.423219,0.296412,118.978,295.273,0,0.0,0,5,w5_f16_c8
26407,3,7,1,6,16,8,2034,1277,NI,0.414746,0.268437,118.7,305.76,0,0.0,0,5,w5_f16_c8
26629,3,7,1,7,16,8,2058,1242,NI,0.417299,0.273338,118.463,300.647,0,0.0,0,5,w5_f16_c8
26850,3,7,1,8,16,8,2023,1236,NI,0.427578,0.258666,118.584,312.359,0,0.0,0,5,w5_f16_c8
27075,3,7,1,9,16,8,2050,1243,NI,0.418624,0.28862,118.253,307.138,0,0.0,0,5,w5_f16_c8
23776,3,7,1,10,16,8,2084,1134,NI,0.410431,0.304868,116.695,296.998,0,0.0,0,5,w5_f16_c8
23997,3,7,1,11,16,8,2072,1135,NI,0.378687,0.353586,117.576,271.892,0,0.0,0,5,w5_f16_c8
24213,3,7,1,12,16,8,2071,1139,NI,0.378769,0.366771,117.639,282.372,0,0.0,0,5,w5_f16_c8
24433,3,7,1,13,16,8,2067,1126,NI,0.410071,0.261218,118.123,299.471,0,0.0,0,5,w5_f16_c8
24653,3,7,1,14,16,8,2058,1143,NI,0.386171,0.358545,119.006,281.332,0,0.0,0,5,w5_f16_c8
24868,3,7,1,15,16,8,2058,1120,NI,0.40286,0.295707,117.863,296.899,0,0.0,0,5,w5_f16_c8
25086,3,7,1,16,16,8,2052,1145,NI,0.415397,0.249738,118.203,283.455,0,0.0,0,5,w5_f16_c8
25308,3,7,1,17,16,8,2044,1137,NI,0.405664,0.288501,119.354,281.702,0,0.0,0,5,w5_f16_c8
23423,3,7,1,0,17,1,1716,116,NI,0.3901,0.323392,115.946,226.37,0,0.0,0,5,w5_f17_c1
23578,3,7,1,1,17,1,1768,82,NI,0.393335,0.312285,117.022,321.362,0,0.0,0,5,w5_f17_c1
25532,3,7,1,2,17,1,1773,84,NI,0.392585,0.330534,117.431,360.002,0,0.0,0,5,w5_f17_c1
25745,3,7,1,3,17,1,1769,72,NI,0.40292,0.302631,118.17,421.425,0,0.0,0,5,w5_f17_c1
25964,3,7,1,4,17,1,1712,69,NI,0.420072,0.208893,118.326,433.798,0,0.0,0,5,w5_f17_c1
26186,3,7,1,5,17,1,1751,94,NI,0.444714,0.165271,119.096,452.187,0,0.0,0,5,w5_f17_c1
26408,3,7,1,6,17,1,1722,67,NI,0.440916,0.186197,119.099,384.522,0,0.0,0,5,w5_f17_c1
26630,3,7,1,7,17,1,1748,49,NI,0.450363,0.177361,119.063,286.159,0,0.0,0,5,w5_f17_c1
26851,3,7,1,8,17,1,1697,71,NI,0.450974,0.143118,119.424,237.524,0,0.0,0,5,w5_f17_c1
27076,3,7,1,9,17,1,1705,48,NI,0.43082,0.170728,119.302,228.543,0,0.0,0,5,w5_f17_c1
23777,3,7,1,10,17,1,1705,48,NI,0.46119,0.188811,118.67,,0,0.0,0,5,w5_f17_c1
23998,3,7,1,11,17,1,1769,29,NI,0.414706,0.196971,116.479,237.052,0,0.0,0,5,w5_f17_c1
24214,3,7,1,12,17,1,1793,21,NI,0.450697,0.16144,115.815,271.53,0,0.0,0,5,w5_f17_c1
24434,3,7,1,13,17,1,1769,17,NI,0.448095,0.135642,116.993,239.856,0,0.0,0,5,w5_f17_c1
24654,3,7,1,14,17,1,1839,19,NI,0.506655,0.0873867,115.307,249.27,0,0.0,0,5,w5_f17_c1
23580,3,7,1,1,17,11,2120,486,NI,0.386291,0.360576,122.416,287.541,0,0.0,0,5,w5_f17_c11
25533,3,7,1,2,17,11,2111,501,NI,0.396909,0.308071,124.971,313.353,0,0.0,0,5,w5_f17_c11
25746,3,7,1,3,17,11,2088,506,NI,0.484848,0.115879,131.513,303.77,0,0.0,0,5,w5_f17_c11
25965,3,7,1,4,17,11,2090,494,NI,0.429473,0.224224,127.124,343.148,0,0.0,0,5,w5_f17_c11
26187,3,7,1,5,17,11,2092,504,NI,0.459727,0.143846,130.646,373.696,0,0.0,0,5,w5_f17_c11
26409,3,7,1,6,17,11,2097,478,NI,0.447037,0.189791,123.865,333.72,0,0.0,0,5,w5_f17_c11
26631,3,7,1,7,17,11,2103,492,NI,0.458332,0.165211,128.179,386.52,0,0.0,0,5,w5_f17_c11
26852,3,7,1,8,17,11,2132,457,NI,0.433592,0.188776,119.207,508.754,0,0.0,0,5,w5_f17_c11
27077,3,7,1,9,17,11,2107,451,NI,0.442293,0.182641,377.37,3924.59,0,0.0,0,5,w5_f17_c11
23581,3,7,1,1,17,12,1705,725,NI,0.283515,0.673466,122.721,246.447,0,0.0,0,5,w5_f17_c12
25534,3,7,1,2,17,12,1716,717,NI,0.38453,0.29924,122.375,259.78,1,2.93415,1,5,w5_f17_c12
25747,3,7,1,3,17,12,1710,717,NI,0.402109,0.263609,122.536,230.117,0,0.0,0,5,w5_f17_c12
25966,3,7,1,4,17,12,1718,717,NI,0.396715,0.298653,122.367,,0,0.0,0,5,w5_f17_c12
26188,3,7,1,5,17,12,1715,708,NI,0.386094,0.316343,123.155,247.747,0,0.0,0,5,w5_f17_c12
26410,3,7,1,6,17,12,1709,689,NI,0.38552,0.331028,123.373,241.719,0,0.0,0,5,w5_f17_c12
26632,3,7,1,7,17,12,1702,751,NI,0.368731,0.357221,122.889,265.976,0,0.0,0,5,w5_f17_c12
26853,3,7,1,8,17,12,1707,728,NI,0.387685,0.328391,122.944,281.877,0,0.0,0,5,w5_f17_c12
27078,3,7,1,9,17,12,1697,736,NI,0.352854,0.402447,123.116,284.688,0,0.0,0,5,w5_f17_c12
23778,3,7,1,10,17,12,1750,642,NI,0.362067,0.393864,123.122,256.215,0,0.0,0,5,w5_f17_c12
23999,3,7,1,11,17,12,1724,655,NI,0.371917,0.439986,235.659,262.363,0,0.0,0,5,w5_f17_c12
24215,3,7,1,12,17,12,1754,613,NI,0.358473,0.489235,122.532,267.509,0,0.0,0,5,w5_f17_c12
24435,3,7,1,13,17,12,1738,646,NI,0.359054,0.425001,122.731,260.887,0,0.0,0,5,w5_f17_c12
24655,3,7,1,14,17,12,1748,637,NI,0.397147,0.335016,122.48,263.908,0,0.0,0,5,w5_f17_c12
24869,3,7,1,15,17,12,1738,647,NI,0.405894,0.320096,123.153,276.418,0,0.0,0,5,w5_f17_c12
25087,3,7,1,16,17,12,1737,623,NI,0.373345,0.374545,123.741,248.886,0,0.0,0,5,w5_f17_c12
25309,3,7,1,17,17,12,1744,639,NI,0.381863,0.360024,122.967,269.056,0,0.0,0,5,w5_f17_c12
23582,3,7,1,1,17,13,611,1543,NI,0.330576,0.525899,121.813,,0,0.0,0,5,w5_f17_c13
25535,3,7,1,2,17,13,551,1466,NI,0.354032,0.447377,120.864,,0,0.0,0,5,w5_f17_c13
25748,3,7,1,3,17,13,516,1528,NI,0.350415,0.404241,121.509,230.786,0,0.0,0,5,w5_f17_c13
25967,3,7,1,4,17,13,549,1490,NI,0.33665,0.5037,121.247,246.916,0,0.0,0,5,w5_f17_c13
26189,3,7,1,5,17,13,556,1483,NI,0.326487,0.496761,121.207,261.885,0,0.0,0,5,w5_f17_c13
26411,3,7,1,6,17,13,577,1437,NI,0.357056,0.415038,121.633,,0,0.0,0,5,w5_f17_c13
26633,3,7,1,7,17,13,562,1462,NI,0.366457,0.400016,121.474,273.528,0,0.0,0,5,w5_f17_c13
26854,3,7,1,8,17,13,547,1442,NI,0.347425,0.423231,121.154,304.938,0,0.0,0,5,w5_f17_c13
27079,3,7,1,9,17,13,550,1443,NI,0.349189,0.430355,121.787,306.054,0,0.0,0,5,w5_f17_c13
23779,3,7,1,10,17,13,557,1294,NI,0.362903,0.39067,122.403,294.722,0,0.0,0,5,w5_f17_c13
24000,3,7,1,11,17,13,559,1337,NI,0.360676,0.429895,121.816,297.466,0,0.0,0,5,w5_f17_c13
24216,3,7,1,12,17,13,560,1327,NI,0.354141,0.418101,121.704,297.621,0,0.0,0,5,w5_f17_c13
24436,3,7,1,13,17,13,559,1321,NI,0.344897,0.445027,121.944,303.926,0,0.0,0,5,w5_f17_c13
24656,3,7,1,14,17,13,564,1303,NI,0.345259,0.412743,121.737,310.159,0,0.0,0,5,w5_f17_c13
24870,3,7,1,15,17,13,542,1324,NI,0.342851,0.438094,121.609,321.322,0,0.0,0,5,w5_f17_c13
25088,3,7,1,16,17,13,550,1318,NI,0.335271,0.422016,121.968,299.742,0,0.0,0,5,w5_f17_c13
25310,3,7,1,17,17,13,550,1330,NI,0.341627,0.457536,121.865,322.843,0,0.0,0,5,w5_f17_c13
26856,3,7,1,8,17,15,2024,2132,NI,0.427195,0.339308,193.127,259.738,0,0.0,0,5,w5_f17_c15
27081,3,7,1,9,17,15,2054,2121,NI,0.434629,0.303892,208.657,245.524,0,0.0,0,5,w5_f17_c15
23780,3,7,1,10,17,15,2054,2121,NI,0.418735,0.293957,297.817,,0,0.0,0,5,w5_f17_c15
24001,3,7,1,11,17,15,2041,2104,NI,0.386085,0.311585,492.441,238.402,0,0.0,0,5,w5_f17_c15
24217,3,7,1,12,17,15,2055,2104,NI,0.386708,0.34173,355.11,270.049,0,0.0,0,5,w5_f17_c15
24437,3,7,1,13,17,15,2040,2108,NI,0.394176,0.330752,577.67,237.794,0,0.0,0,5,w5_f17_c15
24657,3,7,1,14,17,15,2048,2101,NI,0.369736,0.354511,452.83,236.994,0,0.0,0,5,w5_f17_c15
24871,3,7,1,15,17,15,2080,2101,NI,0.375918,0.363417,538.395,261.726,0,0.0,0,5,w5_f17_c15
25089,3,7,1,16,17,15,2078,2107,NI,0.381683,0.322459,561.562,254.686,0,0.0,0,5,w5_f17_c15
25311,3,7,1,17,17,15,2062,2101,NI,0.365045,0.377352,636.912,260.722,0,0.0,0,5,w5_f17_c15
23424,3,7,1,0,17,2,653,475,NI,0.37177,0.376153,119.627,342.708,0,0.0,0,5,w5_f17_c2
23583,3,7,1,1,17,2,600,411,NI,0.375478,0.377914,122.357,667.77,0,0.0,0,5,w5_f17_c2
25536,3,7,1,2,17,2,674,374,NI,0.357157,0.414705,123.009,851.3,0,0.0,0,5,w5_f17_c2
25749,3,7,1,3,17,2,644,359,NI,0.358846,0.413815,124.472,1094.88,0,0.0,0,5,w5_f17_c2
25968,3,7,1,4,17,2,642,337,NI,0.3935,0.335696,124.869,1189.85,0,0.0,0,5,w5_f17_c2
26190,3,7,1,5,17,2,654,351,NI,0.397794,0.287687,126.115,1233.35,0,0.0,0,5,w5_f17_c2
26412,3,7,1,6,17,2,682,379,NI,0.402154,0.280783,127.331,1267.88,0,0.0,0,5,w5_f17_c2
26634,3,7,1,7,17,2,728,367,NI,0.399075,0.295802,128.869,1171.96,0,0.0,0,5,w5_f17_c2
26857,3,7,1,8,17,2,689,368,NI,0.423303,0.240188,127.807,1112.47,0,0.0,0,5,w5_f17_c2
27082,3,7,1,9,17,2,741,319,NI,0.400667,0.293823,129.199,1117.43,0,0.0,0,5,w5_f17_c2
23781,3,7,1,10,17,2,787,251,NI,0.409216,0.268938,132.392,1076.65,0,0.0,0,5,w5_f17_c2
24004,3,7,1,11,17,2,736,239,NI,0.39833,0.27101,130.586,1069.69,0,0.0,0,5,w5_f17_c2
24219,3,7,1,12,17,2,736,229,NI,0.365265,0.349602,130.987,1042.75,0,0.0,0,5,w5_f17_c2
24439,3,7,1,13,17,2,767,227,NI,0.384238,0.324249,131.77,1060.16,0,0.0,0,5,w5_f17_c2
24659,3,7,1,14,17,2,731,228,NI,0.395088,0.314109,133.73,1059.83,0,0.0,0,5,w5_f17_c2
24873,3,7,1,15,17,2,743,209,NI,0.389435,0.312189,130.799,1035.53,0,0.0,0,5,w5_f17_c2
25092,3,7,1,16,17,2,769,203,NI,0.395473,0.302336,135.664,1054.7,0,0.0,0,5,w5_f17_c2
25313,3,7,1,17,17,2,785,230,NI,0.41041,0.280536,132.584,1102.85,0,0.0,0,5,w5_f17_c2
23425,3,7,1,0,17,3,388,785,NI,0.316377,0.499483,114.407,251.071,0,0.0,0,5,w5_f17_c3
23584,3,7,1,1,17,3,386,716,NI,0.326342,0.485905,117.875,344.751,0,0.0,0,5,w5_f17_c3
25537,3,7,1,2,17,3,385,726,NI,0.322041,0.504594,118.57,380.297,0,0.0,0,5,w5_f17_c3
25750,3,7,1,3,17,3,404,732,NI,0.342142,0.501524,118.292,390.062,0,0.0,0,5,w5_f17_c3
25969,3,7,1,4,17,3,399,711,NI,0.366762,0.436639,117.866,411.519,0,0.0,0,5,w5_f17_c3
26191,3,7,1,5,17,3,379,684,NI,0.390171,0.365266,118.401,381.484,0,0.0,0,5,w5_f17_c3
26413,3,7,1,6,17,3,379,675,NI,0.367876,0.403829,119.657,372.238,0,0.0,0,5,w5_f17_c3
26635,3,7,1,7,17,3,375,717,NI,0.379868,0.385701,119.771,371.574,0,0.0,0,5,w5_f17_c3
26858,3,7,1,8,17,3,338,671,NI,0.388648,0.340314,118.721,366.624,0,0.0,0,5,w5_f17_c3
27083,3,7,1,9,17,3,369,681,NI,0.377228,0.366278,119.77,373.572,0,0.0,0,5,w5_f17_c3
23782,3,7,1,10,17,3,400,601,NI,0.377243,0.376468,120.863,378.965,0,0.0,0,5,w5_f17_c3
24005,3,7,1,11,17,3,384,564,NI,0.39562,0.388903,120.356,368.021,0,0.0,0,5,w5_f17_c3
24220,3,7,1,12,17,3,386,558,NI,0.398227,0.353792,120.146,354.322,0,0.0,0,5,w5_f17_c3
24440,3,7,1,13,17,3,357,578,NI,0.409691,0.325824,120.066,354.794,0,0.0,0,5,w5_f17_c3
24660,3,7,1,14,17,3,369,592,NI,0.43071,0.284332,120.614,367.885,0,0.0,0,5,w5_f17_c3
24874,3,7,1,15,17,3,414,581,NI,0.424831,0.286293,120.759,394.606,0,0.0,0,5,w5_f17_c3
25093,3,7,1,16,17,3,421,601,NI,0.418651,0.280176,122.796,379.885,0,0.0,0,5,w5_f17_c3
25315,3,7,1,17,17,3,389,600,NI,0.426002,0.268688,121.436,382.382,0,0.0,0,5,w5_f17_c3
23426,3,7,1,0,17,4,1405,874,NI,0.394827,0.394515,124.603,273.612,0,0.0,0,5,w5_f17_c4
23585,3,7,1,1,17,4,1390,823,NI,0.397015,0.40207,127.523,454.706,0,0.0,0,5,w5_f17_c4
25538,3,7,1,2,17,4,1367,789,NI,0.390332,0.384956,127.896,548.55,0,0.0,0,5,w5_f17_c4
25751,3,7,1,3,17,4,1376,810,NI,0.404174,0.365538,127.85,597.95,1,7.51004,1,5,w5_f17_c4
25970,3,7,1,4,17,4,1353,806,NI,0.419805,0.278135,127.876,729.496,1,7.67596,1,5,w5_f17_c4
26192,3,7,1,5,17,4,1359,809,NI,0.419186,0.297908,128.149,937.435,1,6.30494,1,5,w5_f17_c4
26414,3,7,1,6,17,4,1351,814,NI,0.414152,0.301619,128.988,909.933,1,7.35285,1,5,w5_f17_c4
26636,3,7,1,7,17,4,1355,800,NI,0.429058,0.300791,128.282,1037.61,1,7.34412,1,5,w5_f17_c4
26859,3,7,1,8,17,4,1365,823,NI,0.427305,0.236967,137.667,3192.97,1,10.3307,1,5,w5_f17_c4
27084,3,7,1,9,17,4,1371,817,NI,0.448158,0.202803,169.217,5137.5,2,11.5882,1,5,w5_f17_c4
23783,3,7,1,10,17,4,1402,724,NI,0.446453,0.216439,211.674,7206.87,1,7.27426,1,5,w5_f17_c4
24006,3,7,1,11,17,4,1347,730,NI,0.49651,0.106415,378.43,6921.26,1,8.50555,1,5,w5_f17_c4
24221,3,7,1,12,17,4,1398,709,NI,0.498679,0.10048,622.209,6541.01,1,9.12557,1,5,w5_f17_c4
24441,3,7,1,13,17,4,1398,709,NI,0.500569,0.0970864,734.328,7088.03,1,9.5622,1,5,w5_f17_c4
24661,3,7,1,14,17,4,1398,710,NI,0.505659,0.0922848,801.147,7052.11,4,10.8459,1,5,w5_f17_c4
24875,3,7,1,15,17,4,1395,706,NI,0.502668,0.0956856,827.09,6556.95,1,11.169,1,5,w5_f17_c4
25094,3,7,1,16,17,4,1389,711,NI,0.501396,0.0999663,751.337,7628.99,1,9.63206,1,5,w5_f17_c4
25316,3,7,1,17,17,4,1390,710,NI,0.500221,0.101276,841.853,6762.74,1,9.86784,1,5,w5_f17_c4
23427,3,7,1,0,17,5,480,1009,NI,0.335186,0.572448,116.261,262.786,0,0.0,0,5,w5_f17_c5
23586,3,7,1,1,17,5,491,981,NI,0.372143,0.438236,121.716,410.274,0,0.0,0,5,w5_f17_c5
25539,3,7,1,2,17,5,521,895,NI,0.344208,0.430786,121.115,548.213,0,0.0,0,5,w5_f17_c5
25752,3,7,1,3,17,5,631,877,NI,0.357812,0.397998,126.945,514.883,0,0.0,0,5,w5_f17_c5
25971,3,7,1,4,17,5,662,938,NI,0.375783,0.3452,125.966,526.459,0,0.0,0,5,w5_f17_c5
26193,3,7,1,5,17,5,633,918,NI,0.38268,0.334363,125.935,524.277,0,0.0,0,5,w5_f17_c5
26415,3,7,1,6,17,5,672,924,NI,0.364471,0.356969,125.968,531.678,0,0.0,0,5,w5_f17_c5
26637,3,7,1,7,17,5,677,890,NI,0.364541,0.378623,126.003,577.9,0,0.0,0,5,w5_f17_c5
26860,3,7,1,8,17,5,638,923,NI,0.378256,0.315634,125.458,569.876,0,0.0,0,5,w5_f17_c5
27085,3,7,1,9,17,5,659,890,NI,0.376371,0.352594,126.202,584.835,0,0.0,0,5,w5_f17_c5
23784,3,7,1,10,17,5,707,822,NI,0.351729,0.409143,127.16,601.894,0,0.0,0,5,w5_f17_c5
24007,3,7,1,11,17,5,674,818,NI,0.354825,0.415488,125.878,585.452,0,0.0,0,5,w5_f17_c5
24222,3,7,1,12,17,5,691,771,NI,0.356375,0.41072,125.353,615.933,0,0.0,0,5,w5_f17_c5
24442,3,7,1,13,17,5,679,787,NI,0.371057,0.364634,126.144,631.837,0,0.0,0,5,w5_f17_c5
24662,3,7,1,14,17,5,734,791,NI,0.401725,0.334514,126.429,648.575,0,0.0,0,5,w5_f17_c5
24876,3,7,1,15,17,5,697,842,NI,0.385522,0.38905,124.636,697.5,0,0.0,0,5,w5_f17_c5
25095,3,7,1,16,17,5,743,798,NI,0.355416,0.410028,124.209,711.821,0,0.0,0,5,w5_f17_c5
25317,3,7,1,17,17,5,700,826,NI,0.374397,0.431607,125.302,726.444,0,0.0,0,5,w5_f17_c5
23428,3,7,1,0,17,6,1095,1342,NI,0.332425,0.621544,123.679,224.826,0,0.0,0,5,w5_f17_c6
23587,3,7,1,1,17,6,1088,1209,NI,0.327953,0.615971,126.461,338.641,0,0.0,0,5,w5_f17_c6
25540,3,7,1,2,17,6,1044,1292,NI,0.327833,0.609808,126.177,399.022,0,0.0,0,5,w5_f17_c6
25753,3,7,1,3,17,6,1048,1195,NI,0.380167,0.342348,126.439,413.732,0,0.0,0,5,w5_f17_c6
25972,3,7,1,4,17,6,1069,1240,NI,0.406841,0.280269,126.466,430.069,0,0.0,0,5,w5_f17_c6
26194,3,7,1,5,17,6,1028,1216,NI,0.387422,0.342,126.515,445.756,0,0.0,0,5,w5_f17_c6
26416,3,7,1,6,17,6,1045,1194,NI,0.39266,0.311601,126.744,428.442,0,0.0,0,5,w5_f17_c6
26638,3,7,1,7,17,6,1050,1174,NI,0.389902,0.342685,126.474,461.152,0,0.0,0,5,w5_f17_c6
26861,3,7,1,8,17,6,1071,1246,NI,0.415726,0.259183,126.529,486.162,0,0.0,0,5,w5_f17_c6
27086,3,7,1,9,17,6,1050,1201,NI,0.406768,0.299473,126.541,488.096,0,0.0,0,5,w5_f17_c6
23785,3,7,1,10,17,6,1091,1069,NI,0.389987,0.33686,126.902,483.051,0,0.0,0,5,w5_f17_c6
24008,3,7,1,11,17,6,1101,1137,NI,0.390643,0.334173,126.93,485.233,0,0.0,0,5,w5_f17_c6
24223,3,7,1,12,17,6,1103,1097,NI,0.390948,0.333028,126.962,481.905,0,0.0,0,5,w5_f17_c6
24443,3,7,1,13,17,6,1103,1105,NI,0.384177,0.325511,127.17,470.718,0,0.0,0,5,w5_f17_c6
24663,3,7,1,14,17,6,1099,1083,NI,0.414458,0.261787,126.712,497.411,0,0.0,0,5,w5_f17_c6
24877,3,7,1,15,17,6,1106,1093,NI,0.404275,0.274247,126.93,515.742,0,0.0,0,5,w5_f17_c6
25096,3,7,1,16,17,6,1102,1115,NI,0.396647,0.29457,127.15,497.488,0,0.0,0,5,w5_f17_c6
25318,3,7,1,17,17,6,1102,1094,NI,0.404565,0.292126,127.01,534.054,0,0.0,0,5,w5_f17_c6
23429,3,7,1,0,17,7,1748,1182,NI,0.34123,0.500515,121.548,265.944,0,0.0,0,5,w5_f17_c7
23588,3,7,1,1,17,7,1704,1191,NI,0.362446,0.405889,123.928,438.884,0,0.0,0,5,w5_f17_c7
25541,3,7,1,2,17,7,1706,1197,NI,0.346415,0.483578,123.937,605.789,0,0.0,0,5,w5_f17_c7
25754,3,7,1,3,17,7,1668,1204,NI,0.335729,0.527852,125.447,1037.79,0,0.0,0,5,w5_f17_c7
25973,3,7,1,4,17,7,1684,1210,NI,0.344207,0.479239,124.541,1193.77,0,0.0,0,5,w5_f17_c7
26195,3,7,1,5,17,7,1688,1215,NI,0.352753,0.435803,125.182,1324.92,0,0.0,0,5,w5_f17_c7
26417,3,7,1,6,17,7,1667,1227,NI,0.355214,0.416227,125.181,1470.49,0,0.0,0,5,w5_f17_c7
26639,3,7,1,7,17,7,1629,1226,NI,0.36538,0.405223,125.691,1359.56,0,0.0,0,5,w5_f17_c7
26862,3,7,1,8,17,7,1612,1229,NI,0.379049,0.369386,125.948,1339.42,0,0.0,0,5,w5_f17_c7
27087,3,7,1,9,17,7,1606,1241,NI,0.357939,0.393649,126.359,1264.51,0,0.0,0,5,w5_f17_c7
23786,3,7,1,10,17,7,1650,1150,NI,0.358558,0.465294,125.713,1211.57,0,0.0,0,5,w5_f17_c7
24009,3,7,1,11,17,7,1652,1132,NI,0.365313,0.442626,129.732,1420.3,0,0.0,0,5,w5_f17_c7
24224,3,7,1,12,17,7,1646,1187,NI,0.382946,0.403815,127.266,1244.16,0,0.0,0,5,w5_f17_c7
24444,3,7,1,13,17,7,1654,1181,NI,0.380554,0.373624,131.233,1290.07,0,0.0,0,5,w5_f17_c7
24664,3,7,1,14,17,7,1648,1175,NI,0.386491,0.335774,126.728,1385.92,0,0.0,0,5,w5_f17_c7
24878,3,7,1,15,17,7,1648,1184,NI,0.394055,0.330341,126.601,1345.44,0,0.0,0,5,w5_f17_c7
25097,3,7,1,16,17,7,1643,1179,NI,0.380698,0.328008,127.138,1213.59,0,0.0,0,5,w5_f17_c7
