,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,intensity_whole_cell_egfp_mean,number_of_spots-_per_cell_,bacterial__area_[um²]-_sum_per_cell_,infected_cells,non_infected_cells,well_id,cell_lbl,growth
122037,5,7,1,5,1,17,198,489,_146_435_265_541_,-773.21,731.78,N_V_KCl,Lpp_WT_mCherry,137.248,1,1.07673,1,0,19,w19_f1_c17,0
122316,5,7,1,6,1,17,1288,518,_1225_467_1335_573_,-616.44,727.54,N_V_KCl,Lpp_WT_mCherry,150.09,0,0.0,0,1,19,w19_f1_c17,0
122595,5,7,1,7,1,17,211,487,_154_423_287_552_,-770.77,730.78,N_V_KCl,Lpp_WT_mCherry,129.447,2,2.40681,1,0,19,w19_f1_c17,0
122872,5,7,1,8,1,17,211,496,_154_396_288_552_,-770.74,732.55,N_V_KCl,Lpp_WT_mCherry,128.418,1,1.07673,1,0,19,w19_f1_c17,0
123151,5,7,1,9,1,17,213,488,_152_436_297_562_,-770.59,730.38,N_V_KCl,Lpp_WT_mCherry,128.807,2,3.16686,1,0,19,w19_f1_c17,0
118746,5,7,1,10,1,17,207,478,_149_388_282_571_,-771.03,731.89,N_V_KCl,Lpp_WT_mCherry,127.271,4,4.66584,1,0,19,w19_f1_c17,0
119022,5,7,1,11,1,17,213,485,_143_399_289_555_,-771.08,732.5,N_V_KCl,Lpp_WT_mCherry,127.927,2,2.97685,1,0,19,w19_f1_c17,0
119296,5,7,1,12,1,17,1273,508,_1216_457_1322_563_,-618.2,729.15,N_V_KCl,Lpp_WT_mCherry,157.115,0,0.0,0,1,19,w19_f1_c17,0
119569,5,7,1,13,1,17,203,477,_141_389_278_564_,-771.57,732.76,N_V_KCl,Lpp_WT_mCherry,126.81,2,3.01907,1,0,19,w19_f1_c17,0
119845,5,7,1,14,1,17,203,475,_140_390_301_557_,-770.97,732.9,N_V_KCl,Lpp_WT_mCherry,126.604,2,3.29353,1,0,19,w19_f1_c17,0
120119,5,7,1,15,1,17,1269,510,_1210_456_1320_565_,-618.89,728.87,N_V_KCl,Lpp_WT_mCherry,154.981,0,0.0,0,1,19,w19_f1_c17,0
120395,5,7,1,16,1,17,192,478,_135_423_246_531_,-775.58,733.34,N_V_KCl,Lpp_WT_mCherry,132.042,1,1.30897,1,0,19,w19_f1_c17,0
120665,5,7,1,17,1,17,195,476,_142_424_276_538_,-773.75,732.86,N_V_KCl,Lpp_WT_mCherry,129.121,1,1.14007,1,0,19,w19_f1_c17,0
120936,5,7,1,18,1,17,197,476,_145_423_245_535_,-774.66,733.32,N_V_KCl,Lpp_WT_mCherry,134.517,1,1.01339,1,0,19,w19_f1_c17,0
118250,5,7,1,0,1,18,1395,591,_1337_544_1444_651_,-600.58,716.9,N_V_KCl,Lpp_WT_mCherry,223.385,0,0.0,0,1,19,w19_f1_c18,0
118473,5,7,1,1,1,18,2073,611,_2000_515_2117_741_,-502.66,712.97,N_V_KCl,Lpp_WT_mCherry,171.725,1,1.26674,1,0,19,w19_f1_c18,0
121203,5,7,1,2,1,18,195,487,_142_441_255_532_,-773.65,731.74,N_V_KCl,Lpp_WT_mCherry,176.123,1,1.05562,1,0,19,w19_f1_c18,0
121482,5,7,1,3,1,18,1285,522,_1224_466_1380_605_,-613.89,724.91,N_V_KCl,Lpp_WT_mCherry,173.487,1,1.33008,1,0,19,w19_f1_c18,0
121762,5,7,1,4,1,18,200,486,_143_434_270_541_,-773.37,731.93,N_V_KCl,Lpp_WT_mCherry,143.78,1,0.696709,1,0,19,w19_f1_c18,0
122038,5,7,1,5,1,18,1283,520,_1225_472_1330_575_,-616.83,727.28,N_V_KCl,Lpp_WT_mCherry,159.068,0,0.0,0,1,19,w19_f1_c18,0
122317,5,7,1,6,1,18,2090,575,_2013_525_2126_685_,-500.96,715.04,N_V_KCl,Lpp_WT_mCherry,129.821,0,0.0,0,1,19,w19_f1_c18,0
122596,5,7,1,7,1,18,1290,519,_1225_468_1342_581_,-615.72,727.44,N_V_KCl,Lpp_WT_mCherry,158.958,0,0.0,0,1,19,w19_f1_c18,0
122873,5,7,1,8,1,18,1284,520,_1224_466_1338_577_,-616.23,727.67,N_V_KCl,Lpp_WT_mCherry,159.367,0,0.0,0,1,19,w19_f1_c18,0
123152,5,7,1,9,1,18,1287,516,_1228_467_1335_572_,-616.58,727.95,N_V_KCl,Lpp_WT_mCherry,159.544,0,0.0,0,1,19,w19_f1_c18,0
118747,5,7,1,10,1,18,1280,515,_1223_463_1333_571_,-616.9,728.26,N_V_KCl,Lpp_WT_mCherry,158.506,0,0.0,0,1,19,w19_f1_c18,0
119023,5,7,1,11,1,18,1283,515,_1225_463_1334_571_,-616.57,728.08,N_V_KCl,Lpp_WT_mCherry,154.93,0,0.0,0,1,19,w19_f1_c18,0
119297,5,7,1,12,1,18,2079,564,_1999_514_2113_674_,-502.62,716.7,N_V_KCl,Lpp_WT_mCherry,131.512,0,0.0,0,1,19,w19_f1_c18,0
119570,5,7,1,13,1,18,1277,514,_1218_463_1328_575_,-617.6,728.14,N_V_KCl,Lpp_WT_mCherry,157.102,0,0.0,0,1,19,w19_f1_c18,0
119846,5,7,1,14,1,18,1274,514,_1216_462_1323_573_,-618.02,728.35,N_V_KCl,Lpp_WT_mCherry,157.829,0,0.0,0,1,19,w19_f1_c18,0
120120,5,7,1,15,1,18,2075,565,_2002_516_2106_669_,-503.17,716.66,N_V_KCl,Lpp_WT_mCherry,132.422,0,0.0,0,1,19,w19_f1_c18,0
120396,5,7,1,16,1,18,1262,515,_1207_462_1315_570_,-619.27,728.38,N_V_KCl,Lpp_WT_mCherry,153.894,0,0.0,0,1,19,w19_f1_c18,0
120666,5,7,1,17,1,18,1272,512,_1211_464_1318_572_,-618.87,728.07,N_V_KCl,Lpp_WT_mCherry,154.23,0,0.0,0,1,19,w19_f1_c18,0
120937,5,7,1,18,1,18,1263,519,_1203_464_1324_572_,-618.59,727.78,N_V_KCl,Lpp_WT_mCherry,148.691,0,0.0,0,1,19,w19_f1_c18,0
118251,5,7,1,0,1,19,490,714,_436_682_535_755_,-732.14,698.13,N_V_KCl,Lpp_WT_mCherry,314.646,3,3.29353,1,0,19,w19_f1_c19,0
118474,5,7,1,1,1,19,396,668,_355_625_435_709_,-744.94,705.67,N_V_KCl,Lpp_WT_mCherry,178.418,1,0.675596,1,0,19,w19_f1_c19,0
121204,5,7,1,2,1,19,1283,526,_1224_471_1335_582_,-616.41,727.07,N_V_KCl,Lpp_WT_mCherry,163.835,0,0.0,0,1,19,w19_f1_c19,0
121483,5,7,1,3,1,19,2090,573,_2013_525_2133_681_,-500.84,714.66,N_V_KCl,Lpp_WT_mCherry,143.805,1,1.24563,1,0,19,w19_f1_c19,0
121763,5,7,1,4,1,19,1281,519,_1225_472_1333_575_,-616.77,727.28,N_V_KCl,Lpp_WT_mCherry,162.174,0,0.0,0,1,19,w19_f1_c19,0
122039,5,7,1,5,1,19,2089,573,_2011_524_2125_683_,-501.26,714.56,N_V_KCl,Lpp_WT_mCherry,133.571,1,1.24563,1,0,19,w19_f1_c19,0
122318,5,7,1,6,1,19,837,677,_733_537_951_762_,-679.4,707.14,N_V_KCl,Lpp_WT_mCherry,130.707,11,10.9573,1,0,19,w19_f1_c19,0
122597,5,7,1,7,1,19,2094,573,_2021_522_2136_686_,-500.29,715.08,N_V_KCl,Lpp_WT_mCherry,131.871,0,0.0,0,1,19,w19_f1_c19,0
122874,5,7,1,8,1,19,2089,626,_2019_523_2128_683_,-500.78,715.16,N_V_KCl,Lpp_WT_mCherry,131.645,0,0.0,0,1,19,w19_f1_c19,0
123153,5,7,1,9,1,19,2088,570,_2018_522_2126_684_,-500.84,715.25,N_V_KCl,Lpp_WT_mCherry,131.302,0,0.0,0,1,19,w19_f1_c19,0
118748,5,7,1,10,1,19,2087,568,_2012_518_2124_680_,-501.27,715.95,N_V_KCl,Lpp_WT_mCherry,131.091,0,0.0,0,1,19,w19_f1_c19,0
119024,5,7,1,11,1,19,2089,569,_2018_524_2121_677_,-500.98,715.57,N_V_KCl,Lpp_WT_mCherry,130.553,0,0.0,0,1,19,w19_f1_c19,0
119298,5,7,1,12,1,19,839,646,_661_453_1050_784_,-681.8,709.85,N_V_KCl,Lpp_WT_mCherry,132.176,15,20.859,1,0,19,w19_f1_c19,0
119571,5,7,1,13,1,19,2084,570,_2011_519_2117_679_,-501.99,715.73,N_V_KCl,Lpp_WT_mCherry,132.035,0,0.0,0,1,19,w19_f1_c19,0
119847,5,7,1,14,1,19,2079,568,_2002_519_2114_677_,-502.64,716.16,N_V_KCl,Lpp_WT_mCherry,132.395,0,0.0,0,1,19,w19_f1_c19,0
120121,5,7,1,15,1,19,848,626,_632_489_1026_778_,-681.68,709.93,N_V_KCl,Lpp_WT_mCherry,131.876,17,20.6057,1,0,19,w19_f1_c19,0
120397,5,7,1,16,1,19,2070,568,_1999_522_2105_679_,-503.73,715.86,N_V_KCl,Lpp_WT_mCherry,131.205,0,0.0,0,1,19,w19_f1_c19,0
120667,5,7,1,17,1,19,2075,570,_1996_526_2107_680_,-503.38,715.53,N_V_KCl,Lpp_WT_mCherry,131.704,0,0.0,0,1,19,w19_f1_c19,0
120938,5,7,1,18,1,19,2077,569,_2003_526_2115_675_,-502.73,715.78,N_V_KCl,Lpp_WT_mCherry,131.921,0,0.0,0,1,19,w19_f1_c19,0
118252,5,7,1,0,1,2,758,45,_698_1_809_107_,-692.35,795.52,N_V_KCl,Lpp_WT_mCherry,187.917,2,3.25131,1,0,19,w19_f1_c2,0
118475,5,7,1,1,1,2,261,33,_227_1_296_72_,-764.93,797.36,N_V_KCl,Lpp_WT_mCherry,206.657,2,5.02475,1,0,19,w19_f1_c2,0
121205,5,7,1,2,1,2,257,33,_222_1_298_72_,-765.28,797.47,N_V_KCl,Lpp_WT_mCherry,152.686,3,5.61589,1,0,19,w19_f1_c2,0
121484,5,7,1,3,1,2,255,32,_221_1_292_74_,-765.58,797.57,N_V_KCl,Lpp_WT_mCherry,141.809,3,4.2647,1,0,19,w19_f1_c2,0
121764,5,7,1,4,1,2,257,34,_218_1_335_138_,-763.02,794.94,N_V_KCl,Lpp_WT_mCherry,131.112,4,5.67923,1,0,19,w19_f1_c2,0
122040,5,7,1,5,1,2,252,38,_217_1_292_78_,-765.78,797.37,N_V_KCl,Lpp_WT_mCherry,135.204,3,3.94802,1,0,19,w19_f1_c2,0
122319,5,7,1,6,1,2,259,32,_222_1_301_73_,-765.07,797.82,N_V_KCl,Lpp_WT_mCherry,136.649,3,3.33576,1,0,19,w19_f1_c2,0
122598,5,7,1,7,1,2,261,39,_220_1_356_114_,-761.71,794.85,N_V_KCl,Lpp_WT_mCherry,123.855,3,3.73689,1,0,19,w19_f1_c2,0
122875,5,7,1,8,1,2,255,31,_221_1_316_94_,-764.68,796.28,N_V_KCl,Lpp_WT_mCherry,125.66,3,2.74461,1,0,19,w19_f1_c2,0
123154,5,7,1,9,1,2,255,32,_211_1_298_85_,-765.62,797.2,N_V_KCl,Lpp_WT_mCherry,128.071,3,3.46243,1,0,19,w19_f1_c2,0
118749,5,7,1,10,1,2,252,27,_220_1_285_70_,-766.02,798.33,N_V_KCl,Lpp_WT_mCherry,128.961,3,3.04018,1,0,19,w19_f1_c2,0
119025,5,7,1,11,1,2,253,29,_221_1_293_74_,-765.65,798.08,N_V_KCl,Lpp_WT_mCherry,129.631,2,2.13235,1,0,19,w19_f1_c2,0
119299,5,7,1,12,1,2,1331,48,_1198_1_1402_108_,-612.83,796.38,N_V_KCl,Lpp_WT_mCherry,148.272,0,0.0,0,1,19,w19_f1_c2,0
119572,5,7,1,13,1,2,244,28,_213_1_290_72_,-766.59,797.95,N_V_KCl,Lpp_WT_mCherry,127.34,2,1.77344,1,0,19,w19_f1_c2,0
119848,5,7,1,14,1,2,919,16,_896_1_963_39_,-667.4,800.21,N_V_KCl,Lpp_WT_mCherry,125.902,0,0.0,0,1,19,w19_f1_c2,0
120122,5,7,1,15,1,2,1325,49,_1193_1_1393_103_,-614.05,796.35,N_V_KCl,Lpp_WT_mCherry,147.135,0,0.0,0,1,19,w19_f1_c2,0
120398,5,7,1,16,1,2,926,24,_881_1_951_50_,-668.94,799.39,N_V_KCl,Lpp_WT_mCherry,124.897,0,0.0,0,1,19,w19_f1_c2,0
120668,5,7,1,17,1,2,235,28,_203_1_282_63_,-767.82,798.47,N_V_KCl,Lpp_WT_mCherry,125.225,1,1.03451,1,0,19,w19_f1_c2,0
120939,5,7,1,18,1,2,240,27,_210_1_281_60_,-767.43,798.7,N_V_KCl,Lpp_WT_mCherry,129.826,1,1.5412,1,0,19,w19_f1_c2,0
118253,5,7,1,0,1,20,671,769,_615_706_714_833_,-705.13,690.06,N_V_KCl,Lpp_WT_mCherry,644.846,8,10.4295,1,0,19,w19_f1_c20,0
118476,5,7,1,1,1,20,807,681,_683_556_862_772_,-688.31,704.79,N_V_KCl,Lpp_WT_mCherry,134.764,16,15.7076,1,0,19,w19_f1_c20,0
121206,5,7,1,2,1,20,2092,633,_2016_526_2134_686_,-500.71,714.02,N_V_KCl,Lpp_WT_mCherry,157.559,2,1.879,1,0,19,w19_f1_c20,0
121485,5,7,1,3,1,20,404,660,_356_615_449_702_,-743.96,706.49,N_V_KCl,Lpp_WT_mCherry,165.111,1,1.16118,1,0,19,w19_f1_c20,0
121765,5,7,1,4,1,20,2089,629,_2011_526_2134_686_,-501.02,714.49,N_V_KCl,Lpp_WT_mCherry,137.73,1,1.24563,1,0,19,w19_f1_c20,0
122041,5,7,1,5,1,20,398,658,_361_620_447_702_,-744.12,706.66,N_V_KCl,Lpp_WT_mCherry,168.59,1,1.18229,1,0,19,w19_f1_c20,0
122320,5,7,1,6,1,20,401,657,_356_617_448_700_,-744.11,706.87,N_V_KCl,Lpp_WT_mCherry,171.775,2,1.75233,1,0,19,w19_f1_c20,0
122599,5,7,1,7,1,20,848,634,_729_487_983_860_,-679.99,710.05,N_V_KCl,Lpp_WT_mCherry,131.821,14,16.0665,1,0,19,w19_f1_c20,0
122876,5,7,1,8,1,20,805,673,_673_476_986_764_,-682.89,710.34,N_V_KCl,Lpp_WT_mCherry,133.208,15,19.8034,1,0,19,w19_f1_c20,0
123155,5,7,1,9,1,20,864,609,_708_471_1047_763_,-680.19,711.36,N_V_KCl,Lpp_WT_mCherry,131.544,16,20.9857,1,0,19,w19_f1_c20,0
118750,5,7,1,10,1,20,851,655,_744_500_1021_759_,-677.01,709.6,N_V_KCl,Lpp_WT_mCherry,132.328,11,12.3507,1,0,19,w19_f1_c20,0
119026,5,7,1,11,1,20,838,671,_674_453_1047_761_,-679.1,709.72,N_V_KCl,Lpp_WT_mCherry,131.475,16,23.3503,1,0,19,w19_f1_c20,0
119300,5,7,1,12,1,20,554,700,_490_569_599_870_,-722.26,699.6,N_V_KCl,Lpp_WT_mCherry,157.565,6,15.9821,1,0,19,w19_f1_c20,0
119573,5,7,1,13,1,20,871,647,_629_491_1011_766_,-680.52,708.63,N_V_KCl,Lpp_WT_mCherry,133.261,15,18.6,1,0,19,w19_f1_c20,0
119849,5,7,1,14,1,20,869,634,_648_477_1030_843_,-680.93,707.34,N_V_KCl,Lpp_WT_mCherry,131.831,19,21.7035,1,0,19,w19_f1_c20,0
120123,5,7,1,15,1,20,549,702,_487_576_595_870_,-723.0,699.28,N_V_KCl,Lpp_WT_mCherry,157.809,6,15.2009,1,0,19,w19_f1_c20,0
120399,5,7,1,16,1,20,835,633,_620_470_1024_798_,-683.21,709.78,N_V_KCl,Lpp_WT_mCherry,130.537,17,17.5444,1,0,19,w19_f1_c20,0
120669,5,7,1,17,1,20,862,642,_666_458_1034_857_,-681.05,707.09,N_V_KCl,Lpp_WT_mCherry,130.16,18,20.7112,1,0,19,w19_f1_c20,0
120940,5,7,1,18,1,20,849,630,_629_446_1032_845_,-682.14,710.16,N_V_KCl,Lpp_WT_mCherry,130.185,16,18.8322,1,0,19,w19_f1_c20,0
118254,5,7,1,0,1,21,105,727,_71_689_186_766_,-785.17,696.47,N_V_KCl,Lpp_WT_mCherry,345.277,1,1.77344,1,0,19,w19_f1_c21,0
118477,5,7,1,1,1,21,26,667,_1_628_77_696_,-798.7,706.03,N_V_KCl,Lpp_WT_mCherry,215.359,1,1.64677,1,0,19,w19_f1_c21,0
121207,5,7,1,2,1,21,400,660,_353_622_449_706_,-744.42,706.14,N_V_KCl,Lpp_WT_mCherry,166.153,3,2.7235,1,0,19,w19_f1_c21,0
121486,5,7,1,3,1,21,26,663,_1_627_78_695_,-798.78,706.28,N_V_KCl,Lpp_WT_mCherry,156.832,0,0.0,0,1,19,w19_f1_c21,0
121766,5,7,1,4,1,21,404,656,_357_617_448_702_,-743.9,706.59,N_V_KCl,Lpp_WT_mCherry,165.138,1,1.11896,1,0,19,w19_f1_c21,0
122042,5,7,1,5,1,21,24,664,_1_634_76_696_,-798.81,706.07,N_V_KCl,Lpp_WT_mCherry,155.261,0,0.0,0,1,19,w19_f1_c21,0
122321,5,7,1,6,1,21,24,662,_1_628_77_691_,-798.79,706.44,N_V_KCl,Lpp_WT_mCherry,159.239,0,0.0,0,1,19,w19_f1_c21,0
122600,5,7,1,7,1,21,404,657,_363_613_456_700_,-743.28,707.0,N_V_KCl,Lpp_WT_mCherry,162.096,1,1.03451,1,0,19,w19_f1_c21,0
122877,5,7,1,8,1,21,403,655,_358_609_451_703_,-743.47,707.08,N_V_KCl,Lpp_WT_mCherry,159.3,1,0.696709,1,0,19,w19_f1_c21,0
123156,5,7,1,9,1,21,403,657,_362_612_450_698_,-743.5,707.4,N_V_KCl,Lpp_WT_mCherry,164.368,1,1.22452,1,0,19,w19_f1_c21,0
118751,5,7,1,10,1,21,400,651,_357_606_449_695_,-743.91,708.15,N_V_KCl,Lpp_WT_mCherry,162.674,1,1.07673,1,0,19,w19_f1_c21,0
119027,5,7,1,11,1,21,401,650,_361_609_449_695_,-743.79,707.8,N_V_KCl,Lpp_WT_mCherry,162.739,1,1.20341,1,0,19,w19_f1_c21,0
119301,5,7,1,12,1,21,48,746,_11_669_90_790_,-794.9,696.84,N_V_KCl,Lpp_WT_mCherry,142.765,1,0.992282,1,0,19,w19_f1_c21,0
119574,5,7,1,13,1,21,558,706,_497_577_603_877_,-721.65,698.35,N_V_KCl,Lpp_WT_mCherry,156.918,6,15.5809,1,0,19,w19_f1_c21,0
119850,5,7,1,14,1,21,556,704,_492_570_601_871_,-722.15,698.75,N_V_KCl,Lpp_WT_mCherry,156.776,6,15.222,1,0,19,w19_f1_c21,0
120124,5,7,1,15,1,21,57,700,_12_671_85_740_,-795.26,700.25,N_V_KCl,Lpp_WT_mCherry,127.168,1,0.97117,1,0,19,w19_f1_c21,0
120400,5,7,1,16,1,21,548,705,_483_582_592_874_,-723.48,698.46,N_V_KCl,Lpp_WT_mCherry,157.725,8,15.4543,1,0,19,w19_f1_c21,0
120670,5,7,1,17,1,21,392,650,_340_603_438_699_,-745.75,707.92,N_V_KCl,Lpp_WT_mCherry,147.425,1,1.41453,1,0,19,w19_f1_c21,0
120941,5,7,1,18,1,21,390,645,_352_604_437_696_,-745.4,708.42,N_V_KCl,Lpp_WT_mCherry,153.374,1,1.01339,1,0,19,w19_f1_c21,0
118255,5,7,1,0,1,22,965,763,_927_722_1002_804_,-662.59,691.45,N_V_KCl,Lpp_WT_mCherry,290.491,4,5.93258,1,0,19,w19_f1_c22,0
118478,5,7,1,1,1,22,873,690,_834_655_906_740_,-676.24,701.2,N_V_KCl,Lpp_WT_mCherry,187.791,3,4.41249,1,0,19,w19_f1_c22,0
121208,5,7,1,2,1,22,26,665,_1_629_58_695_,-799.34,706.31,N_V_KCl,Lpp_WT_mCherry,169.887,0,0.0,0,1,19,w19_f1_c22,0
121487,5,7,1,3,1,22,562,715,_504_574_603_903_,-720.77,697.08,N_V_KCl,Lpp_WT_mCherry,201.025,10,16.6999,1,0,19,w19_f1_c22,0
121767,5,7,1,4,1,22,562,714,_503_573_605_903_,-720.9,697.23,N_V_KCl,Lpp_WT_mCherry,175.872,7,16.1087,1,0,19,w19_f1_c22,0
122043,5,7,1,5,1,22,563,713,_502_575_605_902_,-720.93,697.52,N_V_KCl,Lpp_WT_mCherry,169.353,7,13.9342,1,0,19,w19_f1_c22,0
122322,5,7,1,6,1,22,564,712,_505_574_608_898_,-720.56,697.9,N_V_KCl,Lpp_WT_mCherry,167.736,7,14.1664,1,0,19,w19_f1_c22,0
122601,5,7,1,7,1,22,28,661,_1_623_61_692_,-798.96,706.94,N_V_KCl,Lpp_WT_mCherry,147.811,0,0.0,0,1,19,w19_f1_c22,0
122878,5,7,1,8,1,22,26,659,_1_627_80_693_,-798.61,706.67,N_V_KCl,Lpp_WT_mCherry,145.57,0,0.0,0,1,19,w19_f1_c22,0
123157,5,7,1,9,1,22,26,659,_1_626_92_690_,-798.33,706.79,N_V_KCl,Lpp_WT_mCherry,146.812,0,0.0,0,1,19,w19_f1_c22,0
118752,5,7,1,10,1,22,25,655,_1_619_58_689_,-799.47,707.55,N_V_KCl,Lpp_WT_mCherry,148.243,0,0.0,0,1,19,w19_f1_c22,0
119028,5,7,1,11,1,22,26,658,_1_625_75_691_,-798.76,707.04,N_V_KCl,Lpp_WT_mCherry,148.816,0,0.0,0,1,19,w19_f1_c22,0
119302,5,7,1,12,1,22,242,744,_192_694_290_819_,-768.27,693.32,N_V_KCl,Lpp_WT_mCherry,150.47,0,0.0,0,1,19,w19_f1_c22,0
119575,5,7,1,13,1,22,66,707,_25_676_94_742_,-793.64,699.55,N_V_KCl,Lpp_WT_mCherry,128.65,1,0.950057,1,0,19,w19_f1_c22,0
119851,5,7,1,14,1,22,67,705,_17_674_117_745_,-793.46,699.46,N_V_KCl,Lpp_WT_mCherry,128.538,1,0.950057,1,0,19,w19_f1_c22,0
120125,5,7,1,15,1,22,236,749,_187_694_283_817_,-769.06,693.21,N_V_KCl,Lpp_WT_mCherry,149.821,0,0.0,0,1,19,w19_f1_c22,0
120401,5,7,1,16,1,22,54,703,_16_675_97_742_,-794.98,699.95,N_V_KCl,Lpp_WT_mCherry,125.565,1,0.865608,1,0,19,w19_f1_c22,0
120671,5,7,1,17,1,22,550,711,_487_584_597_876_,-723.33,697.57,N_V_KCl,Lpp_WT_mCherry,153.032,6,14.6309,1,0,19,w19_f1_c22,0
120942,5,7,1,18,1,22,556,710,_491_587_600_870_,-722.31,698.51,N_V_KCl,Lpp_WT_mCherry,161.356,7,13.4908,1,0,19,w19_f1_c22,0
118256,5,7,1,0,1,23,167,830,_116_754_217_891_,-777.63,683.24,N_V_KCl,Lpp_WT_mCherry,246.961,3,4.30693,1,0,19,w19_f1_c23,0
118479,5,7,1,1,1,23,563,737,_509_610_613_781_,-719.99,699.34,N_V_KCl,Lpp_WT_mCherry,380.467,8,11.8652,1,0,19,w19_f1_c23,0
121209,5,7,1,2,1,23,563,733,_505_526_611_855_,-720.18,700.5,N_V_KCl,Lpp_WT_mCherry,257.957,9,11.8229,1,0,19,w19_f1_c23,0
121488,5,7,1,3,1,23,74,715,_34_680_136_750_,-791.76,698.85,N_V_KCl,Lpp_WT_mCherry,128.345,1,1.30897,1,0,19,w19_f1_c23,0
121768,5,7,1,4,1,23,73,711,_27_681_102_752_,-792.74,698.44,N_V_KCl,Lpp_WT_mCherry,131.786,1,1.20341,1,0,19,w19_f1_c23,0
122044,5,7,1,5,1,23,72,711,_18_682_132_750_,-792.45,698.16,N_V_KCl,Lpp_WT_mCherry,129.076,1,1.22452,1,0,19,w19_f1_c23,0
122323,5,7,1,6,1,23,76,707,_37_618_159_751_,-788.66,702.42,N_V_KCl,Lpp_WT_mCherry,123.781,2,2.02679,1,0,19,w19_f1_c23,0
122602,5,7,1,7,1,23,566,715,_506_577_611_897_,-720.22,697.36,N_V_KCl,Lpp_WT_mCherry,159.622,8,17.9244,1,0,19,w19_f1_c23,0
122879,5,7,1,8,1,23,565,712,_505_575_608_895_,-720.53,697.58,N_V_KCl,Lpp_WT_mCherry,158.889,7,16.8477,1,0,19,w19_f1_c23,0
123158,5,7,1,9,1,23,563,712,_503_575_608_890_,-720.71,697.89,N_V_KCl,Lpp_WT_mCherry,158.457,9,17.3755,1,0,19,w19_f1_c23,0
118753,5,7,1,10,1,23,563,705,_500_576_605_880_,-720.97,698.75,N_V_KCl,Lpp_WT_mCherry,159.274,9,18.7478,1,0,19,w19_f1_c23,0
119029,5,7,1,11,1,23,565,707,_503_577_608_878_,-720.77,698.54,N_V_KCl,Lpp_WT_mCherry,158.993,9,17.9033,1,0,19,w19_f1_c23,0
119303,5,7,1,12,1,23,1087,851,_1048_806_1124_902_,-644.75,678.38,N_V_KCl,Lpp_WT_mCherry,170.193,0,0.0,0,1,19,w19_f1_c23,0
119576,5,7,1,13,1,23,243,754,_197_700_293_821_,-767.73,692.4,N_V_KCl,Lpp_WT_mCherry,151.347,0,0.0,0,1,19,w19_f1_c23,0
119852,5,7,1,14,1,23,240,747,_183_694_287_824_,-768.33,692.7,N_V_KCl,Lpp_WT_mCherry,148.583,0,0.0,0,1,19,w19_f1_c23,0
120126,5,7,1,15,1,23,40,757,_9_726_84_782_,-796.16,692.96,N_V_KCl,Lpp_WT_mCherry,161.854,0,0.0,0,1,19,w19_f1_c23,0
120402,5,7,1,16,1,23,233,752,_185_698_277_823_,-769.58,692.73,N_V_KCl,Lpp_WT_mCherry,150.38,0,0.0,0,1,19,w19_f1_c23,0
120672,5,7,1,17,1,23,58,705,_22_678_85_745_,-794.76,699.7,N_V_KCl,Lpp_WT_mCherry,124.418,1,1.03451,1,0,19,w19_f1_c23,0
120943,5,7,1,18,1,23,63,706,_1_605_136_744_,-793.98,704.03,N_V_KCl,Lpp_WT_mCherry,131.222,1,0.844495,1,0,19,w19_f1_c23,0
118257,5,7,1,0,1,24,29,838,_1_786_57_889_,-798.84,681.24,N_V_KCl,Lpp_WT_mCherry,209.447,0,0.0,0,1,19,w19_f1_c24,0
118480,5,7,1,1,1,24,82,709,_32_609_142_751_,-789.41,702.51,N_V_KCl,Lpp_WT_mCherry,131.796,1,1.3723,1,0,19,w19_f1_c24,0
121210,5,7,1,2,1,24,77,708,_25_611_134_753_,-790.61,701.7,N_V_KCl,Lpp_WT_mCherry,131.43,1,1.47787,1,0,19,w19_f1_c24,0
121489,5,7,1,3,1,24,888,702,_865_677_911_753_,-673.69,699.01,N_V_KCl,Lpp_WT_mCherry,153.47,0,0.0,0,1,19,w19_f1_c24,0
121769,5,7,1,4,1,24,248,765,_204_709_296_832_,-766.93,691.29,N_V_KCl,Lpp_WT_mCherry,157.403,0,0.0,0,1,19,w19_f1_c24,0
122045,5,7,1,5,1,24,847,671,_708_521_1012_793_,-678.25,706.66,N_V_KCl,Lpp_WT_mCherry,132.486,17,16.1721,1,0,19,w19_f1_c24,0
122324,5,7,1,6,1,24,248,763,_206_708_296_830_,-767.03,691.64,N_V_KCl,Lpp_WT_mCherry,159.338,0,0.0,0,1,19,w19_f1_c24,0
122603,5,7,1,7,1,24,66,751,_22_661_128_804_,-792.18,695.24,N_V_KCl,Lpp_WT_mCherry,140.507,1,1.20341,1,0,19,w19_f1_c24,0
122880,5,7,1,8,1,24,893,708,_865_663_1008_762_,-668.58,699.66,N_V_KCl,Lpp_WT_mCherry,139.058,2,1.47787,1,0,19,w19_f1_c24,0
123159,5,7,1,9,1,24,75,706,_34_678_118_745_,-792.1,699.45,N_V_KCl,Lpp_WT_mCherry,126.976,1,1.07673,1,0,19,w19_f1_c24,0
118754,5,7,1,10,1,24,73,699,_33_599_166_743_,-789.74,704.5,N_V_KCl,Lpp_WT_mCherry,125.311,2,2.13235,1,0,19,w19_f1_c24,0
