,row,col,plane,t,field,n,x,y,bacteria,ser_edge_tmrm,sdmean_tmrm,annexin647,hoechst,n_legio_per_cell,legio_area,infected,well_id,cell_lbl,growth
72355,5,7,1,5,22,5,520,1042,Lpp_dotA,0.341559,0.442301,121.968,495.571,5,12.933,1,15,w15_f22_c5,0
72499,5,7,1,6,22,5,514,1014,Lpp_dotA,0.319667,0.501908,122.669,543.684,7,11.4572,1,15,w15_f22_c5,0
72641,5,7,1,7,22,5,528,1088,Lpp_dotA,0.329075,0.515524,124.354,533.93,2,11.2563,1,15,w15_f22_c5,0
72783,5,7,1,8,22,5,541,1073,Lpp_dotA,0.340013,0.452698,124.222,527.309,2,5.37928,1,15,w15_f22_c5,0
72932,5,7,1,9,22,5,529,1040,Lpp_dotA,0.339165,0.459442,125.343,531.506,1,4.61081,1,15,w15_f22_c5,0
70722,5,7,1,10,22,5,543,952,Lpp_dotA,0.35737,0.449444,125.509,537.95,2,12.0248,1,15,w15_f22_c5,0
70870,5,7,1,11,22,5,538,933,Lpp_dotA,0.376288,0.34739,125.457,524.52,9,15.4916,1,15,w15_f22_c5,0
71019,5,7,1,12,22,5,543,978,Lpp_dotA,0.366649,0.382596,125.679,539.642,10,10.0425,1,15,w15_f22_c5,0
71169,5,7,1,13,22,5,517,975,Lpp_dotA,0.351026,0.429077,123.217,523.887,5,6.95988,1,15,w15_f22_c5,0
71321,5,7,1,14,22,5,513,955,Lpp_dotA,0.358646,0.403345,123.529,515.475,6,9.24782,1,15,w15_f22_c5,0
71472,5,7,1,15,22,5,528,999,Lpp_dotA,0.359511,0.438778,123.823,515.718,6,7.76328,1,15,w15_f22_c5,0
71623,5,7,1,16,22,5,503,989,Lpp_dotA,0.347598,0.442088,124.63,516.825,3,12.4527,1,15,w15_f22_c5,0
71775,5,7,1,17,22,5,512,991,Lpp_dotA,0.352702,0.446831,128.252,548.711,10,11.1777,1,15,w15_f22_c5,0
70577,5,7,1,1,22,6,1923,984,Lpp_dotA,0.382119,0.36079,119.532,238.733,3,4.06066,1,15,w15_f22_c6,0
71925,5,7,1,2,22,6,1912,966,Lpp_dotA,0.391662,0.340842,119.628,294.728,2,2.45386,1,15,w15_f22_c6,0
72065,5,7,1,3,22,6,1914,970,Lpp_dotA,0.389749,0.342264,120.088,360.631,2,1.75525,1,15,w15_f22_c6,0
72209,5,7,1,4,22,6,1906,971,Lpp_dotA,0.408043,0.303625,119.809,374.856,3,3.6153,1,15,w15_f22_c6,0
72356,5,7,1,5,22,6,1890,977,Lpp_dotA,0.398646,0.321975,120.274,382.468,3,3.83361,1,15,w15_f22_c6,0
72500,5,7,1,6,22,6,1897,973,Lpp_dotA,0.393853,0.322796,120.278,409.958,3,4.22658,1,15,w15_f22_c6,0
72642,5,7,1,7,22,6,1894,989,Lpp_dotA,0.383239,0.324997,120.652,396.967,3,3.22233,1,15,w15_f22_c6,0
72784,5,7,1,8,22,6,1884,980,Lpp_dotA,0.390078,0.327021,120.39,450.841,2,2.11329,1,15,w15_f22_c6,0
72933,5,7,1,9,22,6,1884,978,Lpp_dotA,0.403859,0.333314,120.336,394.631,1,1.00425,1,15,w15_f22_c6,0
70723,5,7,1,10,22,6,1903,885,Lpp_dotA,0.407744,0.32282,119.866,404.952,1,1.51947,1,15,w15_f22_c6,0
70871,5,7,1,11,22,6,1901,865,Lpp_dotA,0.408105,0.298912,119.791,434.824,1,1.37102,1,15,w15_f22_c6,0
71020,5,7,1,12,22,6,1902,881,Lpp_dotA,0.403165,0.314375,120.041,434.699,1,1.18763,1,15,w15_f22_c6,0
71170,5,7,1,13,22,6,1900,893,Lpp_dotA,0.40666,0.310301,119.584,484.186,1,1.10031,1,15,w15_f22_c6,0
71322,5,7,1,14,22,6,1909,894,Lpp_dotA,0.467447,0.150296,131.861,1074.19,0,0.0,0,15,w15_f22_c6,0
71473,5,7,1,15,22,6,1909,897,Lpp_dotA,0.472262,0.156302,172.31,1713.12,0,0.0,0,15,w15_f22_c6,0
71624,5,7,1,16,22,6,1897,893,Lpp_dotA,0.482233,0.139856,173.478,2145.92,0,0.0,0,15,w15_f22_c6,0
71776,5,7,1,17,22,6,1891,874,Lpp_dotA,0.519205,0.057045,510.152,2982.41,0,0.0,0,15,w15_f22_c6,0
70578,5,7,1,1,22,7,1714,1389,Lpp_dotA,0.408412,0.363058,123.154,226.533,7,10.0425,1,15,w15_f22_c7,0
71926,5,7,1,2,22,7,1742,1337,Lpp_dotA,0.419534,0.360158,123.306,238.914,7,9.87657,1,15,w15_f22_c7,0
72066,5,7,1,3,22,7,1716,1332,Lpp_dotA,0.404583,0.37352,123.541,274.744,6,12.5138,1,15,w15_f22_c7,0
72210,5,7,1,4,22,7,1740,1306,Lpp_dotA,0.409772,0.365146,123.704,277.692,7,14.4001,1,15,w15_f22_c7,0
72357,5,7,1,5,22,7,1720,1301,Lpp_dotA,0.410958,0.295154,124.326,277.909,8,15.2559,1,15,w15_f22_c7,0
72501,5,7,1,6,22,7,1730,1304,Lpp_dotA,0.414158,0.351291,124.221,301.298,6,12.182,1,15,w15_f22_c7,0
72643,5,7,1,7,22,7,1733,1297,Lpp_dotA,0.438574,0.236256,124.898,282.899,9,13.6403,1,15,w15_f22_c7,0
72785,5,7,1,8,22,7,1736,1289,Lpp_dotA,0.437709,0.259011,125.259,312.93,8,14.6533,1,15,w15_f22_c7,0
72934,5,7,1,9,22,7,1742,1272,Lpp_dotA,0.454305,0.243344,124.976,289.103,9,12.7409,1,15,w15_f22_c7,0
70724,5,7,1,10,22,7,1745,1193,Lpp_dotA,0.443245,0.274564,125.251,295.93,8,11.9287,1,15,w15_f22_c7,0
70872,5,7,1,11,22,7,1731,1198,Lpp_dotA,0.443627,0.284402,124.981,316.015,12,13.1426,1,15,w15_f22_c7,0
71021,5,7,1,12,22,7,1734,1211,Lpp_dotA,0.441815,0.293352,125.1,299.023,9,12.9941,1,15,w15_f22_c7,0
71171,5,7,1,13,22,7,1732,1217,Lpp_dotA,0.451968,0.24913,125.456,331.962,10,14.3739,1,15,w15_f22_c7,0
71323,5,7,1,14,22,7,1732,1217,Lpp_dotA,0.457077,0.224652,125.452,338.528,9,15.8235,1,15,w15_f22_c7,0
71474,5,7,1,15,22,7,1734,1214,Lpp_dotA,0.451245,0.229071,124.765,336.442,10,14.5223,1,15,w15_f22_c7,0
71625,5,7,1,16,22,7,1738,1212,Lpp_dotA,0.44635,0.209814,125.259,346.683,7,11.3611,1,15,w15_f22_c7,0
71777,5,7,1,17,22,7,1737,1201,Lpp_dotA,0.456449,0.196464,125.653,276.601,8,9.28275,1,15,w15_f22_c7,0
70579,5,7,1,1,22,8,1646,1818,Lpp_dotA,0.378014,0.372706,123.188,241.393,5,8.69767,1,15,w15_f22_c8,0
71927,5,7,1,2,22,8,1772,1794,Lpp_dotA,0.392745,0.300453,122.183,233.047,8,12.9068,1,15,w15_f22_c8,0
72067,5,7,1,3,22,8,1740,1793,Lpp_dotA,0.381258,0.31058,122.636,258.212,7,16.3125,1,15,w15_f22_c8,0
72211,5,7,1,4,22,8,1722,1796,Lpp_dotA,0.431735,0.206077,123.253,278.487,7,13.4569,1,15,w15_f22_c8,0
72358,5,7,1,5,22,8,1639,1819,Lpp_dotA,0.428617,0.208777,123.826,263.548,7,15.544,1,15,w15_f22_c8,0
72502,5,7,1,6,22,8,1736,1812,Lpp_dotA,0.410425,0.239123,123.569,258.995,13,10.9419,1,15,w15_f22_c8,0
72644,5,7,1,7,22,8,1743,1800,Lpp_dotA,0.418093,0.226459,123.872,261.185,12,15.1161,1,15,w15_f22_c8,0
72786,5,7,1,8,22,8,1746,1788,Lpp_dotA,0.402235,0.266026,123.681,271.314,7,11.5532,1,15,w15_f22_c8,0
72935,5,7,1,9,22,8,1725,1787,Lpp_dotA,0.407499,0.273113,124.657,271.495,10,15.1336,1,15,w15_f22_c8,0
70725,5,7,1,10,22,8,1707,1686,Lpp_dotA,0.403644,0.280177,124.54,286.234,8,11.4921,1,15,w15_f22_c8,0
70873,5,7,1,11,22,8,1742,1685,Lpp_dotA,0.399929,0.29679,125.119,285.913,10,13.6665,1,15,w15_f22_c8,0
71022,5,7,1,12,22,8,1738,1690,Lpp_dotA,0.389115,0.319847,125.183,270.408,9,16.1815,1,15,w15_f22_c8,0
71172,5,7,1,13,22,8,1729,1705,Lpp_dotA,0.390137,0.310907,125.492,286.868,9,16.7928,1,15,w15_f22_c8,0
71324,5,7,1,14,22,8,1693,1700,Lpp_dotA,0.397124,0.315169,125.605,294.838,8,12.6797,1,15,w15_f22_c8,0
71475,5,7,1,15,22,8,1735,1700,Lpp_dotA,0.392064,0.316123,125.593,294.004,7,16.915,1,15,w15_f22_c8,0
71626,5,7,1,16,22,8,1708,1714,Lpp_dotA,0.394603,0.293537,126.095,303.697,8,12.9766,1,15,w15_f22_c8,0
71778,5,7,1,17,22,8,1696,1692,Lpp_dotA,0.403084,0.297804,125.902,,8,15.5702,1,15,w15_f22_c8,0
70458,5,7,1,0,23,1,1982,411,Lpp_dotA,0.318009,0.557759,117.732,214.776,7,12.7409,1,15,w15_f23_c1,0
70580,5,7,1,1,23,1,1844,273,Lpp_dotA,0.311649,0.55693,117.646,223.323,0,0.0,0,15,w15_f23_c1,0
71928,5,7,1,2,23,1,1848,262,Lpp_dotA,0.309812,0.542349,117.561,234.185,0,0.0,0,15,w15_f23_c1,0
72068,5,7,1,3,23,1,1848,251,Lpp_dotA,0.294295,0.538838,117.878,229.702,0,0.0,0,15,w15_f23_c1,0
72212,5,7,1,4,23,1,1845,236,Lpp_dotA,0.296676,0.549424,117.928,234.117,0,0.0,0,15,w15_f23_c1,0
72359,5,7,1,5,23,1,1836,246,Lpp_dotA,0.319941,0.494857,118.29,,0,0.0,0,15,w15_f23_c1,0
72503,5,7,1,6,23,1,1848,242,Lpp_dotA,0.312933,0.511042,118.04,,0,0.0,0,15,w15_f23_c1,0
72645,5,7,1,7,23,1,1839,234,Lpp_dotA,0.333832,0.478442,118.301,233.997,0,0.0,0,15,w15_f23_c1,0
72787,5,7,1,8,23,1,1847,233,Lpp_dotA,0.328913,0.481715,118.151,261.6,0,0.0,0,15,w15_f23_c1,0
72936,5,7,1,9,23,1,1850,228,Lpp_dotA,0.330247,0.44461,118.093,238.637,0,0.0,0,15,w15_f23_c1,0
70726,5,7,1,10,23,1,1856,149,Lpp_dotA,0.334259,0.461089,116.646,236.825,0,0.0,0,15,w15_f23_c1,0
70874,5,7,1,11,23,1,1857,140,Lpp_dotA,0.351097,0.431981,116.889,,0,0.0,0,15,w15_f23_c1,0
71023,5,7,1,12,23,1,1829,118,Lpp_dotA,0.351624,0.411491,116.829,237.152,0,0.0,0,15,w15_f23_c1,0
71173,5,7,1,13,23,1,1862,139,Lpp_dotA,0.367879,0.382746,116.518,240.572,0,0.0,0,15,w15_f23_c1,0
71325,5,7,1,14,23,1,1860,134,Lpp_dotA,0.37597,0.34604,116.923,234.64,0,0.0,0,15,w15_f23_c1,0
71476,5,7,1,15,23,1,1851,135,Lpp_dotA,0.372958,0.356464,116.9,241.012,0,0.0,0,15,w15_f23_c1,0
71627,5,7,1,16,23,1,1857,109,Lpp_dotA,0.397002,0.300838,117.217,243.34,0,0.0,0,15,w15_f23_c1,0
71779,5,7,1,17,23,1,1861,117,Lpp_dotA,0.398985,0.295648,116.977,240.72,0,0.0,0,15,w15_f23_c1,0
70581,5,7,1,1,23,10,2080,1609,Lpp_dotA,0.347199,0.433893,120.182,219.349,6,9.60586,1,15,w15_f23_c10,0
71929,5,7,1,2,23,10,2009,1637,Lpp_dotA,0.355345,0.397156,119.17,258.05,5,6.68044,1,15,w15_f23_c10,0
72069,5,7,1,3,23,10,2014,1647,Lpp_dotA,0.36418,0.383581,118.322,307.837,4,5.23083,1,15,w15_f23_c10,0
72213,5,7,1,4,23,10,1995,1653,Lpp_dotA,0.370093,0.361973,119.052,313.999,7,4.56715,1,15,w15_f23_c10,0
72360,5,7,1,5,23,10,2002,1686,Lpp_dotA,0.359927,0.376133,120.27,280.66,5,6.3748,1,15,w15_f23_c10,0
72504,5,7,1,6,23,10,2032,1663,Lpp_dotA,0.359594,0.388166,120.477,288.023,5,5.30069,1,15,w15_f23_c10,0
72646,5,7,1,7,23,10,2083,1694,Lpp_dotA,0.366879,0.340078,120.47,271.532,3,4.45363,1,15,w15_f23_c10,0
72788,5,7,1,8,23,10,1932,1707,Lpp_dotA,0.375683,0.313208,120.953,263.739,6,8.66274,1,15,w15_f23_c10,0
72937,5,7,1,9,23,10,2064,1689,Lpp_dotA,0.38406,0.328185,121.179,286.64,9,7.24806,1,15,w15_f23_c10,0
70727,5,7,1,10,23,10,2059,1599,Lpp_dotA,0.38005,0.329007,122.052,301.202,5,6.02549,1,15,w15_f23_c10,0
70875,5,7,1,11,23,10,2064,1566,Lpp_dotA,0.386005,0.328844,121.788,345.174,4,5.76352,1,15,w15_f23_c10,0
71024,5,7,1,12,23,10,1994,1585,Lpp_dotA,0.393422,0.309965,122.601,307.79,8,10.1909,1,15,w15_f23_c10,0
71174,5,7,1,13,23,10,2048,1594,Lpp_dotA,0.392399,0.291849,123.746,301.345,6,11.9899,1,15,w15_f23_c10,0
71326,5,7,1,14,23,10,2047,1598,Lpp_dotA,0.393173,0.278022,125.293,303.856,7,9.05571,1,15,w15_f23_c10,0
71477,5,7,1,15,23,10,2064,1571,Lpp_dotA,0.424211,0.216997,125.948,296.169,6,8.14752,1,15,w15_f23_c10,0
71628,5,7,1,16,23,10,2080,1551,Lpp_dotA,0.441638,0.180062,125.842,301.806,5,6.25254,1,15,w15_f23_c10,0
71780,5,7,1,17,23,10,2078,1521,Lpp_dotA,0.406123,0.231412,123.691,342.879,8,9.68445,1,15,w15_f23_c10,0
71930,5,7,1,2,23,11,1915,1972,Lpp_dotA,0.380614,0.405303,117.996,221.397,1,20.0326,1,15,w15_f23_c11,0
72070,5,7,1,3,23,11,1899,1982,Lpp_dotA,0.384597,0.377499,118.226,226.429,6,17.046,1,15,w15_f23_c11,0
72214,5,7,1,4,23,11,1839,1994,Lpp_dotA,0.383891,0.317482,117.781,237.342,2,3.08261,1,15,w15_f23_c11,0
72361,5,7,1,5,23,11,1887,1981,Lpp_dotA,0.392954,0.324298,118.666,233.249,2,2.55865,1,15,w15_f23_c11,0
72505,5,7,1,6,23,11,1893,1995,Lpp_dotA,0.372956,0.349748,118.779,232.055,2,2.66344,1,15,w15_f23_c11,0
72647,5,7,1,7,23,11,1849,1977,Lpp_dotA,0.394826,0.334982,118.954,236.613,2,2.28794,1,15,w15_f23_c11,0
72789,5,7,1,8,23,11,1898,1994,Lpp_dotA,0.398489,0.318954,118.822,,3,3.72882,1,15,w15_f23_c11,0
72938,5,7,1,9,23,11,1866,1961,Lpp_dotA,0.37519,0.491357,119.411,243.879,8,8.08639,1,15,w15_f23_c11,0
70728,5,7,1,10,23,11,1897,1877,Lpp_dotA,0.362795,0.414488,119.249,252.976,0,0.0,0,15,w15_f23_c11,0
70876,5,7,1,11,23,11,1879,1879,Lpp_dotA,0.386735,0.517483,120.498,273.186,5,6.57565,1,15,w15_f23_c11,0
71025,5,7,1,12,23,11,1884,1913,Lpp_dotA,0.374022,0.389894,120.378,255.126,2,13.7014,1,15,w15_f23_c11,0
71175,5,7,1,13,23,11,1874,1902,Lpp_dotA,0.37569,0.547977,120.329,251.4,5,8.57541,1,15,w15_f23_c11,0
71327,5,7,1,14,23,11,1888,1899,Lpp_dotA,0.370391,0.5161,120.832,254.148,5,6.07789,1,15,w15_f23_c11,0
71478,5,7,1,15,23,11,1881,1912,Lpp_dotA,0.376875,0.358149,120.563,256.416,10,22.3642,1,15,w15_f23_c11,0
71629,5,7,1,16,23,11,1837,1910,Lpp_dotA,0.37795,0.338777,120.823,255.089,6,24.8093,1,15,w15_f23_c11,0
71781,5,7,1,17,23,11,1866,1900,Lpp_dotA,0.361983,0.529209,121.368,265.831,6,6.33987,1,15,w15_f23_c11,0
70459,5,7,1,0,23,2,767,100,Lpp_dotA,0.351261,0.36302,119.947,336.233,5,7.99033,1,15,w15_f23_c2,0
70582,5,7,1,1,23,2,704,103,Lpp_dotA,0.3672,0.347989,119.24,569.659,6,7.68469,1,15,w15_f23_c2,0
71931,5,7,1,2,23,2,778,86,Lpp_dotA,0.379785,0.304177,119.346,644.416,4,4.81166,1,15,w15_f23_c2,0
72071,5,7,1,3,23,2,709,94,Lpp_dotA,0.364358,0.33775,120.277,682.755,7,6.8027,1,15,w15_f23_c2,0
72215,5,7,1,4,23,2,682,86,Lpp_dotA,0.371611,0.305353,120.075,650.322,5,7.02974,1,15,w15_f23_c2,0
72362,5,7,1,5,23,2,639,61,Lpp_dotA,0.383125,0.288449,122.436,682.916,4,7.38778,1,15,w15_f23_c2,0
72506,5,7,1,6,23,2,683,93,Lpp_dotA,0.396369,0.271373,123.075,741.008,5,4.04319,1,15,w15_f23_c2,0
72648,5,7,1,7,23,2,689,93,Lpp_dotA,0.395169,0.282361,123.305,735.119,8,5.48407,1,15,w15_f23_c2,0
72790,5,7,1,8,23,2,692,98,Lpp_dotA,0.41629,0.246499,122.783,749.107,4,4.13925,1,15,w15_f23_c2,0
72939,5,7,1,9,23,2,725,100,Lpp_dotA,0.406925,0.247567,124.286,744.396,3,5.88577,1,15,w15_f23_c2,0
70460,5,7,1,0,23,3,1532,555,Lpp_dotA,0.353892,0.471009,125.05,274.701,9,12.8282,1,15,w15_f23_c3,0
70583,5,7,1,1,23,3,1436,508,Lpp_dotA,0.375263,0.380225,126.633,375.258,10,17.9106,1,15,w15_f23_c3,0
71932,5,7,1,2,23,3,1421,446,Lpp_dotA,0.407595,0.270444,129.444,358.339,9,22.7834,1,15,w15_f23_c3,0
72072,5,7,1,3,23,3,1495,411,Lpp_dotA,0.404598,0.251581,128.414,485.373,12,20.4343,1,15,w15_f23_c3,0
72216,5,7,1,4,23,3,1468,436,Lpp_dotA,0.410054,0.243652,129.717,545.304,10,22.1721,1,15,w15_f23_c3,0
72363,5,7,1,5,23,3,1502,386,Lpp_dotA,0.428164,0.216563,130.802,464.928,11,21.3337,1,15,w15_f23_c3,0
72507,5,7,1,6,23,3,1487,402,Lpp_dotA,0.421202,0.213865,130.208,478.108,10,22.0411,1,15,w15_f23_c3,0
72649,5,7,1,7,23,3,1503,397,Lpp_dotA,0.396332,0.281079,131.433,496.782,11,21.7878,1,15,w15_f23_c3,0
72791,5,7,1,8,23,3,1511,408,Lpp_dotA,0.407394,0.286938,130.689,466.57,12,22.3642,1,15,w15_f23_c3,0
72940,5,7,1,9,23,3,1491,393,Lpp_dotA,0.391249,0.312226,130.189,565.245,8,22.6698,1,15,w15_f23_c3,0
70729,5,7,1,10,23,3,1520,308,Lpp_dotA,0.397251,0.296945,129.776,569.002,12,16.8976,1,15,w15_f23_c3,0
70877,5,7,1,11,23,3,1500,301,Lpp_dotA,0.401827,0.288333,130.704,588.843,9,18.1987,1,15,w15_f23_c3,0
71026,5,7,1,12,23,3,1519,286,Lpp_dotA,0.396002,0.305904,131.767,547.782,11,16.8539,1,15,w15_f23_c3,0
71176,5,7,1,13,23,3,1492,327,Lpp_dotA,0.395599,0.297709,131.675,606.292,8,18.0154,1,15,w15_f23_c3,0
71328,5,7,1,14,23,3,1505,323,Lpp_dotA,0.389569,0.315011,130.473,673.183,10,16.1378,1,15,w15_f23_c3,0
71479,5,7,1,15,23,3,1498,298,Lpp_dotA,0.382728,0.32649,130.778,653.176,5,16.6181,1,15,w15_f23_c3,0
71630,5,7,1,16,23,3,1481,320,Lpp_dotA,0.397231,0.309315,131.779,665.237,6,13.7451,1,15,w15_f23_c3,0
71782,5,7,1,17,23,3,1483,301,Lpp_dotA,0.394864,0.301826,133.351,685.661,8,18.0416,1,15,w15_f23_c3,0
70461,5,7,1,0,23,4,1843,723,Lpp_dotA,0.335671,0.76434,120.704,236.919,11,16.0243,1,15,w15_f23_c4,0
70584,5,7,1,1,23,4,2012,676,Lpp_dotA,0.334444,0.722455,119.162,274.152,12,17.046,1,15,w15_f23_c4,0
71933,5,7,1,2,23,4,1863,764,Lpp_dotA,0.339606,0.770995,121.181,341.979,11,20.2946,1,15,w15_f23_c4,0
72073,5,7,1,3,23,4,1901,740,Lpp_dotA,0.32461,0.744166,120.891,459.651,6,15.7536,1,15,w15_f23_c4,0
72217,5,7,1,4,23,4,1852,737,Lpp_dotA,0.329188,0.751796,120.651,501.543,12,18.4433,1,15,w15_f23_c4,0
72364,5,7,1,5,23,4,1923,760,Lpp_dotA,0.320478,0.799733,121.221,447.339,10,15.448,1,15,w15_f23_c4,0
72508,5,7,1,6,23,4,1921,774,Lpp_dotA,0.320492,0.777482,121.368,446.967,9,14.7319,1,15,w15_f23_c4,0
72650,5,7,1,7,23,4,1993,720,Lpp_dotA,0.329372,0.741228,121.439,422.802,9,17.7184,1,15,w15_f23_c4,0
72792,5,7,1,8,23,4,1916,756,Lpp_dotA,0.333702,0.774249,121.436,446.338,5,14.7668,1,15,w15_f23_c4,0
72941,5,7,1,9,23,4,1903,735,Lpp_dotA,0.325428,0.808138,121.584,453.89,12,13.2561,1,15,w15_f23_c4,0
70730,5,7,1,10,23,4,1921,661,Lpp_dotA,0.319864,0.806894,120.995,428.265,7,6.7241,1,15,w15_f23_c4,0
70878,5,7,1,11,23,4,1956,645,Lpp_dotA,0.325286,0.813349,122.105,463.108,6,12.1383,1,15,w15_f23_c4,0
71027,5,7,1,12,23,4,1957,658,Lpp_dotA,0.312794,0.817656,123.513,426.141,8,12.6099,1,15,w15_f23_c4,0
71177,5,7,1,13,23,4,1962,669,Lpp_dotA,0.313594,0.81337,122.946,466.335,12,10.8022,1,15,w15_f23_c4,0
71329,5,7,1,14,23,4,1941,655,Lpp_dotA,0.304537,0.861083,123.385,499.17,8,11.8676,1,15,w15_f23_c4,0
71480,5,7,1,15,23,4,1947,652,Lpp_dotA,0.301213,0.838247,123.08,450.288,8,8.74133,1,15,w15_f23_c4,0
71631,5,7,1,16,23,4,1952,657,Lpp_dotA,0.299312,0.821703,124.001,469.417,8,7.08214,1,15,w15_f23_c4,0
71783,5,7,1,17,23,4,1937,653,Lpp_dotA,0.303697,0.822498,124.781,501.128,6,5.9207,1,15,w15_f23_c4,0
70462,5,7,1,0,23,5,1535,1262,Lpp_dotA,0.395301,0.331164,127.73,227.462,6,15.9457,1,15,w15_f23_c5,0
70585,5,7,1,1,23,5,1506,1225,Lpp_dotA,0.422361,0.26615,131.483,319.334,10,24.4425,1,15,w15_f23_c5,0
71934,5,7,1,2,23,5,1478,1206,Lpp_dotA,0.414861,0.288131,134.407,416.199,9,22.3991,1,15,w15_f23_c5,0
72074,5,7,1,3,23,5,1500,1201,Lpp_dotA,0.419426,0.246195,136.664,588.313,10,23.7265,1,15,w15_f23_c5,0
72218,5,7,1,4,23,5,1491,1204,Lpp_dotA,0.430169,0.223854,138.005,693.072,12,16.7142,1,15,w15_f23_c5,0
72365,5,7,1,5,23,5,1491,1236,Lpp_dotA,0.434198,0.21467,140.044,608.715,9,23.2025,1,15,w15_f23_c5,0
72509,5,7,1,6,23,5,1475,1222,Lpp_dotA,0.42615,0.234742,143.795,604.585,9,17.7184,1,15,w15_f23_c5,0
72651,5,7,1,7,23,5,1461,1212,Lpp_dotA,0.441681,0.218163,145.662,624.43,9,19.4737,1,15,w15_f23_c5,0
72793,5,7,1,8,23,5,1479,1224,Lpp_dotA,0.437125,0.206375,143.683,643.533,7,22.8357,1,15,w15_f23_c5,0
72942,5,7,1,9,23,5,1488,1224,Lpp_dotA,0.42871,0.228625,145.149,670.901,12,21.814,1,15,w15_f23_c5,0
70731,5,7,1,10,23,5,1506,1128,Lpp_dotA,0.431782,0.239706,147.36,624.593,9,17.5089,1,15,w15_f23_c5,0
70879,5,7,1,11,23,5,1512,1133,Lpp_dotA,0.435461,0.227574,148.574,721.524,8,21.6918,1,15,w15_f23_c5,0
71028,5,7,1,12,23,5,1516,1106,Lpp_dotA,0.43455,0.233032,151.779,635.579,7,25.6476,1,15,w15_f23_c5,0
71178,5,7,1,13,23,5,1530,1137,Lpp_dotA,0.439563,0.221557,157.091,688.517,9,24.6347,1,15,w15_f23_c5,0
71330,5,7,1,14,23,5,1516,1143,Lpp_dotA,0.444159,0.218566,157.775,784.244,11,23.9885,1,15,w15_f23_c5,0
71481,5,7,1,15,23,5,1521,1130,Lpp_dotA,0.435174,0.226172,157.812,696.637,11,24.1718,1,15,w15_f23_c5,0
71632,5,7,1,16,23,5,1534,1145,Lpp_dotA,0.436326,0.225074,160.39,733.445,10,23.9623,1,15,w15_f23_c5,0
71784,5,7,1,17,23,5,1531,1124,Lpp_dotA,0.434962,0.2297,162.258,753.491,10,26.8789,1,15,w15_f23_c5,0
70586,5,7,1,1,23,6,144,168,Lpp_dotA,0.298084,0.725481,110.493,224.554,5,12.1732,1,15,w15_f23_c6,0
71935,5,7,1,2,23,6,139,165,Lpp_dotA,0.292837,0.645809,110.813,239.345,3,7.9554,1,15,w15_f23_c6,0
72075,5,7,1,3,23,6,169,163,Lpp_dotA,0.295278,0.631831,110.424,249.309,4,7.73708,1,15,w15_f23_c6,0
72219,5,7,1,4,23,6,239,141,Lpp_dotA,0.300855,0.574098,110.09,250.854,5,9.02951,1,15,w15_f23_c6,0
72366,5,7,1,5,23,6,179,136,Lpp_dotA,0.302609,0.585606,110.209,284.835,3,3.9384,1,15,w15_f23_c6,0
72510,5,7,1,6,23,6,221,112,Lpp_dotA,0.317863,0.561753,110.301,285.262,2,3.98207,1,15,w15_f23_c6,0
72652,5,7,1,7,23,6,206,127,Lpp_dotA,0.322329,0.526385,109.972,269.572,3,4.768,1,15,w15_f23_c6,0
72794,5,7,1,8,23,6,215,162,Lpp_dotA,0.333809,0.482183,109.979,259.061,4,11.1603,1,15,w15_f23_c6,0
72943,5,7,1,9,23,6,138,189,Lpp_dotA,0.34984,0.416603,110.422,258.744,6,3.92094,1,15,w15_f23_c6,0
70732,5,7,1,10,23,6,170,104,Lpp_dotA,0.35504,0.396673,110.483,247.984,5,6.51452,1,15,w15_f23_c6,0
70880,5,7,1,11,23,6,142,98,Lpp_dotA,0.348393,0.39264,110.404,246.35,5,6.16522,1,15,w15_f23_c6,0
71029,5,7,1,12,23,6,132,111,Lpp_dotA,0.343344,0.45715,110.277,274.937,0,0.0,0,15,w15_f23_c6,0
71179,5,7,1,13,23,6,178,133,Lpp_dotA,0.35171,0.428271,110.207,270.563,3,7.11707,1,15,w15_f23_c6,0
71331,5,7,1,14,23,6,201,114,Lpp_dotA,0.362147,0.415576,110.356,281.875,8,1.79018,1,15,w15_f23_c6,0
71482,5,7,1,15,23,6,233,136,Lpp_dotA,0.351563,0.456313,110.437,324.388,2,3.48431,1,15,w15_f23_c6,0
71633,5,7,1,16,23,6,231,101,Lpp_dotA,0.352182,0.406991,110.768,333.227,5,1.86878,1,15,w15_f23_c6,0
71785,5,7,1,17,23,6,228,104,Lpp_dotA,0.342501,0.409901,110.855,320.277,0,0.0,0,15,w15_f23_c6,0
70587,5,7,1,1,23,7,2018,366,Lpp_dotA,0.36201,0.464529,117.22,231.715,5,9.43121,1,15,w15_f23_c7,0
71936,5,7,1,2,23,7,1994,365,Lpp_dotA,0.37389,0.420996,118.059,234.117,10,15.1773,1,15,w15_f23_c7,0
72076,5,7,1,3,23,7,2024,333,Lpp_dotA,0.372555,0.397385,117.637,260.03,8,13.3259,1,15,w15_f23_c7,0
72220,5,7,1,4,23,7,2004,362,Lpp_dotA,0.383641,0.327079,117.651,267.072,5,8.06892,1,15,w15_f23_c7,0
72367,5,7,1,5,23,7,2016,363,Lpp_dotA,0.432191,0.225361,117.367,249.276,7,8.34837,1,15,w15_f23_c7,0
