,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id,growth
30122,4,Lpp dotA,0.442992,0.171543,1.0525485195304272,638.406,6.0,14.0158,1.0,w6_f22_c4,,0
30123,5,Lpp dotA,0.459027,0.140335,1.0599919795275998,687.796,11.0,10.9856,1.0,w6_f22_c4,,0
30124,6,Lpp dotA,0.466093,0.131886,1.002261888619296,745.8639999999999,2.0,2.14822,1.0,w6_f22_c4,,0
30125,7,Lpp dotA,0.458659,0.141447,1.0549027301341842,729.465,13.0,19.6309,1.0,w6_f22_c4,,0
30126,8,Lpp dotA,0.456765,0.147584,1.0971140724669877,734.562,13.0,17.7184,1.0,w6_f22_c4,,0
30127,9,Lpp dotA,0.478097,0.127569,1.0950368278166138,750.721,8.0,16.5308,1.0,w6_f22_c4,,0
30128,10,Lpp dotA,0.461525,0.140945,1.0966120716764807,713.4760000000001,13.0,17.5351,1.0,w6_f22_c4,,0
30129,11,Lpp dotA,0.4852439999999999,0.104207,1.0004702651083486,800.818,1.0,1.1177700000000002,1.0,w6_f22_c4,,0
30130,12,Lpp dotA,0.492737,0.0965661999999999,1.1268100157812893,803.414,7.0,11.562,1.0,w6_f22_c4,,0
30131,13,Lpp dotA,0.49122,0.0897401999999999,1.159405446420071,793.041,10.0,9.68445,1.0,w6_f22_c4,,0
30132,14,Lpp dotA,0.497939,0.0743095,1.1820387579231015,801.2460000000001,6.0,8.93345,1.0,w6_f22_c4,,0
30133,15,Lpp dotA,0.491714,0.0868352,1.11752300115691,822.9,6.0,10.9943,1.0,w6_f22_c4,,0
30134,16,Lpp dotA,0.4879779999999999,0.0801808,1.165516007766587,851.737,5.0,7.868069999999999,1.0,w6_f22_c4,,0
30135,17,Lpp dotA,0.4908979999999999,0.0962708999999999,1.1521004693995898,781.432,8.0,8.61908,1.0,w6_f22_c4,,0
30136,0,Lpp dotA,0.504071,0.130591,0.6717582238236733,1446.77,1.0,0.995516,1.0,w6_f22_c5,,1
30137,1,Lpp dotA,0.504283,0.121236,0.9908605439726909,2217.29,1.0,1.06538,1.0,w6_f22_c5,,1
30138,2,Lpp dotA,0.501061,0.145851,1.3373812322036354,1674.59,3.0,2.98655,1.0,w6_f22_c5,,1
30139,3,Lpp dotA,0.501055,0.1479319999999999,1.4552441093634745,1477.28,2.0,1.84258,1.0,w6_f22_c5,,1
30140,4,Lpp dotA,0.508526,0.148399,1.4926380149947618,1806.56,2.0,1.7028599999999998,1.0,w6_f22_c5,,1
30141,5,Lpp dotA,0.499439,0.1142349999999999,1.9719780485291982,1936.85,1.0,2.07836,1.0,w6_f22_c5,,1
30142,6,Lpp dotA,0.498306,0.1095849999999999,2.231473317876006,2137.3,1.0,2.14822,1.0,w6_f22_c5,,1
30143,7,Lpp dotA,0.4989119999999999,0.137341,2.405215069890762,2687.76,2.0,3.135,1.0,w6_f22_c5,,1
30144,8,Lpp dotA,0.492331,0.159956,2.627879899670217,2894.98,2.0,2.99528,1.0,w6_f22_c5,,1
30145,9,Lpp dotA,0.49415,0.13203,2.6816334680606824,2935.48,2.0,2.56738,1.0,w6_f22_c5,,1
30146,10,Lpp dotA,0.498442,0.150627,2.6032022742876206,2745.44,1.0,0.960586,1.0,w6_f22_c5,,1
30147,11,Lpp dotA,0.4954479999999999,0.139432,2.748127934149234,2568.15,1.0,0.934388,1.0,w6_f22_c5,,1
30148,12,Lpp dotA,0.495293,0.129763,2.623549963848819,2714.88,1.0,1.10904,1.0,w6_f22_c5,,1
30149,13,Lpp dotA,0.4965859999999999,0.129961,2.523868440703402,2773.82,1.0,0.8383299999999999,1.0,w6_f22_c5,,1
30150,14,Lpp dotA,0.497698,0.12025,2.548584359896169,2825.96,1.0,0.881993,1.0,w6_f22_c5,,1
30151,15,Lpp dotA,0.496617,0.13237,2.6417504647683265,2773.15,1.0,0.733538,1.0,w6_f22_c5,,1
30152,16,Lpp dotA,0.498483,0.135344,2.6295019160581443,2808.33,1.0,0.943121,1.0,w6_f22_c5,,1
30153,17,Lpp dotA,0.497106,0.137812,2.5694216631731157,2830.17,1.0,1.00425,1.0,w6_f22_c5,,1
30154,0,Lpp dotA,0.284914,0.682846,1.0520895688139742,240.482,4.0,10.8983,1.0,w6_f22_c6,,1
30155,1,Lpp dotA,0.3055239999999999,0.563551,0.9734392225162585,240.505,2.0,2.71584,1.0,w6_f22_c6,,1
30156,2,Lpp dotA,0.3427719999999999,0.45991,0.974471208669767,288.721,2.0,0.043663,1.0,w6_f22_c6,,1
30157,3,Lpp dotA,0.512652,0.1198829999999999,5.520199571495513,865.9789999999999,1.0,19.596,1.0,w6_f22_c6,,1
30158,4,Lpp dotA,0.521472,0.0525818,4.964665985898898,1003.33,0.0,0.0,0.0,w6_f22_c6,,1
30159,5,Lpp dotA,0.517491,0.0719166999999999,5.151886151070855,931.095,0.0,0.0,0.0,w6_f22_c6,,1
30160,6,Lpp dotA,0.522659,0.0480208,5.04102483538331,359.409,0.0,0.0,0.0,w6_f22_c6,,1
30161,7,Lpp dotA,0.518315,0.0621846999999999,4.859939706005834,305.316,0.0,0.0,0.0,w6_f22_c6,,1
30162,8,Lpp dotA,0.5208729999999999,0.0487138,4.608191965676303,302.936,0.0,0.0,0.0,w6_f22_c6,,1
30163,9,Lpp dotA,0.519692,0.0535746,4.465875386994807,287.98900000000003,0.0,0.0,0.0,w6_f22_c6,,1
30164,10,Lpp dotA,0.518015,0.0531154999999999,4.296442762689231,278.641,0.0,0.0,0.0,w6_f22_c6,,1
30165,11,Lpp dotA,0.5169189999999999,0.0489616,4.292550468456706,264.759,0.0,0.0,0.0,w6_f22_c6,,1
30166,12,Lpp dotA,0.518428,0.049565,4.3495859866573126,285.886,0.0,0.0,0.0,w6_f22_c6,,1
30167,13,Lpp dotA,0.519127,0.0494218,4.203043952859089,314.512,0.0,0.0,0.0,w6_f22_c6,,1
30168,14,Lpp dotA,0.516444,0.0496785,4.50244995138018,577.252,0.0,0.0,0.0,w6_f22_c6,,1
30169,15,Lpp dotA,0.519097,0.0506186,4.765825819155938,658.1519999999999,0.0,0.0,0.0,w6_f22_c6,,1
30170,16,Lpp dotA,0.5158050000000001,0.0531834,4.892142549520437,793.5260000000001,0.0,0.0,0.0,w6_f22_c6,,1
30171,17,Lpp dotA,0.514763,0.0540036999999999,5.073105790769548,968.832,0.0,0.0,0.0,w6_f22_c6,,1
30172,0,Lpp dotA,0.40415,0.456374,1.0642360483640032,287.023,3.0,2.4887900000000003,1.0,w6_f22_c7,,0
30173,1,Lpp dotA,0.333497,0.527666,0.9711723183083162,490.154,3.0,2.75077,1.0,w6_f22_c7,,0
30174,2,Lpp dotA,0.353963,0.4506449999999999,0.9645916333276802,662.535,2.0,1.33609,1.0,w6_f22_c7,,0
30175,3,Lpp dotA,0.351152,0.427552,0.9636908551554259,873.332,1.0,1.16144,1.0,w6_f22_c7,,0
30176,4,Lpp dotA,0.354326,0.467008,0.9664932761357727,991.816,2.0,2.20935,1.0,w6_f22_c7,,0
30177,5,Lpp dotA,0.351056,0.4109069999999999,0.9715393020081236,891.942,2.0,0.384234,1.0,w6_f22_c7,,0
30178,6,Lpp dotA,0.43059,0.2751929999999999,0.959712418227969,947.855,0.0,0.0,0.0,w6_f22_c7,,0
30179,7,Lpp dotA,0.4150899999999999,0.292717,0.9601461262368323,1105.83,0.0,0.0,0.0,w6_f22_c7,,0
30180,8,Lpp dotA,0.393101,0.328112,0.9627984175218035,1212.86,0.0,0.0,0.0,w6_f22_c7,,0
30181,9,Lpp dotA,0.4356399999999999,0.259175,0.9709638048425167,1332.16,5.0,2.32287,1.0,w6_f22_c7,,0
30182,10,Lpp dotA,0.425461,0.2730619999999999,0.9658593951997418,1369.77,2.0,5.03871,1.0,w6_f22_c7,,0
30183,11,Lpp dotA,0.460211,0.198274,0.9710388696902046,1310.46,1.0,0.698608,1.0,w6_f22_c7,,0
30184,12,Lpp dotA,0.463122,0.225078,0.974641982379222,1452.71,5.0,4.53222,1.0,w6_f22_c7,,0
30185,13,Lpp dotA,0.46685,0.202374,1.2110712309800966,1550.55,6.0,2.7857,1.0,w6_f22_c7,,0
30186,14,Lpp dotA,0.454918,0.227371,1.0797744718353912,1489.72,4.0,6.27874,1.0,w6_f22_c7,,0
30187,15,Lpp dotA,0.431539,0.282531,1.0936364470417497,1427.48,4.0,8.51428,1.0,w6_f22_c7,,0
30188,16,Lpp dotA,0.425183,0.266276,1.0818095632615954,1478.56,3.0,5.68492,1.0,w6_f22_c7,,0
30189,17,Lpp dotA,0.435227,0.263424,1.1167230579750838,1517.59,6.0,3.01275,1.0,w6_f22_c7,,0
30190,0,Lpp dotA,0.43675,0.221213,1.0478984108124163,238.895,2.0,5.53647,1.0,w6_f22_c8,,0
30191,1,Lpp dotA,0.419109,0.288,0.9745944518705546,399.855,3.0,9.78051,1.0,w6_f22_c8,,0
30192,2,Lpp dotA,0.421051,0.266475,0.9775071373170289,453.104,6.0,8.83739,1.0,w6_f22_c8,,0
30193,3,Lpp dotA,0.422039,0.273154,0.9796772117431556,505.874,6.0,11.8676,1.0,w6_f22_c8,,0
30194,4,Lpp dotA,0.41893,0.2822489999999999,0.992384111424658,528.178,4.0,9.57966,1.0,w6_f22_c8,,0
30195,5,Lpp dotA,0.430502,0.240128,0.9931514761456838,535.492,4.0,10.3481,1.0,w6_f22_c8,,0
30196,6,Lpp dotA,0.4426779999999999,0.218931,0.9970213046850503,537.288,6.0,5.8246400000000005,1.0,w6_f22_c8,,0
30197,7,Lpp dotA,0.443818,0.2081619999999999,0.9977556644718385,564.14,6.0,7.431439999999999,1.0,w6_f22_c8,,0
30198,8,Lpp dotA,0.435434,0.2307179999999999,0.9992738914467713,547.7330000000001,7.0,11.7453,1.0,w6_f22_c8,,0
30199,9,Lpp dotA,0.459703,0.178781,1.0049507401356503,554.961,7.0,8.06892,1.0,w6_f22_c8,,0
30200,10,Lpp dotA,0.44166,0.196431,1.007912932983481,577.835,4.0,9.78924,1.0,w6_f22_c8,,0
30201,11,Lpp dotA,0.47051,0.167757,1.0088370711421357,583.415,10.0,9.30895,1.0,w6_f22_c8,,0
30202,12,Lpp dotA,0.464975,0.169346,1.0103222931828308,583.876,12.0,15.6226,1.0,w6_f22_c8,,0
30203,13,Lpp dotA,0.471305,0.1691119999999999,1.0173110880076572,571.305,8.0,14.3302,1.0,w6_f22_c8,,0
30204,14,Lpp dotA,0.472405,0.16471,1.0167830090598544,576.368,7.0,13.5181,1.0,w6_f22_c8,,0
30205,15,Lpp dotA,0.4627729999999999,0.1804619999999999,1.0157103486971302,590.082,5.0,5.83338,1.0,w6_f22_c8,,0
30206,16,Lpp dotA,0.4662,0.164621,1.0154215555225505,595.6669999999999,9.0,8.53175,1.0,w6_f22_c8,,0
30207,17,Lpp dotA,0.468365,0.16101,1.0343911414756506,588.563,6.0,11.169,1.0,w6_f22_c8,,0
30469,0,Lpp dotA,0.367377,0.400019,1.0067436173497917,124.871,1.0,1.42341,1.0,w6_f25_c4,,0
30470,1,Lpp dotA,0.369033,0.395486,0.9966198452640276,257.463,7.0,12.4964,1.0,w6_f25_c4,,0
30471,2,Lpp dotA,0.346801,0.469609,0.9966365373861805,319.916,11.0,14.4874,1.0,w6_f25_c4,,0
30472,3,Lpp dotA,0.353956,0.4111479999999999,0.9993072769306525,307.867,7.0,17.963,1.0,w6_f25_c4,,0
30473,4,Lpp dotA,0.353244,0.401946,1.0007761836801121,278.422,5.0,13.4569,1.0,w6_f25_c4,,0
30474,5,Lpp dotA,0.365077,0.3780739999999999,1.0331505545957584,296.778,8.0,15.0113,1.0,w6_f25_c4,,0
30475,6,Lpp dotA,0.366609,0.351042,1.0113339509418529,302.377,8.0,13.3259,1.0,w6_f25_c4,,0
30476,7,Lpp dotA,0.374158,0.3294,1.054758506722752,331.95300000000003,12.0,16.9587,1.0,w6_f25_c4,,0
30477,8,Lpp dotA,0.379389,0.325056,1.0627373411118621,326.564,6.0,14.4088,1.0,w6_f25_c4,,0
30478,9,Lpp dotA,0.368276,0.32847,1.0573457856564594,347.62300000000005,11.0,15.3781,1.0,w6_f25_c4,,0
30479,10,Lpp dotA,0.354993,0.361921,1.0574542844504535,282.164,10.0,14.828,1.0,w6_f25_c4,,0
30480,11,Lpp dotA,0.345296,0.396069,1.0573124014121535,301.97,12.0,16.95,1.0,w6_f25_c4,,0
30481,12,Lpp dotA,0.344674,0.431804,1.086406770324745,290.619,10.0,16.1815,1.0,w6_f25_c4,,0
30482,13,Lpp dotA,0.333579,0.453397,1.0235525843578122,302.822,8.0,11.6318,1.0,w6_f25_c4,,0
30483,14,Lpp dotA,0.325254,0.507095,1.0226428637004765,338.576,11.0,14.3477,1.0,w6_f25_c4,,0
30484,15,Lpp dotA,0.340627,0.434177,1.0247711092749776,298.589,10.0,13.9722,1.0,w6_f25_c4,,0
30485,16,Lpp dotA,0.337293,0.4394899999999999,1.0328417503359288,287.622,12.0,15.4829,1.0,w6_f25_c4,,0
30486,17,Lpp dotA,0.337435,0.438511,1.0280010349115734,291.231,9.0,13.5268,1.0,w6_f25_c4,,0
27678,0,Lpp dotA,0.436389,0.299667,1.0403076923076922,5091.65,5.0,7.41398,1.0,w6_f4_c5,,0
27679,1,Lpp dotA,0.467329,0.153364,0.9550503978779841,335.476,4.0,9.05571,1.0,w6_f4_c5,,0
27680,2,Lpp dotA,0.4871279999999999,0.119184,1.0046419098143236,435.076,4.0,6.62804,1.0,w6_f4_c5,,0
27681,3,Lpp dotA,0.506901,0.0686363999999999,0.9620212201591511,542.526,3.0,2.07836,1.0,w6_f4_c5,,0
27682,4,Lpp dotA,0.488908,0.1253,0.998076923076923,539.797,9.0,19.7444,1.0,w6_f4_c5,,0
27683,5,Lpp dotA,0.4676949999999999,0.1759349999999999,1.0407533156498672,581.9830000000001,13.0,27.3767,1.0,w6_f4_c5,,0
27684,6,Lpp dotA,0.467091,0.158192,1.0351989389920424,626.294,14.0,34.6946,1.0,w6_f4_c5,,0
27685,7,Lpp dotA,0.475467,0.166028,1.0613236074270556,631.771,13.0,37.8733,1.0,w6_f4_c5,,0
27686,8,Lpp dotA,0.473608,0.154637,1.0529124668435013,642.243,12.0,33.865,1.0,w6_f4_c5,,0
27687,9,Lpp dotA,0.474089,0.125462,1.0676180371352784,661.418,10.0,25.7262,1.0,w6_f4_c5,,0
27688,10,Lpp dotA,0.494156,0.0746491,1.153575596816976,644.309,14.0,26.9488,1.0,w6_f4_c5,,0
27689,11,Lpp dotA,0.501319,0.0873145,1.121498673740053,661.8810000000001,12.0,21.3075,1.0,w6_f4_c5,,0
27690,12,Lpp dotA,0.495889,0.0915976,1.1626870026525198,680.1260000000001,17.0,25.3333,1.0,w6_f4_c5,,0
27691,13,Lpp dotA,0.489088,0.0930802,1.0726392572944297,677.505,22.0,19.6571,1.0,w6_f4_c5,,0
27692,14,Lpp dotA,0.519475,0.0592395,0.9742519893899204,671.6519999999999,14.0,32.494,1.0,w6_f4_c5,,0
27693,15,Lpp dotA,0.514444,0.0582648,1.0205092838196286,728.5239999999999,3.0,1.37102,1.0,w6_f4_c5,,0
27694,16,Lpp dotA,0.518274,0.0778507,0.9643448275862069,660.807,9.0,25.1324,1.0,w6_f4_c5,,0
27695,17,Lpp dotA,0.519787,0.0633065,0.9659283819628647,656.5210000000001,16.0,26.6868,1.0,w6_f4_c5,,0
27873,0,Lpp dotA,0.4483609999999999,0.283724,0.5079074289251033,9101.75,9.0,19.4562,1.0,w6_f5_c4,,1
27874,1,Lpp dotA,0.4574539999999999,0.2247699999999999,1.0642797918990092,8872.65,8.0,19.0807,1.0,w6_f5_c4,,1
27875,2,Lpp dotA,0.453396,0.269135,1.4278127791758872,8515.38,8.0,18.2337,1.0,w6_f5_c4,,1
27876,3,Lpp dotA,0.454362,0.265922,1.852803874742355,8922.57,8.0,19.4388,1.0,w6_f5_c4,,1
27877,4,Lpp dotA,0.457946,0.267525,2.1453276539591153,8915.03,9.0,20.4692,1.0,w6_f5_c4,,1
27878,5,Lpp dotA,0.467572,0.210198,2.2974314358618027,8746.69,7.0,19.1768,1.0,w6_f5_c4,,1
27879,6,Lpp dotA,0.4695819999999999,0.1912569999999999,2.391037468688508,8605.41,7.0,16.8015,1.0,w6_f5_c4,,1
27880,7,Lpp dotA,0.4709069999999999,0.191552,2.5022261083830126,8727.54,7.0,15.4392,1.0,w6_f5_c4,,1
27881,8,Lpp dotA,0.4806569999999999,0.157458,2.590796027162901,8608.7,6.0,13.7626,1.0,w6_f5_c4,,1
27882,9,Lpp dotA,0.476331,0.162347,2.691014696694557,8742.86,6.0,12.3654,1.0,w6_f5_c4,,1
27883,10,Lpp dotA,0.493616,0.116248,2.720596392682599,8162.64,5.0,12.0073,1.0,w6_f5_c4,,1
27884,11,Lpp dotA,0.489306,0.1217359999999999,2.8900506822839724,8685.0,5.0,11.1166,1.0,w6_f5_c4,,1
27885,12,Lpp dotA,0.497197,0.104668,2.332925091817847,7288.56,5.0,13.6753,1.0,w6_f5_c4,,1
27886,13,Lpp dotA,0.481178,0.146154,2.752083053549219,8017.13,5.0,12.8457,1.0,w6_f5_c4,,1
27887,14,Lpp dotA,0.481882,0.1637289999999999,2.894539392630048,8167.48,6.0,12.4702,1.0,w6_f5_c4,,1
27888,15,Lpp dotA,0.483014,0.158601,2.865505100342747,7989.95,5.0,11.7803,1.0,w6_f5_c4,,1
27889,16,Lpp dotA,0.473331,0.179359,3.0740878064730848,8302.74,5.0,11.8851,1.0,w6_f5_c4,,1
27890,17,Lpp dotA,0.48291,0.145288,2.9190630784232434,8089.52,6.0,12.7321,1.0,w6_f5_c4,,1
27954,0,Lpp dotA,0.390311,0.373564,1.002079810393726,218.78,5.0,2.96035,1.0,w6_f6_c2,,0
27955,1,Lpp dotA,0.361625,0.402945,0.9912147317683715,453.0,9.0,7.64102,1.0,w6_f6_c2,,0
27956,2,Lpp dotA,0.360388,0.448183,1.0067054578379027,624.585,8.0,11.1603,1.0,w6_f6_c2,,0
27957,3,Lpp dotA,0.366984,0.4304939999999999,1.0055550377481592,738.087,9.0,8.54048,1.0,w6_f6_c2,,0
27958,4,Lpp dotA,0.369856,0.381248,1.0252400037282134,854.02,6.0,4.54095,1.0,w6_f6_c2,,0
27959,5,Lpp dotA,0.381339,0.333426,1.0224278657310626,938.928,12.0,5.1173,1.0,w6_f6_c2,,0
27960,6,Lpp dotA,0.407556,0.265569,1.0187369346098025,997.138,8.0,6.3486,1.0,w6_f6_c2,,0
27961,7,Lpp dotA,0.413157,0.251832,1.0133203733539273,1019.09,3.0,7.82441,1.0,w6_f6_c2,,0
27962,8,Lpp dotA,0.417512,0.243676,1.0062101380770407,1051.14,3.0,3.95587,1.0,w6_f6_c2,,0
27963,9,Lpp dotA,0.4206819999999999,0.243961,1.0349386842070223,1045.66,3.0,2.72457,1.0,w6_f6_c2,,0
27964,10,Lpp dotA,0.4376489999999999,0.210598,1.0288909897074683,1050.55,5.0,9.23036,1.0,w6_f6_c2,,0
27965,11,Lpp dotA,0.4425189999999999,0.184788,1.0520911281839607,1041.76,11.0,11.2738,1.0,w6_f6_c2,,0
27966,12,Lpp dotA,0.466864,0.1604,1.0747560017575861,1078.82,9.0,10.5228,1.0,w6_f6_c2,,0
27967,13,Lpp dotA,0.438531,0.196938,1.0438863960161378,1075.82,8.0,13.8586,1.0,w6_f6_c2,,0
27968,14,Lpp dotA,0.4596989999999999,0.167959,1.0362089397227807,1104.07,6.0,8.3833,1.0,w6_f6_c2,,0
27969,15,Lpp dotA,0.432027,0.2039099999999999,1.049510672010439,1131.74,9.0,10.0949,1.0,w6_f6_c2,,0
27970,16,Lpp dotA,0.430255,0.22127,1.0457877847755748,1155.66,6.0,12.4265,1.0,w6_f6_c2,,0
27971,17,Lpp dotA,0.431864,0.208305,1.035817477331132,1148.74,5.0,14.0857,1.0,w6_f6_c2,,0
27972,0,Lpp dotA,0.393343,0.337345,1.0244626449923087,253.812,7.0,8.17371,1.0,w6_f6_c3,,0
27973,1,Lpp dotA,0.4320699999999999,0.28118,0.986637841433501,405.572,16.0,11.9287,1.0,w6_f6_c3,,0
27974,2,Lpp dotA,0.407512,0.318009,0.9888995135741904,507.782,5.0,14.7232,1.0,w6_f6_c3,,0
27975,3,Lpp dotA,0.35384,0.4814279999999999,0.986147258138278,563.732,10.0,13.78,1.0,w6_f6_c3,,0
27976,4,Lpp dotA,0.375619,0.388617,0.9868374007400325,566.7330000000001,10.0,17.2731,1.0,w6_f6_c3,,0
27977,5,Lpp dotA,0.434345,0.222778,0.9951523718455079,573.052,7.0,14.0857,1.0,w6_f6_c3,,0
27978,6,Lpp dotA,0.4543729999999999,0.178114,0.9994345819648277,633.572,9.0,12.9068,1.0,w6_f6_c3,,0
27979,7,Lpp dotA,0.471827,0.167138,0.9968403109799194,519.286,11.0,12.6535,1.0,w6_f6_c3,,0
27980,8,Lpp dotA,0.4604279999999999,0.166158,0.9858645491206918,517.683,9.0,11.5358,1.0,w6_f6_c3,,0
27981,9,Lpp dotA,0.450264,0.196935,0.9908285868706607,552.5369999999999,7.0,9.09064,1.0,w6_f6_c3,,0
27982,10,Lpp dotA,0.451839,0.182025,1.002394711678377,628.832,10.0,15.4654,1.0,w6_f6_c3,,0
27983,11,Lpp dotA,0.464305,0.179034,1.0034340830665613,633.126,5.0,6.42719,1.0,w6_f6_c3,,0
27984,12,Lpp dotA,0.474318,0.15747,1.0059036294848875,678.095,9.0,18.5131,1.0,w6_f6_c3,,0
27985,13,Lpp dotA,0.4515479999999999,0.1831,1.0144015299546834,688.16,6.0,15.3432,1.0,w6_f6_c3,,0
27986,14,Lpp dotA,0.475599,0.149777,1.0110838564835987,671.903,21.0,14.4699,1.0,w6_f6_c3,,0
27987,15,Lpp dotA,0.448771,0.1875339999999999,1.0127052758491664,697.5830000000001,7.0,17.9717,1.0,w6_f6_c3,,0
27988,16,Lpp dotA,0.458099,0.179804,1.0183927160853117,695.467,14.0,21.7442,1.0,w6_f6_c3,,0
27989,17,Lpp dotA,0.466483,0.1647559999999999,1.005437991102981,670.543,16.0,19.8841,1.0,w6_f6_c3,,0
28000,0,Lpp dotA,0.394185,0.435284,1.0047547293551837,238.824,5.0,3.14374,1.0,w6_f6_c5,,0
28001,1,Lpp dotA,0.39774,0.468747,0.9958464433219085,249.76,11.0,15.9894,1.0,w6_f6_c5,,0
28002,2,Lpp dotA,0.413646,0.3533679999999999,0.9993988273229079,276.691,9.0,28.9398,1.0,w6_f6_c5,,0
28003,3,Lpp dotA,0.420766,0.392076,1.00117892304209,310.548,13.0,35.2186,1.0,w6_f6_c5,,0
28004,4,Lpp dotA,0.4235489999999999,0.424967,1.0021002006511404,341.211,10.0,28.1888,1.0,w6_f6_c5,,0
28005,5,Lpp dotA,0.427947,0.391361,1.0047703442299134,348.986,12.0,30.9396,1.0,w6_f6_c5,,0
28006,6,Lpp dotA,0.427807,0.3559989999999999,1.0072609167492954,367.705,13.0,32.6425,1.0,w6_f6_c5,,0
28007,7,Lpp dotA,0.425964,0.339845,1.0119688014802903,381.531,11.0,35.2186,1.0,w6_f6_c5,,0
28008,8,Lpp dotA,0.434173,0.319818,1.0214470304411984,433.869,16.0,29.9877,1.0,w6_f6_c5,,0
28009,9,Lpp dotA,0.4298909999999999,0.323354,1.0227040278569366,433.761,12.0,35.3932,1.0,w6_f6_c5,,0
28010,10,Lpp dotA,0.4377319999999999,0.3136219999999999,1.0256005871192897,439.083,13.0,34.0659,1.0,w6_f6_c5,,0
28011,11,Lpp dotA,0.4309659999999999,0.280153,1.0233754674703122,400.606,17.0,43.663,1.0,w6_f6_c5,,0
28012,12,Lpp dotA,0.432356,0.284562,1.0221809295534927,430.8080000000001,16.0,37.0612,1.0,w6_f6_c5,,0
28013,13,Lpp dotA,0.422697,0.271242,1.0209551618872137,356.77,10.0,31.612,1.0,w6_f6_c5,,0
28014,14,Lpp dotA,0.448216,0.277292,1.0347040590866858,475.598,18.0,35.5068,1.0,w6_f6_c5,,0
28015,15,Lpp dotA,0.423618,0.272384,1.025069681378481,376.514,18.0,36.1792,1.0,w6_f6_c5,,0
28016,16,Lpp dotA,0.438372,0.284444,1.0395915148770718,433.616,12.0,33.5594,1.0,w6_f6_c5,,0
28017,17,Lpp dotA,0.438785,0.260226,1.0404034883630144,472.603,16.0,35.9259,1.0,w6_f6_c5,,0
28143,0,Lpp dotA,0.379064,0.3779079999999999,1.0117104442774696,222.694,11.0,13.9809,1.0,w6_f7_c3,,0
28144,1,Lpp dotA,0.397933,0.306911,0.9941807485092166,317.212,14.0,17.1858,1.0,w6_f7_c3,,0
28145,2,Lpp dotA,0.39691,0.374576,0.994108807213314,375.756,8.0,16.7229,1.0,w6_f7_c3,,0
28146,3,Lpp dotA,0.410033,0.293139,0.9938450224616713,378.982,4.0,12.7409,1.0,w6_f7_c3,,0
28147,4,Lpp dotA,0.453018,0.18036,0.9920864574507202,386.262,5.0,10.1298,1.0,w6_f7_c3,,0
28148,5,Lpp dotA,0.4442029999999999,0.191881,0.9926859682499082,407.29,5.0,10.8197,1.0,w6_f7_c3,,0
28149,6,Lpp dotA,0.451255,0.180883,0.9880817253121454,417.93,3.0,5.911969999999999,1.0,w6_f7_c3,,0
28150,7,Lpp dotA,0.428487,0.228917,0.9909353967162796,417.468,8.0,8.47062,1.0,w6_f7_c3,,0
28151,8,Lpp dotA,0.455972,0.1671089999999999,0.988297549199853,407.138,8.0,6.30494,1.0,w6_f7_c3,,0
28152,9,Lpp dotA,0.423409,0.233329,0.990040127256159,398.994,4.0,9.35261,1.0,w6_f7_c3,,0
28153,10,Lpp dotA,0.458875,0.168131,0.9897283816405813,388.328,6.0,7.772010000000001,1.0,w6_f7_c3,,0
28154,11,Lpp dotA,0.453729,0.173578,0.9856996690700389,398.354,5.0,11.0904,1.0,w6_f7_c3,,0
28155,12,Lpp dotA,0.448293,0.182141,0.9884334383143356,384.901,6.0,10.9419,1.0,w6_f7_c3,,0
28156,13,Lpp dotA,0.455719,0.165046,0.9861313168454542,386.792,13.0,7.230589999999999,1.0,w6_f7_c3,,0
28157,14,Lpp dotA,0.439785,0.202519,0.9910393119214721,379.099,3.0,6.91622,1.0,w6_f7_c3,,0
28158,15,Lpp dotA,0.433509,0.198061,0.9887771578392033,377.046,10.0,6.18268,1.0,w6_f7_c3,,0
28159,16,Lpp dotA,0.443524,0.181944,0.9837732410353153,363.109,5.0,8.86359,1.0,w6_f7_c3,,0
28160,17,Lpp dotA,0.450011,0.159348,0.9866428993940944,365.978,6.0,7.0996,1.0,w6_f7_c3,,0
28161,0,Lpp dotA,0.412646,0.318667,1.0087453051519712,273.539,1.0,0.392967,1.0,w6_f7_c4,,0
28162,1,Lpp dotA,0.422728,0.307077,0.9969647873246994,534.35,3.0,6.43593,1.0,w6_f7_c4,,0
28163,2,Lpp dotA,0.4369,0.308769,0.9942899075233297,693.784,6.0,10.8634,1.0,w6_f7_c4,,0
28164,3,Lpp dotA,0.437119,0.283386,0.9979195379322681,840.679,11.0,19.299,1.0,w6_f7_c4,,0
28165,4,Lpp dotA,0.4175939999999999,0.309046,0.9922541582939686,940.881,11.0,21.9887,1.0,w6_f7_c4,,0
28166,5,Lpp dotA,0.440802,0.349113,1.0032850785367855,985.549,15.0,26.582,1.0,w6_f7_c4,,0
28167,6,Lpp dotA,0.422372,0.341304,1.0058968343310435,1041.61,23.0,42.5452,1.0,w6_f7_c4,,0
28168,7,Lpp dotA,0.418042,0.389785,1.0071356429706158,1072.43,14.0,31.5072,1.0,w6_f7_c4,,0
28169,8,Lpp dotA,0.4252979999999999,0.332294,1.0034823410590106,1146.27,16.0,37.5152,1.0,w6_f7_c4,,0
