,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,intensity_whole_cell_egfp_mean,number_of_spots-_per_cell_,bacterial__area_[um²]-_sum_per_cell_,infected_cells,non_infected_cells,well_id,cell_lbl,growth
85557,4,7,1,9,1,18,2094,581,_2048_537_2152_628_,-497.41,718.23,N_V_KCl,NI,140.486,0,0.0,0,1,12,w12_f1_c18,0
80608,4,7,1,10,1,18,2105,570,_2054_529_2149_615_,-497.37,719.3,N_V_KCl,NI,149.469,0,0.0,0,1,12,w12_f1_c18,0
80918,4,7,1,11,1,18,2100,570,_2054_528_2143_612_,-497.67,719.71,N_V_KCl,NI,149.456,0,0.0,0,1,12,w12_f1_c18,0
81225,4,7,1,12,1,18,2095,576,_2046_536_2137_619_,-498.71,718.72,N_V_KCl,NI,152.228,0,0.0,0,1,12,w12_f1_c18,0
81535,4,7,1,13,1,18,1030,609,_971_544_1128_724_,-650.86,710.26,N_V_KCl,NI,160.276,0,0.0,0,1,12,w12_f1_c18,0
81850,4,7,1,14,1,18,737,661,_653_581_815_731_,-695.62,707.96,N_V_KCl,NI,150.678,0,0.0,0,1,12,w12_f1_c18,0
82156,4,7,1,15,1,18,1026,602,_975_552_1102_707_,-652.17,711.7,N_V_KCl,NI,164.851,0,0.0,0,1,12,w12_f1_c18,0
82454,4,7,1,16,1,18,740,656,_646_576_804_730_,-697.13,708.09,N_V_KCl,NI,148.376,0,0.0,0,1,12,w12_f1_c18,0
82746,4,7,1,17,1,18,1019,606,_974_568_1109_721_,-652.41,710.26,N_V_KCl,NI,163.933,0,0.0,0,1,12,w12_f1_c18,0
83047,4,7,1,18,1,18,1035,641,_977_566_1115_721_,-651.87,710.34,N_V_KCl,NI,163.209,0,0.0,0,1,12,w12_f1_c18,0
80038,4,7,1,0,1,19,202,631,_154_572_241_677_,-774.23,711.94,N_V_KCl,NI,238.098,0,0.0,0,1,12,w12_f1_c19,0
80305,4,7,1,1,1,19,1035,594,_988_458_1099_697_,-652.4,716.96,N_V_KCl,NI,216.408,0,0.0,0,1,12,w12_f1_c19,0
83353,4,7,1,2,1,19,1031,595,_964_448_1112_701_,-652.11,716.77,N_V_KCl,NI,190.94,0,0.0,0,1,12,w12_f1_c19,0
83668,4,7,1,3,1,19,1023,602,_974_548_1108_700_,-651.65,712.05,N_V_KCl,NI,186.624,0,0.0,0,1,12,w12_f1_c19,0
83985,4,7,1,4,1,19,1040,603,_994_554_1113_723_,-649.8,709.77,N_V_KCl,NI,163.047,0,0.0,0,1,12,w12_f1_c19,0
84302,4,7,1,5,1,19,1042,606,_990_554_1111_724_,-649.72,709.19,N_V_KCl,NI,162.349,0,0.0,0,1,12,w12_f1_c19,0
84617,4,7,1,6,1,19,1044,603,_973_552_1115_718_,-649.45,710.19,N_V_KCl,NI,162.095,0,0.0,0,1,12,w12_f1_c19,0
84932,4,7,1,7,1,19,1048,610,_1001_562_1118_722_,-648.61,709.21,N_V_KCl,NI,162.194,0,0.0,0,1,12,w12_f1_c19,0
85245,4,7,1,8,1,19,751,677,_689_628_870_744_,-690.86,703.22,N_V_KCl,NI,160.288,0,0.0,0,1,12,w12_f1_c19,0
85558,4,7,1,9,1,19,1041,606,_990_559_1115_704_,-649.84,711.43,N_V_KCl,NI,168.827,0,0.0,0,1,12,w12_f1_c19,0
80609,4,7,1,10,1,19,1041,603,_992_560_1119_702_,-649.87,711.28,N_V_KCl,NI,165.542,0,0.0,0,1,12,w12_f1_c19,0
80919,4,7,1,11,1,19,1035,598,_976_548_1129_711_,-650.32,711.74,N_V_KCl,NI,162.431,0,0.0,0,1,12,w12_f1_c19,0
81226,4,7,1,12,1,19,1030,605,_984_554_1109_709_,-651.35,711.04,N_V_KCl,NI,165.11,0,0.0,0,1,12,w12_f1_c19,0
81536,4,7,1,13,1,19,741,669,_661_589_822_740_,-695.02,706.44,N_V_KCl,NI,148.915,0,0.0,0,1,12,w12_f1_c19,0
81851,4,7,1,14,1,19,2029,701,_1981_653_2094_750_,-507.87,701.38,N_V_KCl,NI,182.86,0,0.0,0,1,12,w12_f1_c19,0
82157,4,7,1,15,1,19,737,656,_653_574_806_726_,-695.97,708.43,N_V_KCl,NI,148.682,0,0.0,0,1,12,w12_f1_c19,0
82455,4,7,1,16,1,19,2020,707,_1972_658_2084_756_,-509.14,700.5,N_V_KCl,NI,180.154,0,0.0,0,1,12,w12_f1_c19,0
82747,4,7,1,17,1,19,730,665,_649_583_807_736_,-696.69,706.87,N_V_KCl,NI,147.249,0,0.0,0,1,12,w12_f1_c19,0
83048,4,7,1,18,1,19,741,661,_656_579_816_731_,-695.71,707.1,N_V_KCl,NI,146.462,0,0.0,0,1,12,w12_f1_c19,0
80039,4,7,1,0,1,2,877,95,_787_31_922_144_,-677.04,789.34,N_V_KCl,NI,245.148,0,0.0,0,1,12,w12_f1_c2,0
80306,4,7,1,1,1,2,45,69,_1_1_102_116_,-796.05,794.11,N_V_KCl,NI,144.207,0,0.0,0,1,12,w12_f1_c2,0
83354,4,7,1,2,1,2,40,60,_4_30_94_110_,-795.84,792.82,N_V_KCl,NI,128.406,0,0.0,0,1,12,w12_f1_c2,0
83669,4,7,1,3,1,2,39,71,_1_1_88_109_,-796.93,794.08,N_V_KCl,NI,137.162,0,0.0,0,1,12,w12_f1_c2,0
83986,4,7,1,4,1,2,48,77,_1_46_87_109_,-796.53,791.13,N_V_KCl,NI,136.896,0,0.0,0,1,12,w12_f1_c2,0
84303,4,7,1,5,1,2,39,80,_1_50_84_114_,-796.69,790.64,N_V_KCl,NI,138.723,0,0.0,0,1,12,w12_f1_c2,0
84618,4,7,1,6,1,2,31,78,_1_46_69_107_,-797.98,791.67,N_V_KCl,NI,155.387,0,0.0,0,1,12,w12_f1_c2,0
84933,4,7,1,7,1,2,30,78,_1_48_94_112_,-797.3,790.94,N_V_KCl,NI,134.634,0,0.0,0,1,12,w12_f1_c2,0
85246,4,7,1,8,1,2,30,74,_1_46_74_106_,-797.59,791.73,N_V_KCl,NI,140.066,0,0.0,0,1,12,w12_f1_c2,0
85559,4,7,1,9,1,2,34,72,_1_46_70_102_,-797.9,792.12,N_V_KCl,NI,146.254,0,0.0,0,1,12,w12_f1_c2,0
80610,4,7,1,10,1,2,26,69,_1_43_68_99_,-798.04,792.39,N_V_KCl,NI,141.482,0,0.0,0,1,12,w12_f1_c2,0
80920,4,7,1,11,1,2,36,67,_1_39_67_98_,-798.16,792.88,N_V_KCl,NI,138.355,0,0.0,0,1,12,w12_f1_c2,0
81227,4,7,1,12,1,2,28,73,_1_41_59_103_,-798.68,792.06,N_V_KCl,NI,147.867,0,0.0,0,1,12,w12_f1_c2,0
81537,4,7,1,13,1,2,25,78,_1_48_67_110_,-798.29,791.14,N_V_KCl,NI,130.568,0,0.0,0,1,12,w12_f1_c2,0
81852,4,7,1,14,1,2,980,41,_940_1_1026_239_,-659.06,789.18,N_V_KCl,NI,154.737,0,0.0,0,1,12,w12_f1_c2,0
82158,4,7,1,15,1,2,977,46,_934_1_1019_187_,-659.73,792.13,N_V_KCl,NI,157.512,0,0.0,0,1,12,w12_f1_c2,0
82456,4,7,1,16,1,2,972,47,_917_1_1015_241_,-660.48,789.24,N_V_KCl,NI,154.382,0,0.0,0,1,12,w12_f1_c2,0
82748,4,7,1,17,1,2,974,61,_934_1_1021_242_,-660.0,789.69,N_V_KCl,NI,157.395,0,0.0,0,1,12,w12_f1_c2,0
83049,4,7,1,18,1,2,980,45,_935_1_1017_246_,-659.51,789.81,N_V_KCl,NI,156.392,0,0.0,0,1,12,w12_f1_c2,0
80040,4,7,1,0,1,20,1134,646,_1088_545_1200_779_,-637.12,706.59,N_V_KCl,NI,288.866,0,0.0,0,1,12,w12_f1_c20,0
80307,4,7,1,1,1,20,742,678,_685_592_829_732_,-693.69,705.05,N_V_KCl,NI,181.735,0,0.0,0,1,12,w12_f1_c20,0
83355,4,7,1,2,1,20,749,675,_674_581_804_730_,-694.76,705.96,N_V_KCl,NI,170.723,0,0.0,0,1,12,w12_f1_c20,0
83670,4,7,1,3,1,20,750,678,_683_577_859_731_,-691.85,704.97,N_V_KCl,NI,165.594,0,0.0,0,1,12,w12_f1_c20,0
83987,4,7,1,4,1,20,739,685,_677_585_867_739_,-691.04,704.44,N_V_KCl,NI,160.479,0,0.0,0,1,12,w12_f1_c20,0
84304,4,7,1,5,1,20,742,685,_684_632_859_743_,-692.0,703.27,N_V_KCl,NI,162.961,0,0.0,0,1,12,w12_f1_c20,0
84619,4,7,1,6,1,20,750,678,_688_589_867_738_,-690.6,704.83,N_V_KCl,NI,155.796,0,0.0,0,1,12,w12_f1_c20,0
84934,4,7,1,7,1,20,756,682,_682_589_876_746_,-690.17,704.28,N_V_KCl,NI,157.332,0,0.0,0,1,12,w12_f1_c20,0
85247,4,7,1,8,1,20,535,709,_448_651_606_796_,-724.97,697.96,N_V_KCl,NI,152.584,0,0.0,0,1,12,w12_f1_c20,0
85560,4,7,1,9,1,20,749,675,_688_628_810_725_,-694.32,704.72,N_V_KCl,NI,166.544,0,0.0,0,1,12,w12_f1_c20,0
80611,4,7,1,10,1,20,747,673,_685_579_846_734_,-692.29,705.76,N_V_KCl,NI,158.224,0,0.0,0,1,12,w12_f1_c20,0
80921,4,7,1,11,1,20,757,667,_684_579_819_727_,-693.64,706.94,N_V_KCl,NI,153.268,0,0.0,0,1,12,w12_f1_c20,0
81228,4,7,1,12,1,20,734,674,_680_619_811_726_,-695.07,705.12,N_V_KCl,NI,152.964,0,0.0,0,1,12,w12_f1_c20,0
81538,4,7,1,13,1,20,2033,715,_1986_664_2098_766_,-507.2,699.31,N_V_KCl,NI,173.848,0,0.0,0,1,12,w12_f1_c20,0
81853,4,7,1,14,1,20,529,699,_461_639_634_784_,-724.05,698.78,N_V_KCl,NI,145.524,0,0.0,0,1,12,w12_f1_c20,0
82159,4,7,1,15,1,20,2027,701,_1980_652_2092_751_,-508.21,701.19,N_V_KCl,NI,182.72,0,0.0,0,1,12,w12_f1_c20,0
82457,4,7,1,16,1,20,514,714,_427_638_593_788_,-727.8,698.2,N_V_KCl,NI,146.368,0,0.0,0,1,12,w12_f1_c20,0
82749,4,7,1,17,1,20,2023,710,_1975_660_2086_758_,-508.75,700.18,N_V_KCl,NI,184.138,0,0.0,0,1,12,w12_f1_c20,0
83050,4,7,1,18,1,20,2027,706,_1980_659_2092_757_,-508.2,700.3,N_V_KCl,NI,183.77,0,0.0,0,1,12,w12_f1_c20,0
80041,4,7,1,0,1,21,839,762,_787_717_893_809_,-680.36,692.25,N_V_KCl,NI,254.8,0,0.0,0,1,12,w12_f1_c21,0
80308,4,7,1,1,1,21,539,717,_484_672_580_764_,-725.04,698.29,N_V_KCl,NI,195.722,0,0.0,0,1,12,w12_f1_c21,0
83356,4,7,1,2,1,21,534,719,_473_662_610_808_,-724.39,696.32,N_V_KCl,NI,153.281,0,0.0,0,1,12,w12_f1_c21,0
83671,4,7,1,3,1,21,531,716,_475_665_593_783_,-725.42,698.38,N_V_KCl,NI,160.506,0,0.0,0,1,12,w12_f1_c21,0
83988,4,7,1,4,1,21,533,715,_472_663_602_771_,-724.97,698.51,N_V_KCl,NI,152.977,0,0.0,0,1,12,w12_f1_c21,0
84305,4,7,1,5,1,21,537,722,_465_660_630_815_,-723.42,696.21,N_V_KCl,NI,147.48,0,0.0,0,1,12,w12_f1_c21,0
84620,4,7,1,6,1,21,533,711,_472_655_597_769_,-725.12,698.72,N_V_KCl,NI,157.174,0,0.0,0,1,12,w12_f1_c21,0
84935,4,7,1,7,1,21,542,714,_449_657_628_794_,-724.06,696.67,N_V_KCl,NI,149.976,0,0.0,0,1,12,w12_f1_c21,0
85248,4,7,1,8,1,21,2036,709,_1962_647_2107_777_,-507.06,699.97,N_V_KCl,NI,151.547,0,0.0,0,1,12,w12_f1_c21,0
85561,4,7,1,9,1,21,536,716,_448_646_600_793_,-725.24,698.09,N_V_KCl,NI,150.846,0,0.0,0,1,12,w12_f1_c21,0
80612,4,7,1,10,1,21,541,720,_461_646_638_822_,-723.11,696.56,N_V_KCl,NI,146.115,0,0.0,0,1,12,w12_f1_c21,0
80922,4,7,1,11,1,21,2039,700,_1988_652_2103_750_,-506.65,701.3,N_V_KCl,NI,175.869,0,0.0,0,1,12,w12_f1_c21,0
81229,4,7,1,12,1,21,528,706,_440_651_630_796_,-725.4,697.24,N_V_KCl,NI,147.042,0,0.0,0,1,12,w12_f1_c21,0
81539,4,7,1,13,1,21,533,722,_461_653_626_815_,-724.9,695.8,N_V_KCl,NI,143.431,0,0.0,0,1,12,w12_f1_c21,0
81854,4,7,1,14,1,21,1367,737,_1261_640_1421_796_,-606.99,697.55,N_V_KCl,NI,197.199,0,0.0,0,1,12,w12_f1_c21,0
82160,4,7,1,15,1,21,528,701,_430_630_606_783_,-726.78,699.03,N_V_KCl,NI,148.598,0,0.0,0,1,12,w12_f1_c21,0
82458,4,7,1,16,1,21,1349,739,_1253_644_1413_801_,-608.22,696.8,N_V_KCl,NI,192.855,0,0.0,0,1,12,w12_f1_c21,0
82750,4,7,1,17,1,21,516,728,_431_650_610_802_,-727.42,696.36,N_V_KCl,NI,145.836,0,0.0,0,1,12,w12_f1_c21,0
83051,4,7,1,18,1,21,518,712,_436_648_608_796_,-726.09,697.48,N_V_KCl,NI,146.131,0,0.0,0,1,12,w12_f1_c21,0
80042,4,7,1,0,1,22,644,802,_591_758_687_848_,-709.49,685.88,N_V_KCl,NI,291.121,0,0.0,0,1,12,w12_f1_c22,0
80309,4,7,1,1,1,22,2036,707,_1980_659_2080_752_,-507.46,699.86,N_V_KCl,NI,290.815,0,0.0,0,1,12,w12_f1_c22,0
83357,4,7,1,2,1,22,2037,703,_1988_650_2085_756_,-506.65,700.71,N_V_KCl,NI,239.466,0,0.0,0,1,12,w12_f1_c22,0
83672,4,7,1,3,1,22,2034,704,_1978_656_2085_753_,-507.43,700.3,N_V_KCl,NI,213.83,0,0.0,0,1,12,w12_f1_c22,0
83989,4,7,1,4,1,22,2030,705,_1975_653_2084_766_,-507.72,699.7,N_V_KCl,NI,183.454,0,0.0,0,1,12,w12_f1_c22,0
84306,4,7,1,5,1,22,1342,734,_1262_651_1446_825_,-606.05,695.23,N_V_KCl,NI,165.948,0,0.0,0,1,12,w12_f1_c22,0
84621,4,7,1,6,1,22,2032,713,_1970_648_2097_775_,-507.45,699.9,N_V_KCl,NI,157.546,0,0.0,0,1,12,w12_f1_c22,0
84936,4,7,1,7,1,22,2037,713,_1973_651_2099_783_,-507.08,699.23,N_V_KCl,NI,152.131,0,0.0,0,1,12,w12_f1_c22,0
85249,4,7,1,8,1,22,1351,730,_1270_646_1452_817_,-605.09,696.14,N_V_KCl,NI,165.238,0,0.0,0,1,12,w12_f1_c22,0
85562,4,7,1,9,1,22,2037,707,_1972_645_2098_772_,-507.06,700.31,N_V_KCl,NI,153.482,0,0.0,0,1,12,w12_f1_c22,0
80613,4,7,1,10,1,22,2039,705,_1984_653_2104_757_,-506.42,700.94,N_V_KCl,NI,173.494,0,0.0,0,1,12,w12_f1_c22,0
80923,4,7,1,11,1,22,534,712,_440_643_621_794_,-725.46,697.9,N_V_KCl,NI,145.597,0,0.0,0,1,12,w12_f1_c22,0
81230,4,7,1,12,1,22,1358,739,_1264_646_1424_801_,-606.71,696.63,N_V_KCl,NI,189.58,0,0.0,0,1,12,w12_f1_c22,0
81540,4,7,1,13,1,22,1361,746,_1267_652_1428_809_,-606.27,695.75,N_V_KCl,NI,194.262,0,0.0,0,1,12,w12_f1_c22,0
81855,4,7,1,14,1,22,1599,766,_1544_727_1647_811_,-570.44,691.0,N_V_KCl,NI,197.804,0,0.0,0,1,12,w12_f1_c22,0
82161,4,7,1,15,1,22,1368,736,_1260_640_1419_797_,-607.29,697.43,N_V_KCl,NI,193.353,0,0.0,0,1,12,w12_f1_c22,0
82459,4,7,1,16,1,22,1597,766,_1536_732_1639_816_,-571.66,690.31,N_V_KCl,NI,195.622,0,0.0,0,1,12,w12_f1_c22,0
82751,4,7,1,17,1,22,1363,746,_1256_648_1415_803_,-607.8,696.36,N_V_KCl,NI,190.876,0,0.0,0,1,12,w12_f1_c22,0
83052,4,7,1,18,1,22,1367,745,_1259_648_1419_803_,-607.27,696.47,N_V_KCl,NI,191.017,0,0.0,0,1,12,w12_f1_c22,0
80043,4,7,1,0,1,23,872,833,_807_752_931_882_,-676.5,682.19,N_V_KCl,NI,331.016,0,0.0,0,1,12,w12_f1_c23,0
80310,4,7,1,1,1,23,1350,733,_1294_684_1430_794_,-604.9,695.09,N_V_KCl,NI,308.147,0,0.0,0,1,12,w12_f1_c23,0
83358,4,7,1,2,1,23,1347,731,_1255_635_1457_829_,-605.8,695.94,N_V_KCl,NI,226.796,0,0.0,0,1,12,w12_f1_c23,0
83673,4,7,1,3,1,23,1338,726,_1265_645_1445_816_,-606.22,696.2,N_V_KCl,NI,188.624,0,0.0,0,1,12,w12_f1_c23,0
83990,4,7,1,4,1,23,1340,728,_1263_647_1450_824_,-605.96,695.8,N_V_KCl,NI,170.944,0,0.0,0,1,12,w12_f1_c23,0
84307,4,7,1,5,1,23,1615,779,_1555_729_1726_832_,-565.23,690.07,N_V_KCl,NI,168.951,0,0.0,0,1,12,w12_f1_c23,0
84622,4,7,1,6,1,23,1345,729,_1265_646_1448_820_,-605.55,695.87,N_V_KCl,NI,162.217,0,0.0,0,1,12,w12_f1_c23,0
84937,4,7,1,7,1,23,1346,732,_1268_650_1454_822_,-604.99,695.47,N_V_KCl,NI,166.287,0,0.0,0,1,12,w12_f1_c23,0
85250,4,7,1,8,1,23,1622,766,_1577_727_1667_827_,-567.01,690.43,N_V_KCl,NI,166.687,0,0.0,0,1,12,w12_f1_c23,0
85563,4,7,1,9,1,23,1347,727,_1268_645_1448_815_,-605.33,696.33,N_V_KCl,NI,165.871,0,0.0,0,1,12,w12_f1_c23,0
80614,4,7,1,10,1,23,1351,727,_1269_643_1447_810_,-605.47,696.72,N_V_KCl,NI,170.357,0,0.0,0,1,12,w12_f1_c23,0
80924,4,7,1,11,1,23,1363,732,_1270_640_1432_798_,-605.83,697.43,N_V_KCl,NI,187.589,0,0.0,0,1,12,w12_f1_c23,0
81231,4,7,1,12,1,23,1602,771,_1546_732_1648_817_,-570.08,690.07,N_V_KCl,NI,183.911,0,0.0,0,1,12,w12_f1_c23,0
81541,4,7,1,13,1,23,1606,778,_1549_739_1653_823_,-569.71,689.18,N_V_KCl,NI,194.276,0,0.0,0,1,12,w12_f1_c23,0
81856,4,7,1,14,1,23,1813,753,_1781_723_1853_783_,-538.45,693.46,N_V_KCl,NI,238.897,0,0.0,0,1,12,w12_f1_c23,0
82162,4,7,1,15,1,23,1598,765,_1542_727_1644_812_,-570.75,690.92,N_V_KCl,NI,194.428,0,0.0,0,1,12,w12_f1_c23,0
82460,4,7,1,16,1,23,1807,758,_1774_729_1845_788_,-539.65,692.72,N_V_KCl,NI,234.602,0,0.0,0,1,12,w12_f1_c23,0
82752,4,7,1,17,1,23,1593,773,_1539_733_1640_819_,-571.31,689.92,N_V_KCl,NI,191.553,0,0.0,0,1,12,w12_f1_c23,0
83053,4,7,1,18,1,23,1596,772,_1543_734_1644_818_,-570.78,690.0,N_V_KCl,NI,192.118,0,0.0,0,1,12,w12_f1_c23,0
80044,4,7,1,0,1,24,1456,817,_1407_765_1533_873_,-590.52,683.96,N_V_KCl,NI,438.166,0,0.0,0,1,12,w12_f1_c24,0
80311,4,7,1,1,1,24,1622,770,_1577_727_1727_828_,-563.11,690.75,N_V_KCl,NI,254.446,0,0.0,0,1,12,w12_f1_c24,0
83359,4,7,1,2,1,24,1619,770,_1567_724_1726_823_,-564.14,690.82,N_V_KCl,NI,215.602,0,0.0,0,1,12,w12_f1_c24,0
83674,4,7,1,3,1,24,1616,774,_1555_721_1725_828_,-564.4,690.9,N_V_KCl,NI,175.701,0,0.0,0,1,12,w12_f1_c24,0
83991,4,7,1,4,1,24,1615,771,_1552_724_1725_829_,-565.13,690.63,N_V_KCl,NI,171.033,0,0.0,0,1,12,w12_f1_c24,0
84308,4,7,1,5,1,24,1827,766,_1789_737_1862_797_,-537.37,691.39,N_V_KCl,NI,246.55,0,0.0,0,1,12,w12_f1_c24,0
84623,4,7,1,6,1,24,1609,776,_1554_725_1729_828_,-565.15,690.53,N_V_KCl,NI,158.898,0,0.0,0,1,12,w12_f1_c24,0
84938,4,7,1,7,1,24,1620,777,_1558_728_1733_832_,-564.2,690.18,N_V_KCl,NI,171.734,0,0.0,0,1,12,w12_f1_c24,0
85251,4,7,1,8,1,24,1835,760,_1796_731_1869_791_,-536.31,692.24,N_V_KCl,NI,241.547,0,0.0,0,1,12,w12_f1_c24,0
85564,4,7,1,9,1,24,1612,773,_1557_721_1730_825_,-564.88,690.94,N_V_KCl,NI,166.647,0,0.0,0,1,12,w12_f1_c24,0
80615,4,7,1,10,1,24,1612,767,_1553_717_1729_824_,-564.91,691.45,N_V_KCl,NI,168.649,0,0.0,0,1,12,w12_f1_c24,0
80925,4,7,1,11,1,24,1614,760,_1554_719_1657_816_,-568.74,691.28,N_V_KCl,NI,167.9,0,0.0,0,1,12,w12_f1_c24,0
81232,4,7,1,12,1,24,1817,759,_1785_730_1854_789_,-538.28,692.45,N_V_KCl,NI,236.126,0,0.0,0,1,12,w12_f1_c24,0
81542,4,7,1,13,1,24,1822,765,_1787_736_1860_796_,-537.65,691.64,N_V_KCl,NI,236.575,0,0.0,0,1,12,w12_f1_c24,0
81857,4,7,1,14,1,24,739,773,_679_726_786_817_,-696.65,690.53,N_V_KCl,NI,163.479,0,0.0,0,1,12,w12_f1_c24,0
82163,4,7,1,15,1,24,1817,753,_1779_724_1851_784_,-538.75,693.33,N_V_KCl,NI,234.866,0,0.0,0,1,12,w12_f1_c24,0
82461,4,7,1,16,1,24,726,778,_666_726_797_830_,-697.6,689.86,N_V_KCl,NI,159.378,0,0.0,0,1,12,w12_f1_c24,0
82753,4,7,1,17,1,24,1809,761,_1776_732_1846_791_,-539.39,692.24,N_V_KCl,NI,232.674,0,0.0,0,1,12,w12_f1_c24,0
83054,4,7,1,18,1,24,1812,761,_1781_732_1851_790_,-538.73,692.38,N_V_KCl,NI,233.138,0,0.0,0,1,12,w12_f1_c24,0
80045,4,7,1,0,1,25,2131,800,_2102_762_2158_853_,-492.53,685.36,N_V_KCl,NI,435.417,0,0.0,0,1,12,w12_f1_c25,0
80312,4,7,1,1,1,25,1829,765,_1793_736_1863_795_,-536.96,691.55,N_V_KCl,NI,352.1,0,0.0,0,1,12,w12_f1_c25,0
83360,4,7,1,2,1,25,1826,762,_1791_733_1864_792_,-537.03,692.06,N_V_KCl,NI,288.056,0,0.0,0,1,12,w12_f1_c25,0
83675,4,7,1,3,1,25,1823,761,_1789_732_1862_791_,-537.3,692.2,N_V_KCl,NI,262.374,0,0.0,0,1,12,w12_f1_c25,0
83992,4,7,1,4,1,25,1828,762,_1789_733_1862_793_,-537.32,692.01,N_V_KCl,NI,253.721,0,0.0,0,1,12,w12_f1_c25,0
84309,4,7,1,5,1,25,747,786,_653_725_813_840_,-695.2,688.92,N_V_KCl,NI,160.613,0,0.0,0,1,12,w12_f1_c25,0
84624,4,7,1,6,1,25,1831,761,_1793_732_1866_793_,-536.66,692.02,N_V_KCl,NI,238.436,0,0.0,0,1,12,w12_f1_c25,0
84939,4,7,1,7,1,25,1836,765,_1797_736_1871_795_,-536.16,691.57,N_V_KCl,NI,244.355,0,0.0,0,1,12,w12_f1_c25,0
85252,4,7,1,8,1,25,734,782,_691_739_794_823_,-695.03,689.25,N_V_KCl,NI,167.871,0,0.0,0,1,12,w12_f1_c25,0
85565,4,7,1,9,1,25,1830,759,_1794_730_1867_790_,-536.68,692.44,N_V_KCl,NI,238.214,0,0.0,0,1,12,w12_f1_c25,0
80616,4,7,1,10,1,25,1830,756,_1793_727_1864_787_,-536.91,692.87,N_V_KCl,NI,238.391,0,0.0,0,1,12,w12_f1_c25,0
80926,4,7,1,11,1,25,1828,753,_1790_724_1863_784_,-537.24,693.32,N_V_KCl,NI,235.959,0,0.0,0,1,12,w12_f1_c25,0
81233,4,7,1,12,1,25,722,782,_678_732_782_820_,-696.79,689.51,N_V_KCl,NI,165.862,0,0.0,0,1,12,w12_f1_c25,0
81543,4,7,1,13,1,25,739,782,_652_735_809_838_,-696.45,689.07,N_V_KCl,NI,153.903,0,0.0,0,1,12,w12_f1_c25,0
81858,4,7,1,14,1,25,475,831,_388_748_613_901_,-729.88,682.7,N_V_KCl,NI,149.277,0,0.0,0,1,12,w12_f1_c25,0
82164,4,7,1,15,1,25,730,773,_657_723_791_817_,-697.38,690.72,N_V_KCl,NI,160.471,0,0.0,0,1,12,w12_f1_c25,0
82462,4,7,1,16,1,25,465,845,_384_751_630_905_,-729.89,681.85,N_V_KCl,NI,146.741,0,0.0,0,1,12,w12_f1_c25,0
82754,4,7,1,17,1,25,718,785,_671_731_775_825_,-697.93,689.24,N_V_KCl,NI,163.18,0,0.0,0,1,12,w12_f1_c25,0
83055,4,7,1,18,1,25,727,785,_667_726_786_830_,-697.23,689.16,N_V_KCl,NI,160.724,0,0.0,0,1,12,w12_f1_c25,0
80046,4,7,1,0,1,26,1933,850,_1899_821_1970_880_,-521.46,679.27,N_V_KCl,NI,537.182,0,0.0,0,1,12,w12_f1_c26,0
80313,4,7,1,1,1,26,748,767,_699_711_804_810_,-693.63,691.48,N_V_KCl,NI,261.106,0,0.0,0,1,12,w12_f1_c26,0
83361,4,7,1,2,1,26,741,771,_694_718_812_810_,-693.77,691.5,N_V_KCl,NI,225.644,0,0.0,0,1,12,w12_f1_c26,0
83676,4,7,1,3,1,26,742,769,_690_716_813_810_,-694.03,691.66,N_V_KCl,NI,217.711,0,0.0,0,1,12,w12_f1_c26,0
83993,4,7,1,4,1,26,749,786,_681_725_807_839_,-694.62,689.3,N_V_KCl,NI,170.691,0,0.0,0,1,12,w12_f1_c26,0
84310,4,7,1,5,1,26,470,840,_415_767_536_898_,-733.84,680.57,N_V_KCl,NI,184.368,0,0.0,0,1,12,w12_f1_c26,0
84625,4,7,1,6,1,26,735,783,_689_742_792_820_,-695.05,689.03,N_V_KCl,NI,171.708,0,0.0,0,1,12,w12_f1_c26,0
84940,4,7,1,7,1,26,740,787,_669_738_798_832_,-695.3,688.84,N_V_KCl,NI,165.118,0,0.0,0,1,12,w12_f1_c26,0
85253,4,7,1,8,1,26,483,841,_404_762_624_913_,-729.4,681.01,N_V_KCl,NI,154.116,0,0.0,0,1,12,w12_f1_c26,0
85566,4,7,1,9,1,26,743,782,_693_732_795_819_,-695.05,689.45,N_V_KCl,NI,168.372,0,0.0,0,1,12,w12_f1_c26,0
80617,4,7,1,10,1,26,735,780,_666_728_810_821_,-695.63,690.2,N_V_KCl,NI,161.829,0,0.0,0,1,12,w12_f1_c26,0
80927,4,7,1,11,1,26,736,776,_677_729_795_814_,-695.67,690.59,N_V_KCl,NI,162.626,0,0.0,0,1,12,w12_f1_c26,0
81234,4,7,1,12,1,26,463,830,_398_762_585_906_,-732.3,681.85,N_V_KCl,NI,160.529,0,0.0,0,1,12,w12_f1_c26,0
81544,4,7,1,13,1,26,472,844,_400_764_650_914_,-727.28,679.76,N_V_KCl,NI,145.446,0,0.0,0,1,12,w12_f1_c26,0
81859,4,7,1,14,1,26,134,818,_103_787_175_854_,-782.67,683.59,N_V_KCl,NI,172.873,0,0.0,0,1,12,w12_f1_c26,0
82165,4,7,1,15,1,26,464,826,_388_751_637_905_,-730.75,682.5,N_V_KCl,NI,149.71,0,0.0,0,1,12,w12_f1_c26,0
82463,4,7,1,16,1,26,127,823,_93_792_163_855_,-783.96,682.88,N_V_KCl,NI,174.853,0,0.0,0,1,12,w12_f1_c26,0
