Database Name	Opera_Phenix_1
Database Link	http://157.99.122.161/ODA/OdaService.asmx
Evaluation Signature	e740a9c8-6ba9-4899-a4ca-d0a2745e5893
Plate Name	EP149
Measurement	Measurement 1
Evaluation	Evaluation10
Population	Population - Tracked Real_Nuclei

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Bacteria	Tracked Real_Nuclei - Age [s]	Tracked Real_Nuclei - Current Displacement X [µm]	Tracked Real_Nuclei - Current Displacement Y [µm]	Tracked Real_Nuclei - Track Point X	Tracked Real_Nuclei - Track Point Y	Tracked Real_Nuclei - Current Speed [µm/s]	
4	7	1	8	6	8	1887	1119	[1686,958,2043,1270]	274.89	1188.21	Lpp WT	28823.1	0.467242	-7.47587	1893	1133	0.000488543	
4	7	1	8	6	9	550	1276	[292,1024,865,1530]	153.22	1175.73	Lpp WT	28823.1	-2.80345	-1.96242	591	1267	0.000187951	
4	7	1	8	6	11	1093	1501	[1000,1402,1177,1718]	199.64	1148.68	Lpp WT	28823.1	4.48552	-4.76587	1088	1556	0.000472956	
4	7	1	8	6	12	2131	996	[2103,947,2158,1075]	297.55	1199.69	Lpp WT	25223.4	0.747587	-0.373794	2135	1010	0.0011746	
4	7	1	8	6	13	953	1556	[864,1406,1043,1718]	187.64	1147.48	Lpp WT	18022.7	-0.934484	-1.40173	959	1569	0.00028621	
4	7	1	8	6	14	1637	1287	[1549,1169,1748,1377]	251.68	1174.39	Lpp WT	14424.3	-5.51345	11.4942	1645	1281	0.000263361	
4	7	1	8	6	15	1293	703	[1170,575,1402,817]	218.9	1228.92	Lpp WT	10822.1	-1.02793	5.51345	1294	697	0.00121003	
4	7	1	8	6	16	640	997	[557,838,760,1077]	159.73	1203.92	Lpp WT	7212.38	2.05586	8.41035	661	965	0.00120338	
4	7	1	8	6	17	780	54	[620,1,871,115]	167.34	1289.61	Lpp WT	3600.35	-1.77552	0	742	48	0.000514492	
4	7	1	8	6	18	1487	645	[1363,474,1597,875]	236.22	1230.36	Lpp WT	0	0	0	1479	682	0.00213144	
4	7	1	9	6	2	2032	364	[1902,238,2158,670]	288.84	1254.64	Lpp WT	32418.2	-2.42966	-9.25139	2042	422	0.00226278	
4	7	1	9	6	4	1650	682	[1531,489,1768,974]	252.48	1228.72	Lpp WT	32418.2	-5.42001	-11.5876	1653	700	0.00219177	
4	7	1	9	6	7	347	939	[178,698,495,1119]	129.44	1207.98	Lpp WT	32418.2	-1.30828	-5.6069	337	921	0.00112861	
4	7	1	9	6	8	1901	1138	[1761,1001,2069,1277]	276.54	1187.35	Lpp WT	32418.2	2.14931	-6.63483	1911	1142	0.00142125	
4	7	1	9	6	9	553	1285	[291,1028,865,1531]	153.07	1175.37	Lpp WT	32418.2	-2.99035	-1.58862	589	1271	0.00133506	
4	7	1	9	6	11	1100	1593	[982,1405,1219,1711]	200.03	1147.22	Lpp WT	32418.2	4.85932	-3.27069	1092	1572	0.00153321	
4	7	1	9	6	13	959	1559	[878,1418,1038,1706]	187.89	1148.13	Lpp WT	21617.8	-0.654139	-2.05586	962	1562	0.00115814	
4	7	1	9	6	14	1660	1268	[1564,1154,1764,1379]	253.07	1174.93	Lpp WT	18019.4	-4.11173	10.9335	1660	1275	0.00141285	
4	7	1	9	6	15	1296	695	[1144,574,1412,805]	218.37	1228.35	Lpp WT	14417.2	-1.58862	6.16759	1288	704	0.000807346	
4	7	1	9	6	16	687	918	[541,832,827,1091]	161.09	1204.13	Lpp WT	10807.5	3.36414	8.22346	675	963	0.000367599	
4	7	1	9	6	17	799	55	[624,1,893,118]	169.18	1289.19	Lpp WT	7195.47	0.0934484	0.467242	762	53	0.000535863	
4	7	1	9	6	18	1458	616	[1336,461,1625,738]	236.22	1238.04	Lpp WT	3595.11	0	-7.66277	1479	600	0.00217348	
4	7	1	9	6	19	66	177	[35,149,127,211]	105.09	1277.31	Lpp WT	0	0	0	76	180	NaN	
4	7	1	9	6	20	1943	41	[1868,1,2005,81]	279.16	1290.77	Lpp WT	0	0	0	1939	36	NaN	
4	7	1	9	6	21	794	946	[754,880,836,1038]	172.23	1205.01	Lpp WT	0	0	0	794	953	NaN	
4	7	1	10	6	2	2045	265	[1930,151,2158,506]	290.64	1266.36	Lpp WT	36155.6	-0.56069	-20.9324	2062	297	0.00176512	
4	7	1	10	6	4	1684	517	[1533,327,1814,761]	254.17	1244.09	Lpp WT	36155.6	-3.73794	-27.0066	1671	535	0.00238885	
4	7	1	10	6	7	404	835	[192,648,568,1036]	133.1	1213.7	Lpp WT	36155.6	2.33621	-11.3073	376	860	0.0012253	
4	7	1	10	6	8	1950	1053	[1796,917,2083,1194]	279.19	1195.51	Lpp WT	36155.6	4.76587	-14.7648	1939	1055	0.00129061	
4	7	1	10	6	9	589	1177	[313,902,895,1439]	155.77	1184.32	Lpp WT	36155.6	-0.280345	-10.5597	618	1175	0.00141222	
4	7	1	10	6	11	1125	1519	[1015,1327,1230,1606]	202.28	1156.66	Lpp WT	36155.6	7.10208	-12.709	1116	1471	0.00164361	
4	7	1	10	6	13	992	1482	[913,1354,1069,1608]	191.04	1155.28	Lpp WT	25355.2	2.52311	-9.15794	996	1486	0.00141125	
4	7	1	10	6	14	1697	1185	[1600,1074,1793,1304]	256.37	1183.19	Lpp WT	21756.8	-0.841035	2.71	1695	1187	0.0015703	
4	7	1	10	6	15	1239	637	[1169,543,1357,746]	216.23	1232.91	Lpp WT	18154.6	-3.73794	1.58862	1265	655	0.00135344	
4	7	1	10	6	18	1452	513	[1339,422,1550,643]	233.62	1245.86	Lpp WT	7332.5	-2.61655	-15.5124	1451	516	0.00221392	
4	7	1	10	6	22	1359	633	[1284,487,1433,704]	224.35	1238.1	Lpp WT	0	0	0	1352	599	0.000563308	
4	7	1	10	6	23	816	866	[555,674,1085,1049]	172.26	1215.12	Lpp WT	0	0	0	795	845	0.00109251	
4	7	1	11	6	2	2046	262	[1927,149,2158,507]	290.24	1265.63	Lpp WT	39619.5	-1.02793	-20.1849	2057	305	0.000564539	
4	7	1	11	6	4	1668	467	[1520,308,1818,785]	253.94	1245.78	Lpp WT	39619.5	-3.92483	-28.6887	1669	517	0.000359371	
4	7	1	11	6	7	376	825	[211,680,543,1020]	133.04	1215.74	Lpp WT	39619.5	2.24276	-13.3631	375	838	0.000575361	
4	7	1	11	6	8	1941	1050	[1777,895,2087,1193]	278.77	1196.17	Lpp WT	39619.5	4.39207	-15.419	1935	1048	0.000183788	
4	7	1	11	6	9	584	1196	[307,945,889,1428]	154.98	1184.06	Lpp WT	39619.5	-1.02793	-10.2793	610	1178	0.000253648	
4	7	1	11	6	11	1111	1405	[1013,1312,1190,1611]	201.4	1158.62	Lpp WT	39619.5	6.26104	-14.6714	1107	1450	0.000540721	
4	7	1	11	6	13	968	1472	[830,1319,1069,1613]	188.95	1156.25	Lpp WT	28819.2	0.373794	-10.1859	973	1475	0.000438012	
4	7	1	11	6	14	1690	1158	[1587,1025,1792,1290]	256.04	1185.56	Lpp WT	25220.8	-1.21483	0.280345	1691	1161	0.000502828	
4	7	1	11	6	22	1336	620	[1202,495,1512,721]	223.75	1236.28	Lpp WT	3463.93	-0.56069	1.86897	1346	619	0.000427052	
4	7	1	11	6	23	775	853	[485,580,1080,1043]	168.76	1216.48	Lpp WT	3463.93	-3.55104	-1.30828	757	831	0.00107078	
4	7	1	11	6	24	1293	451	[1202,360,1424,551]	220.14	1251.52	Lpp WT	0	0	0	1307	456	0.000349211	
4	7	1	12	6	2	2055	296	[1949,190,2158,558]	291.04	1262.6	Lpp WT	43219.7	-0.186897	-17.1945	2066	337	0.000574793	
4	7	1	12	6	4	1658	498	[1488,305,1843,757]	253.12	1245.88	Lpp WT	43219.7	-4.76587	-28.7821	1660	516	0.000664029	
4	7	1	12	6	7	373	856	[185,669,529,1027]	131.3	1214.83	Lpp WT	43219.7	0.467242	-12.4286	356	848	0.000525607	
4	7	1	12	6	8	1947	1059	[1763,888,2099,1198]	279.1	1195.73	Lpp WT	43219.7	4.67242	-14.9517	1938	1053	0.000167453	
4	7	1	12	6	9	592	1174	[312,902,893,1433]	155.61	1184.79	Lpp WT	43219.7	-0.373794	-11.0269	617	1170	0.000163925	
4	7	1	12	6	11	1128	1515	[1005,1324,1209,1609]	202.04	1157.01	Lpp WT	43219.7	6.82173	-13.0828	1113	1467	0.00114333	
4	7	1	12	6	13	972	1484	[844,1348,1067,1611]	189.55	1155.99	Lpp WT	32419.3	1.02793	-9.90553	980	1478	0.00019768	
4	7	1	12	6	14	1692	1160	[1584,1021,1812,1272]	256.34	1186.64	Lpp WT	28820.9	-0.841035	-0.747587	1695	1150	0.000206978	
4	7	1	12	6	22	1339	623	[1201,467,1492,744]	223.1	1237.08	Lpp WT	7064.1	-1.21483	1.02793	1339	610	0.000201495	
4	7	1	12	6	23	834	877	[550,667,1094,1046]	172.47	1215.86	Lpp WT	7064.1	0.186897	-0.747587	797	837	0.000589856	
4	7	1	12	6	24	1289	443	[1192,355,1423,543]	219.28	1252.38	Lpp WT	3600.17	-0.841035	-0.934484	1298	446	0.000281639	
4	7	1	13	6	2	2057	304	[1952,191,2158,524]	290.95	1263.64	Lpp WT	46819.6	-0.280345	-18.2224	2065	326	0.000169279	
4	7	1	13	6	4	1661	470	[1473,312,1829,684]	253.43	1249.81	Lpp WT	46819.6	-4.48552	-32.7069	1663	474	0.00104373	
4	7	1	13	6	7	372	862	[189,617,538,1024]	131.36	1216.6	Lpp WT	46819.6	0.56069	-14.2042	357	829	0.000341357	
4	7	1	13	6	8	1945	1049	[1794,897,2106,1194]	279.72	1195.61	Lpp WT	46819.6	5.32656	-14.8583	1945	1054	0.000186224	
4	7	1	13	6	9	588	1169	[312,899,897,1433]	155.86	1184.74	Lpp WT	46819.6	-0.186897	-11.0269	619	1170	0.000172761	
4	7	1	13	6	11	1038	1467	[840,1320,1197,1619]	195.44	1156.72	Lpp WT	46819.6	0.280345	-12.8024	1043	1470	0.00101927	
4	7	1	13	6	14	1688	1121	[1603,1035,1778,1261]	256.13	1186.95	Lpp WT	32420.8	-1.12138	-1.02793	1692	1147	0.000688233	
4	7	1	13	6	22	1382	606	[1202,479,1499,730]	223.52	1237	Lpp WT	10664	-0.841035	1.12138	1343	611	0.000430706	
4	7	1	13	6	23	826	872	[552,666,1099,1047]	172.84	1215.64	Lpp WT	10664	0.56069	-0.467242	801	840	0.000634948	
4	7	1	13	6	24	1296	435	[1189,341,1414,538]	219.52	1253.12	Lpp WT	7200.05	-0.654139	-1.68207	1300	438	0.00123713	
4	7	1	14	6	2	2056	298	[1954,191,2158,514]	290.97	1263.41	Lpp WT	50421.2	-0.280345	-18.0355	2065	328	0.000342474	
4	7	1	14	6	4	1642	439	[1480,279,1814,633]	252.48	1253.22	Lpp WT	50421.2	-5.42001	-36.1645	1653	437	0.00052595	
4	7	1	14	6	7	352	829	[181,637,516,1017]	130.7	1216.45	Lpp WT	50421.2	-0.0934484	-14.0173	350	831	0.000160509	
4	7	1	14	6	8	1943	1048	[1781,897,2099,1191]	279.12	1195.8	Lpp WT	50421.2	4.67242	-15.0452	1938	1052	0.000133293	
4	7	1	14	6	9	589	1198	[306,945,890,1429]	155.06	1184.04	Lpp WT	50421.2	-0.934484	-10.2793	611	1178	0.000291659	
4	7	1	14	6	11	1022	1461	[834,1305,1197,1619]	194.91	1157.32	Lpp WT	50421.2	-0.280345	-13.3631	1037	1464	0.00107091	
4	7	1	14	6	14	1648	1110	[1574,1041,1763,1193]	252.84	1190.06	Lpp WT	36022.4	-4.39207	-4.20518	1657	1113	0.000780521	
4	7	1	14	6	22	1362	565	[1191,414,1493,709]	223.67	1239.75	Lpp WT	14265.6	-0.654139	-1.58862	1345	582	0.000891647	
4	7	1	14	6	23	766	854	[484,579,1080,1042]	168.87	1216.48	Lpp WT	14265.6	-3.45759	-1.30828	758	831	0.00109615	
4	7	1	14	6	24	1215	457	[1114,359,1316,579]	211.66	1251.02	Lpp WT	10801.7	-8.5038	0.467242	1216	461	0.00169989	
4	7	1	14	6	25	1703	1167	[1631,1114,1771,1226]	257.48	1184.57	Lpp WT	0	0	0	1707	1172	0.000302255	
4	7	1	14	6	26	2083	2047	[1999,1922,2158,2158]	293.31	1102.38	Lpp WT	0	0	0	2090	2052	0.000103673	
4	7	1	15	6	2	2027	262	[1890,93,2158,566]	289.66	1265.32	Lpp WT	54026.7	-1.58862	-19.9045	2051	308	0.000353166	
4	7	1	15	6	4	1656	446	[1466,257,1811,651]	252.68	1253.14	Lpp WT	54026.7	-5.23311	-36.0711	1655	438	0.000425618	
4	7	1	15	6	7	371	831	[172,642,578,1043]	131.2	1216.53	Lpp WT	54026.7	0.373794	-14.1107	355	830	0.000121107	
4	7	1	15	6	8	1941	1039	[1779,899,2093,1194]	279.35	1195.82	Lpp WT	54026.7	4.95276	-15.0452	1941	1052	5.72269E-05	
4	7	1	15	6	9	585	1169	[310,899,893,1430]	155.56	1184.95	Lpp WT	54026.7	-0.467242	-11.2138	616	1168	0.000183837	
4	7	1	15	6	11	1124	1513	[1012,1325,1199,1607]	201.78	1156.9	Lpp WT	54026.7	6.63483	-12.9893	1111	1468	0.000979088	
4	7	1	15	6	14	1654	1110	[1579,1044,1764,1215]	253.5	1189.22	Lpp WT	39628	-3.73794	-3.36414	1664	1122	0.00021763	
4	7	1	15	6	22	1374	584	[1197,418,1533,767]	226.48	1237.26	Lpp WT	17871.1	2.14931	0.841035	1375	608	0.000817041	
4	7	1	15	6	23	817	864	[549,664,1097,1046]	172.6	1215.74	Lpp WT	17871.1	0.280345	-0.654139	798	838	0.000573193	
4	7	1	15	6	24	1261	456	[1158,353,1375,602]	215.73	1251.12	Lpp WT	14407.2	-4.39207	0.373794	1260	460	0.000959501	
4	7	1	15	6	25	1719	1177	[1654,1122,1778,1234]	258.4	1183.98	Lpp WT	3605.52	0.934484	0.56069	1717	1178	0.000244674	
4	7	1	15	6	26	2082	2078	[2003,1936,2158,2158]	293.28	1101.95	Lpp WT	3605.52	0	0.373794	2090	2056	0.000181499	
4	7	1	15	6	27	977	1476	[848,1348,1067,1604]	189.51	1156.11	Lpp WT	0	0	0	979	1477	0.000155633	
4	7	1	16	6	2	2026	241	[1886,91,2158,563]	289.49	1265.54	Lpp WT	57629.4	-1.77552	-20.0914	2049	306	0.000112466	
4	7	1	16	6	4	1653	470	[1528,313,1794,625]	253.18	1250.36	Lpp WT	57629.4	-4.67242	-33.2676	1661	468	0.000504448	
4	7	1	16	6	7	354	829	[177,627,531,1009]	130.84	1216.22	Lpp WT	57629.4	0.0934484	-13.8304	352	833	0.000120041	
4	7	1	16	6	8	1934	1048	[1798,908,2085,1181]	279.48	1195.92	Lpp WT	57629.4	5.04621	-15.1386	1942	1051	4.74089E-05	
4	7	1	16	6	9	584	1165	[318,899,890,1426]	155.53	1185.19	Lpp WT	57629.4	-0.467242	-11.4942	616	1165	5.73306E-05	
4	7	1	16	6	11	1123	1508	[1026,1323,1201,1601]	201.93	1156.81	Lpp WT	57629.4	6.72828	-12.8959	1112	1469	0.000109282	
4	7	1	16	6	14	1649	1113	[1576,1045,1759,1203]	253.03	1189.43	Lpp WT	43230.6	-4.20518	-3.55104	1659	1120	0.000226872	
4	7	1	16	6	22	1358	583	[1210,459,1485,706]	224.61	1238.38	Lpp WT	21473.8	0.280345	-0.280345	1355	596	0.000472263	
4	7	1	16	6	23	820	865	[548,664,1094,1043]	172.4	1216.07	Lpp WT	21473.8	0.0934484	-0.934484	796	835	6.51954E-05	
4	7	1	16	6	24	1241	451	[1122,316,1354,597]	212.94	1251.15	Lpp WT	18009.9	-7.19553	0.373794	1230	460	0.000744128	
4	7	1	16	6	25	1717	1171	[1632,1115,1773,1231]	257.85	1184.37	Lpp WT	7208.17	0.373794	0.186897	1711	1174	0.00124188	
4	7	1	16	6	26	2081	2078	[1996,1942,2158,2158]	293.34	1101.01	Lpp WT	7208.17	0	1.30828	2090	2066	0.000236977	
4	7	1	16	6	27	976	1472	[847,1331,1064,1603]	189.47	1156.66	Lpp WT	3602.65	0	-0.56069	979	1471	0.000234858	
4	7	1	17	6	2	2027	267	[1892,107,2158,561]	289.76	1265.06	Lpp WT	61221.8	-1.49517	-19.6242	2052	311	0.000151676	
4	7	1	17	6	4	1649	457	[1554,350,1756,579]	253.03	1251.14	Lpp WT	61221.8	-4.85932	-34.0152	1659	460	0.000214502	
4	7	1	17	6	7	367	823	[189,642,541,1014]	131.27	1216.56	Lpp WT	61221.8	0.467242	-14.1107	356	830	0.000130061	
4	7	1	17	6	8	1937	1043	[1815,913,2068,1181]	279.4	1196.1	Lpp WT	61221.8	4.95276	-15.3255	1941	1049	5.81651E-05	
4	7	1	17	6	9	589	1166	[314,892,892,1426]	155.7	1185.28	Lpp WT	61221.8	-0.373794	-11.5876	617	1164	3.67869E-05	
4	7	1	17	6	11	1120	1506	[1002,1334,1194,1597]	201.87	1157.49	Lpp WT	61221.8	6.72828	-13.55	1112	1462	0.000182086	
4	7	1	17	6	14	1646	1082	[1556,865,1826,1375]	253.45	1190.51	Lpp WT	46823.1	-3.73794	-4.57897	1664	1109	0.000314307	
4	7	1	17	6	22	1359	600	[1215,488,1466,708]	223.98	1237.36	Lpp WT	25066.3	-0.373794	0.747587	1348	607	0.000339158	
4	7	1	17	6	23	793	847	[551,666,1092,1044]	172.51	1215.97	Lpp WT	25066.3	0.186897	-0.841035	797	836	3.67869E-05	
4	7	1	17	6	24	1258	467	[1136,318,1368,577]	215.46	1251.44	Lpp WT	21602.3	-4.67242	0	1257	456	0.000709996	
4	7	1	17	6	25	1777	1216	[1664,1050,1898,1430]	262.94	1177.87	Lpp WT	10800.6	5.42001	6.72828	1765	1244	0.00229969	
4	7	1	17	6	26	2091	2085	[2017,1951,2158,2158]	294.04	1100.89	Lpp WT	10800.6	0.747587	1.49517	2098	2068	0.000214502	
4	7	1	17	6	27	983	1474	[852,1358,1068,1601]	189.98	1155.64	Lpp WT	7195.13	0.467242	0.467242	984	1482	0.000314307	
4	7	1	0	7	1	404	393	[177,205,534,572]	132.96	1059.98	Lpp WT	0	0	0	374	377	0.000763511	
4	7	1	0	7	2	913	406	[778,272,1055,537]	184.01	1057.46	Lpp WT	0	0	0	921	404	0.00138662	
4	7	1	0	7	3	1408	425	[1192,256,1594,727]	227.37	1051.26	Lpp WT	0	0	0	1384	470	0.0016521	
4	7	1	0	7	4	201	585	[40,351,343,738]	115.85	1042.05	Lpp WT	0	0	0	191	569	0.00165189	
4	7	1	0	7	5	116	848	[7,603,179,918]	106.9	1021.62	Lpp WT	0	0	0	95	788	0.00197451	
4	7	1	0	7	6	392	969	[211,783,566,1131]	134.33	1005.77	Lpp WT	0	0	0	389	957	0.00145585	
4	7	1	0	7	7	803	1048	[606,864,1039,1210]	175.12	997.66	Lpp WT	0	0	0	825	1044	0.00121014	
4	7	1	0	7	8	1634	1342	[1455,1143,1803,1519]	249.77	970.97	Lpp WT	0	0	0	1624	1330	0.000812682	
4	7	1	0	7	9	1011	1372	[805,1256,1091,1538]	188.16	965.05	Lpp WT	0	0	0	965	1393	NaN	
4	7	1	0	7	10	1725	1594	[1576,1462,1882,1713]	259.42	946.57	Lpp WT	0	0	0	1727	1591	0.000462208	
4	7	1	0	7	11	881	1812	[738,1648,1038,1988]	181.43	925.98	Lpp WT	0	0	0	893	1811	0.00114755	
4	7	1	0	7	12	1662	1929	[1487,1799,1889,2065]	253.7	914.38	Lpp WT	0	0	0	1666	1935	0.000881882	
4	7	1	1	7	1	390	355	[207,200,605,541]	135.59	1060.83	Lpp WT	3599.68	2.61655	-0.841035	402	368	0.00074538	
4	7	1	1	7	2	870	365	[732,233,1014,517]	180.15	1060.56	Lpp WT	3599.68	-3.92483	-3.0838	879	371	0.000891384	
4	7	1	1	7	3	1433	393	[1185,161,1630,688]	228.15	1057.18	Lpp WT	3599.68	0.841035	-5.88725	1393	407	0.00171258	
4	7	1	1	7	4	139	483	[1,313,320,704]	112.82	1047.17	Lpp WT	3599.68	-2.99035	-5.13966	159	514	0.00116658	
4	7	1	1	7	5	70	704	[1,518,144,904]	103.55	1027.81	Lpp WT	3599.68	-3.36414	-6.26104	59	721	0.00115642	
4	7	1	1	7	6	339	938	[170,786,516,1093]	129.86	1008.52	Lpp WT	3599.68	-4.48552	-2.71	341	928	0.000860241	
4	7	1	1	7	7	776	1003	[640,838,985,1246]	172.54	1001.17	Lpp WT	3599.68	-2.52311	-3.55104	798	1006	0.00106152	
4	7	1	1	7	8	1627	1338	[1414,1086,1783,1491]	248.44	973.59	Lpp WT	3599.68	-1.30828	-2.61655	1610	1302	0.000554299	
4	7	1	1	7	10	1714	1604	[1586,1483,1842,1722]	258.06	945.55	Lpp WT	3599.68	-1.30828	1.02793	1713	1602	0.00038952	
4	7	1	1	7	11	868	1767	[646,1553,1088,1987]	178.95	929.31	Lpp WT	3599.68	-2.52311	-3.27069	866	1776	0.000707363	
4	7	1	1	7	12	1663	1903	[1485,1782,1839,2045]	251.36	916.58	Lpp WT	3599.68	-2.33621	-2.14931	1641	1912	0.000588897	
4	7	1	1	7	13	2066	132	[1968,1,2158,237]	291.43	1084.35	Lpp WT	0	0	0	2070	116	0.000264707	
4	7	1	2	7	1	449	401	[258,195,632,528]	138.15	1060.92	Lpp WT	7199.85	5.23311	-0.934484	430	367	0.000913596	
4	7	1	2	7	2	867	360	[725,219,1002,517]	178.92	1061.34	Lpp WT	7199.85	-5.13966	-3.83138	866	363	0.000333588	
4	7	1	2	7	3	1463	329	[1193,164,1622,561]	230.13	1063.31	Lpp WT	7199.85	2.80345	-11.9614	1414	342	0.0016933	
4	7	1	2	7	4	108	452	[1,271,296,711]	110.51	1047.9	Lpp WT	7199.85	-5.32656	-5.88725	134	506	0.000730847	
4	7	1	2	7	5	71	728	[1,530,143,944]	104.2	1026.79	Lpp WT	7199.85	-2.71	-5.23311	66	732	0.000439259	
4	7	1	2	7	6	340	934	[182,790,513,1077]	130.79	1008.66	Lpp WT	7199.85	-3.55104	-2.8969	351	926	0.000161367	
4	7	1	2	7	7	754	1023	[526,843,946,1160]	169.37	1000.38	Lpp WT	7199.85	-5.70035	-2.71	764	1015	0.00178119	
4	7	1	2	7	8	1604	1278	[1431,1094,1786,1486]	248.18	974.61	Lpp WT	7199.85	-1.58862	-3.64449	1607	1291	0.000277747	
4	7	1	2	7	10	1718	1594	[1594,1473,1848,1718]	258.69	946.43	Lpp WT	7199.85	-0.654139	0.0934484	1720	1592	0.000234086	
4	7	1	2	7	11	875	1763	[648,1551,1091,1979]	179.35	930.08	Lpp WT	7199.85	-2.05586	-4.11173	871	1767	0.000198503	
4	7	1	2	7	12	1617	1877	[1486,1750,1866,2071]	250.69	915.75	Lpp WT	7199.85	-2.99035	-1.30828	1634	1921	0.000916291	
4	7	1	2	7	13	2077	108	[1943,1,2158,205]	291.2	1085.3	Lpp WT	3600.17	-0.186897	-0.934484	2068	106	0.000215446	
4	7	1	2	7	14	2087	1403	[2016,1250,2158,1557]	294.72	963.84	Lpp WT	0	0	0	2105	1406	0	
4	7	1	3	7	1	477	399	[251,205,644,528]	141.89	1059.64	Lpp WT	10800.3	8.97104	0.373794	470	381	0.000915668	
4	7	1	3	7	2	844	350	[712,206,1005,509]	178.01	1061.61	Lpp WT	10800.3	-6.07414	-4.11173	856	360	0.000349612	
4	7	1	3	7	3	1450	383	[1189,162,1649,677]	229.02	1057.54	Lpp WT	10800.3	1.68207	-6.26104	1402	403	0.00105501	
4	7	1	3	7	4	89	425	[1,249,303,676]	110.31	1050.7	Lpp WT	10800.3	-5.51345	-8.6907	132	476	0.000702914	
4	7	1	3	7	5	60	668	[1,558,119,878]	103.05	1028.39	Lpp WT	10800.3	-3.83138	-6.82173	54	715	0.000466553	
4	7	1	3	7	6	363	927	[194,786,515,1070]	130.95	1008.64	Lpp WT	10800.3	-3.36414	-2.80345	353	927	0.000123529	
4	7	1	3	7	7	663	1063	[535,950,836,1167]	161.56	994.96	Lpp WT	10800.3	-13.55	2.71	680	1073	0.00175736	
4	7	1	3	7	8	1599	1294	[1400,1082,1797,1488]	247.24	974.56	Lpp WT	10800.3	-2.52311	-3.64449	1597	1291	0.00028612	
4	7	1	3	7	10	1719	1586	[1596,1468,1831,1703]	258.43	946.91	Lpp WT	10800.3	-0.934484	-0.373794	1717	1587	0.000130765	
4	7	1	3	7	11	867	1755	[653,1543,1085,1973]	179.35	930.55	Lpp WT	10800.3	-2.05586	-4.57897	871	1762	9.39309E-05	
4	7	1	3	7	12	1582	1895	[1445,1750,1723,2070]	245.4	917.19	Lpp WT	10800.3	-8.31691	-2.80345	1577	1905	0.00156459	
4	7	1	3	7	13	2067	89	[1939,1,2158,220]	290.87	1085.76	Lpp WT	7200.66	-0.56069	-1.40173	2064	101	0.000177621	
4	7	1	3	7	14	2087	1403	[2016,1250,2158,1557]	294.72	963.84	Lpp WT	3600.5	0	0	2105	1406	0.00023688	
4	7	1	3	7	15	924	1272	[786,1186,1000,1477]	182.11	972.82	Lpp WT	0	0	0	900	1310	0.000576614	
4	7	1	4	7	1	534	359	[342,199,636,552]	144.45	1060.39	Lpp WT	14398.8	11.4942	-0.373794	497	373	0.000754789	
4	7	1	4	7	2	871	334	[655,149,1052,526]	178.32	1063.09	Lpp WT	14398.8	-5.70035	-5.6069	860	344	0.00035913	
4	7	1	4	7	3	1428	426	[1183,199,1621,672]	228.8	1055.75	Lpp WT	14398.8	1.49517	-4.48552	1400	422	0.000440868	
4	7	1	4	7	4	79	428	[1,229,325,766]	110.14	1048.48	Lpp WT	14398.8	-5.70035	-6.44794	130	500	0.000615514	
4	7	1	4	7	5	60	699	[1,617,120,853]	103.18	1027.03	Lpp WT	14398.8	-3.64449	-5.42001	56	730	0.000225408	
4	7	1	4	7	6	356	929	[188,786,503,1069]	130.3	1008.77	Lpp WT	14398.8	-4.01828	-2.99035	346	925	0.000133413	
4	7	1	4	7	7	630	1066	[447,863,866,1218]	159.52	997.33	Lpp WT	14398.8	-15.6059	0.373794	658	1048	0.000519238	
4	7	1	4	7	8	1574	1290	[1366,1074,1781,1488]	246.12	974.72	Lpp WT	14398.8	-3.64449	-3.73794	1585	1290	0.000174626	
4	7	1	4	7	10	1715	1574	[1595,1460,1828,1703]	258.17	947.16	Lpp WT	14398.8	-1.21483	-0.654139	1714	1584	0.000130733	
4	7	1	4	7	11	868	1756	[653,1544,1084,1971]	179.17	930.69	Lpp WT	14398.8	-2.24276	-4.67242	869	1761	5.80382E-05	
4	7	1	4	7	12	1550	1957	[1367,1771,1745,2144]	243	911.99	Lpp WT	14398.8	-10.6531	2.42966	1552	1961	0.00108404	
4	7	1	4	7	13	2070	99	[1955,1,2158,219]	291.06	1085.13	Lpp WT	10799.1	-0.373794	-0.747587	2066	108	0.000147988	
4	7	1	4	7	14	2083	1389	[2008,1230,2158,1542]	294.44	965.57	Lpp WT	7198.9	-0.280345	-1.68207	2102	1388	0.000721363	
4	7	1	4	7	15	901	1258	[785,1165,987,1475]	180.43	974.03	Lpp WT	3598.4	-1.68207	-1.21483	882	1297	0.000922471	
4	7	1	5	7	1	482	368	[298,170,641,536]	142.76	1062.64	Lpp WT	18001	9.81208	-2.61655	479	349	0.000703992	
4	7	1	5	7	2	857	325	[645,112,1069,569]	177.36	1063.29	Lpp WT	18001	-6.72828	-5.7938	849	342	0.000315297	
4	7	1	5	7	3	1394	401	[1181,218,1590,676]	227.93	1054.73	Lpp WT	18001	0.56069	-3.45759	1390	433	0.000312088	
4	7	1	5	7	4	80	432	[1,215,311,705]	109.72	1050.65	Lpp WT	18001	-6.07414	-8.59725	126	477	0.000535729	
